Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,46057,758.00,44837.29,108.29,393,365.14,4.84,15.00,7.71,0.10,57.44,0.83,2.11
Akita,755,12.00,748.00,1.71,0,2.14,0.23,0.00,0.00,0.00,87.32,0.43,0.00
Aomori,2315,30.00,2222.29,4.29,32,24.00,1.95,1.00,0.29,0.02,50.99,0.93,1.19
Chiba,36867,677.00,36533.00,96.71,118,89.14,1.42,1.00,1.57,0.03,216.17,0.86,1.76
Ehime,2699,72.00,2679.57,10.29,4,4.71,0.36,0.00,0.14,0.01,291.15,0.80,3.03
Fukui,1035,34.00,1027.71,4.86,1,2.43,0.32,0.00,0.00,0.00,167.01,0.76,0.00
Fukuoka,33697,440.00,33106.43,62.86,192,176.57,3.46,5.00,3.86,0.08,72.07,0.62,2.18
Fukushima,4542,140.00,4485.43,20.00,15,16.71,0.91,0.00,1.00,0.05,115.93,0.72,5.98
Gifu,8628,158.00,8422.00,22.57,61,57.86,2.93,2.00,1.14,0.06,63.96,0.70,1.98
Gunma,7764,136.00,7650.00,19.43,24,34.43,1.79,2.00,1.71,0.09,106.59,0.83,4.98
Hiroshima,10327,125.00,9791.71,17.86,456,157.86,5.65,6.00,1.14,0.04,37.10,0.90,0.72
Hokkaido,36950,1066.00,35477.71,152.29,423,424.86,8.15,17.00,10.86,0.21,40.36,0.91,2.56
Hyogo,39386,1157.00,38969.86,165.29,162,122.57,2.25,9.00,12.00,0.22,146.90,0.71,9.79
Ibaraki,9640,145.00,9490.00,20.71,47,41.71,1.46,0.00,0.43,0.02,125.36,0.87,1.03
Ishikawa,3691,101.00,3567.43,14.43,41,36.43,3.22,0.00,0.43,0.04,59.39,1.16,1.18
Iwate,1407,43.00,1367.86,6.14,11,10.71,0.88,0.00,0.00,0.00,58.67,0.78,0.00
Kagawa,1983,24.00,1957.00,3.43,7,8.71,0.92,0.00,0.00,0.00,79.61,0.65,0.00
Kagoshima,3256,30.00,3179.14,4.29,27,21.14,1.33,0.00,0.29,0.02,64.90,0.73,1.35
Kanagawa,60886,878.00,60187.14,125.43,260,199.29,2.16,1.00,1.29,0.01,157.68,0.89,0.65
Kochi,1398,20.00,1315.57,2.86,23,22.29,3.23,0.00,0.00,0.00,43.17,1.83,0.00
Kumamoto,6143,97.00,5989.86,13.86,59,44.14,2.54,3.00,1.00,0.06,50.21,0.59,2.27
Kyoto,15644,208.00,15459.43,29.71,52,55.43,2.16,4.00,1.14,0.04,97.62,0.54,2.06
Mie,4836,103.00,4752.29,14.71,33,21.71,1.23,0.00,0.29,0.02,104.73,0.74,1.32
Miyagi,8823,83.00,8763.00,11.86,22,14.86,0.65,1.00,0.14,0.01,274.95,0.69,0.96
Miyazaki,3019,25.00,2982.00,3.57,11,11.43,1.07,0.00,0.00,0.00,111.48,0.57,0.00
Nagano,4747,83.00,4671.14,11.86,13,23.43,1.15,3.00,1.00,0.05,87.54,0.80,4.27
Nagasaki,2864,63.00,2838.14,9.00,7,6.71,0.51,0.00,0.29,0.02,184.38,0.59,4.26
Nara,7839,114.00,7769.86,16.29,17,19.14,1.45,4.00,1.71,0.13,150.72,0.55,8.96
Niigata,3159,36.00,3091.57,5.14,17,20.86,0.95,0.00,0.29,0.01,74.14,0.91,1.37
Oita,3309,45.00,3228.00,6.43,18,24.57,2.18,3.00,1.14,0.10,57.32,0.72,4.65
Okayama,7244,102.00,7045.29,14.57,59,56.71,3.01,2.00,2.29,0.12,48.26,0.62,4.03
Okinawa,16296,148.00,15522.00,21.14,313,195.86,13.43,0.00,0.00,0.00,52.80,1.34,0.00
Osaka,99208,2260.00,98310.57,322.86,289,249.14,2.83,13.00,20.86,0.24,177.29,0.69,8.37
Saga,2478,19.00,2437.71,2.71,7,12.00,1.48,0.00,0.14,0.02,75.22,0.58,1.19
Saitama,43433,782.00,43054.71,111.71,105,110.57,1.51,3.00,0.71,0.01,178.59,0.76,0.65
Shiga,4988,79.00,4866.00,11.29,43,31.43,2.23,0.00,0.57,0.04,83.49,0.90,1.82
Shimane,529,0.00,511.57,0.00,3,5.29,0.79,0.00,0.00,0.00,42.08,0.67,0.00
Shizuoka,8247,136.00,8039.14,19.43,61,59.00,1.63,0.00,0.57,0.02,78.93,0.99,0.97
Tochigi,6278,78.00,6153.57,11.14,52,30.71,1.59,3.00,0.57,0.03,122.78,1.04,1.86
Tokushima,1628,61.00,1622.57,8.71,1,2.14,0.30,0.00,0.14,0.02,214.53,0.44,6.67
Tokyo,159708,2048.00,157862.71,292.57,614,494.00,3.54,6.00,4.71,0.03,174.80,0.91,0.95
Tottori,463,2.00,457.43,0.29,1,2.14,0.39,0.00,0.00,0.00,108.53,1.00,0.00
Toyama,1839,35.00,1771.43,5.00,21,23.43,2.26,0.00,0.14,0.01,38.01,1.05,0.61
Wakayama,2595,43.00,2577.00,6.14,1,5.00,0.55,1.00,0.86,0.09,169.52,0.60,17.14
Yamagata,1940,40.00,1904.14,5.71,8,12.57,1.18,0.00,0.43,0.04,59.79,0.81,3.41
Yamaguchi,2881,60.00,2792.14,8.57,16,28.57,2.13,0.00,0.43,0.03,45.57,0.83,1.50
Yamanashi,1522,19.00,1481.00,2.71,16,10.71,1.33,0.00,0.00,0.00,98.16,1.04,0.00
Zenkoku,734943,12815.00,722969.43,1830.71,4156,3390.29,2.70,105.00,83.29,0.07,105.05,0.82,2.46
