Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,506,34.00,504.86,4.86,0,0.43,0.01,0.00,0.00,0.00,235.72,0.42,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.14,0.01,,,0.00
Chiba,904,44.00,898.71,6.29,3,2.00,0.03,2.00,0.29,0.00,270.10,1.12,14.29
Ehime,75,4.00,72.43,0.57,1,0.71,0.05,1.00,0.14,0.01,14.06,0.37,20.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,20.00
Fukuoka,658,25.00,657.57,3.57,0,0.14,0.00,0.00,0.00,0.00,968.61,0.28,0.00
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Gifu,150,7.00,150.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Gunma,148,19.00,147.43,2.71,0,0.14,0.01,0.00,0.14,0.01,1666.67,,100.00
Hiroshima,166,2.00,165.57,0.29,0,0.14,0.01,0.00,0.00,0.00,1403.45,,0.00
Hokkaido,1019,77.00,1008.57,11.00,1,4.29,0.08,0.00,0.71,0.01,89.88,0.65,16.67
Hyogo,699,38.00,698.86,5.43,0,0.14,0.00,0.00,0.14,0.00,413.99,0.14,100.00
Ibaraki,168,9.00,168.00,1.29,0,0.00,0.00,0.00,0.00,0.00,,,100.00
Ishikawa,292,22.00,288.14,3.14,2,1.00,0.09,0.00,0.29,0.03,172.32,0.84,28.57
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,28.57
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,28.57
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,28.57
Kanagawa,1315,69.00,1275.71,9.86,13,9.14,0.10,1.00,0.86,0.01,62.99,0.81,9.37
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,9.37
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,9.37
Kyoto,358,14.00,358.00,2.00,0,0.00,0.00,0.00,0.14,0.01,250.88,,9.37
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,9.37
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,9.37
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,9.37
Nagano,76,,76.00,,0,0.00,0.00,,,,320.23,,9.37
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,9.37
Nara,91,2.00,90.29,0.29,0,0.14,0.01,0.00,0.00,0.00,1019.73,1.00,0.00
Niigata,83,0.00,83.00,0.00,0,0.00,0.00,0.00,0.00,0.00,400.29,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,167.38,,0.00
Okinawa,142,6.00,142.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1780,76.00,1771.00,10.86,6,2.14,0.02,5.00,1.43,0.02,302.90,0.43,66.67
Saga,47,0.00,46.86,0.00,0,0.14,0.02,0.00,0.00,0.00,142.24,1.00,0.00
Saitama,997,46.00,989.43,6.57,1,2.57,0.04,0.00,0.14,0.00,205.00,0.68,5.56
Shiga,99,1.00,98.86,0.14,0,0.14,0.01,0.00,0.00,0.00,255.84,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,74,1.00,73.14,0.14,1,0.14,0.00,0.00,0.00,0.00,2481.81,,0.00
Tochigi,64,0.00,60.71,0.00,2,0.86,0.04,0.00,0.00,0.00,56.46,1.64,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5133,256.00,5069.14,36.57,58,13.86,0.10,9.00,5.29,0.04,159.07,0.56,38.14
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,38.14
Toyama,227,21.00,226.00,3.00,0,0.43,0.04,1.00,0.43,0.04,164.43,0.50,100.00
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,532.51,,100.00
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,100.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,100.00
Yamanashi,60,0.00,58.00,0.00,0,0.43,0.05,0.00,0.00,0.00,161.72,2.19,0.00
Zenkoku,16190,796.00,16037.29,113.71,88,39.00,0.03,19.00,10.14,0.01,172.14,0.62,26.01
