Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,2268,35.00,1789.14,5.00,125,140.86,1.87,0.00,0.00,0.00,7.51,1.73,0.00
Akita,18,0.00,18.00,0.00,0,0.00,0.00,0.00,0.00,0.00,84.89,,0.00
Aomori,32,1.00,31.71,0.14,0,0.14,0.01,0.00,0.00,0.00,212.99,,0.00
Chiba,1870,50.00,1710.86,7.14,47,42.71,0.68,0.00,0.29,0.00,28.81,1.39,0.67
Ehime,100,5.00,93.29,0.71,1,1.57,0.12,0.00,0.00,0.00,52.16,1.54,0.00
Fukui,145,8.00,139.57,1.14,3,1.43,0.19,0.00,0.00,0.00,54.65,2.36,0.00
Fukuoka,2269,35.00,1884.29,5.00,77,104.86,2.05,1.00,0.29,0.01,12.97,1.64,0.27
Fukushima,89,0.00,88.43,0.00,0,0.29,0.02,0.00,0.00,0.00,164.42,1.64,0.00
Gifu,379,7.00,339.14,1.00,17,12.00,0.61,0.00,0.00,0.00,11.92,1.20,0.00
Gunma,197,19.00,190.57,2.71,3,2.00,0.10,0.00,0.00,0.00,71.94,1.49,0.00
Hiroshima,376,3.00,330.14,0.43,19,12.86,0.46,0.00,0.00,0.00,16.69,1.54,0.00
Hokkaido,1478,103.00,1431.86,14.71,23,11.29,0.22,0.00,0.00,0.00,127.59,1.79,0.00
Hyogo,1339,45.00,1206.43,6.43,27,40.00,0.74,0.00,0.00,0.00,19.68,1.41,0.00
Ibaraki,334,10.00,298.71,1.43,7,9.71,0.34,0.00,0.00,0.00,22.79,2.49,0.00
Ishikawa,324,27.00,321.29,3.86,1,1.14,0.10,0.00,0.00,0.00,141.14,1.00,0.00
Iwate,4,0.00,3.00,0.00,0,0.57,0.05,0.00,0.00,0.00,,,0.00
Kagawa,46,0.00,46.00,0.00,0,0.00,0.00,0.00,0.00,0.00,192.86,,0.00
Kagoshima,262,2.00,246.57,0.29,6,4.29,0.27,2.00,0.29,0.02,23.02,0.73,6.67
Kanagawa,2752,99.00,2549.14,14.14,89,56.57,0.61,0.00,0.14,0.00,33.52,1.76,0.25
Kochi,82,3.00,80.71,0.43,0,0.29,0.04,0.00,0.00,0.00,158.82,0.75,0.00
Kumamoto,280,4.00,208.86,0.57,37,17.57,1.01,0.00,0.14,0.01,4.61,1.63,0.81
Kyoto,855,20.00,773.14,2.86,29,21.00,0.82,0.00,0.00,0.00,20.35,1.41,0.00
Mie,144,1.00,105.57,0.14,20,9.57,0.54,0.00,0.00,0.00,9.78,2.78,0.00
Miyagi,174,1.00,161.00,0.14,6,3.57,0.16,0.00,0.00,0.00,35.49,1.80,0.00
Miyazaki,175,0.00,134.71,0.00,18,9.86,0.93,0.00,0.00,0.00,4.57,1.04,0.00
Nagano,122,,111.29,,3,2.86,0.14,,,,22.69,1.44,
Nagasaki,135,2.00,93.43,0.29,18,10.57,0.81,0.00,0.00,0.00,7.83,3.67,0.00
Nara,277,2.00,250.43,0.29,5,8.00,0.60,0.00,0.00,0.00,20.22,1.19,0.00
Niigata,120,0.00,111.71,0.00,1,3.00,0.14,0.00,0.00,0.00,26.46,2.79,0.00
Oita,73,1.00,67.00,0.14,5,1.57,0.14,0.00,0.00,0.00,45.95,3.38,0.00
Okayama,94,,83.57,,3,3.29,0.17,,,,11.82,1.03,
Okinawa,637,7.00,444.43,1.00,83,58.00,3.98,0.00,0.00,0.00,5.39,4.28,0.00
Osaka,4720,92.00,4213.43,13.14,193,152.71,1.73,1.00,0.43,0.00,13.88,1.27,0.28
Saga,111,0.00,89.57,0.00,9,5.57,0.69,0.00,0.00,0.00,14.06,2.08,0.00
Saitama,2559,76.00,2383.57,10.86,49,51.43,0.70,2.00,0.43,0.01,29.90,1.28,0.83
Shiga,207,1.00,182.00,0.14,5,6.29,0.45,0.00,0.00,0.00,24.02,1.35,0.00
Shimane,29,0.00,29.00,0.00,0,0.00,0.00,0.00,0.00,0.00,79.63,,0.00
Shizuoka,321,1.00,272.14,0.14,12,12.43,0.34,0.00,0.00,0.00,7.47,1.05,0.00
Tochigi,202,0.00,191.86,0.00,0,4.71,0.24,0.00,0.00,0.00,21.62,1.12,0.00
Tokushima,30,1.00,25.43,0.14,2,1.71,0.24,0.00,0.00,0.00,6.67,1.64,0.00
Tokyo,14022,333.00,12951.57,47.57,309,308.71,2.21,0.00,0.57,0.00,28.13,1.26,0.19
Tottori,19,0.00,15.29,0.00,1,1.29,0.23,0.00,0.00,0.00,4.93,2.93,0.00
Toyama,254,22.00,243.00,3.14,6,2.57,0.25,0.00,0.00,0.00,147.62,4.80,0.00
Wakayama,170,3.00,157.29,0.43,1,4.29,0.47,0.00,0.00,0.00,16.67,0.91,0.00
Yamagata,76,1.00,75.71,0.14,0,0.14,0.01,0.00,0.00,0.00,511.89,,0.00
Yamaguchi,59,0.00,56.00,0.00,1,0.86,0.06,0.00,0.00,0.00,30.30,0.81,0.00
Yamanashi,107,1.00,96.00,0.14,4,2.43,0.30,0.00,0.00,0.00,37.78,1.71,0.00
Zenkoku,40336,1021.00,36325.86,145.86,1265,1146.57,0.91,6.00,2.57,0.00,20.74,1.44,0.22
