Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,105926,1151.00,105804.00,164.43,33,43.00,0.57,3.00,1.43,0.02,1130.11,0.65,3.32
Akita,1893,27.00,1892.00,3.86,0,0.43,0.05,0.00,0.14,0.02,495.71,0.20,33.33
Aomori,5839,38.00,5775.43,5.43,34,13.86,1.13,0.00,0.00,0.00,397.89,1.48,0.00
Chiba,100124,1010.00,100016.71,144.29,36,32.71,0.52,0.00,0.86,0.01,1392.64,0.62,2.62
Ehime,5287,82.00,5254.00,11.71,7,9.86,0.74,0.00,0.14,0.01,327.42,0.92,1.45
Fukui,3091,37.00,3080.86,5.29,0,3.29,0.43,0.00,0.00,0.00,545.42,0.85,0.00
Fukuoka,74230,618.00,74165.57,88.29,21,18.43,0.36,0.00,0.43,0.01,1996.76,0.73,2.33
Fukushima,9469,175.00,9463.86,25.00,4,1.71,0.09,0.00,0.14,0.01,2470.13,0.67,8.33
Gifu,18986,216.00,18925.57,30.86,18,19.00,0.96,0.00,0.00,0.00,584.60,0.94,0.00
Gunma,16679,174.00,16648.71,24.86,14,8.43,0.44,0.00,0.14,0.01,1262.58,1.07,1.69
Hiroshima,21828,199.00,21794.00,28.43,7,12.86,0.46,0.00,0.14,0.01,737.05,0.63,1.11
Hokkaido,60474,1469.00,60409.86,209.86,21,18.43,0.35,0.00,0.14,0.00,2247.32,1.07,0.78
Hyogo,78015,1392.00,77866.43,198.86,52,51.14,0.94,0.00,0.43,0.01,787.26,0.81,0.84
Ibaraki,24332,217.00,24295.43,31.00,11,12.00,0.42,0.00,0.14,0.01,1001.43,0.86,1.19
Ishikawa,7926,129.00,7916.00,18.43,7,2.29,0.20,1.00,0.71,0.06,1056.08,0.33,31.25
Iwate,3486,53.00,3485.57,7.57,0,0.14,0.01,0.00,0.14,0.01,3943.73,0.37,100.00
Kagawa,4695,38.00,4692.57,5.43,2,0.57,0.06,0.00,0.14,0.02,2843.64,0.56,25.00
Kagoshima,9083,65.00,9074.57,9.29,2,2.57,0.16,0.00,0.00,0.00,2503.35,1.14,0.00
Kanagawa,168534,1288.00,168339.29,184.00,50,63.86,0.69,1.00,1.71,0.02,1418.78,0.87,2.68
Kochi,4123,31.00,4118.14,4.43,0,1.43,0.21,0.00,0.00,0.00,1587.00,0.79,0.00
Kumamoto,14336,135.00,14325.43,19.29,3,3.29,0.19,0.00,0.00,0.00,1722.93,0.63,0.00
Kyoto,35763,289.00,35702.29,41.29,21,19.57,0.76,2.00,1.00,0.04,987.45,0.87,5.11
Mie,14722,163.00,14698.71,23.29,7,8.29,0.47,0.00,0.00,0.00,1053.03,1.28,0.00
Miyagi,16246,117.00,16240.00,16.71,0,2.14,0.09,0.00,0.00,0.00,3011.67,0.51,0.00
Miyazaki,6146,41.00,6143.29,5.86,0,0.86,0.08,0.00,0.00,0.00,2511.45,0.65,0.00
Nagano,8817,96.00,8798.57,13.71,7,5.71,0.28,0.00,0.00,0.00,779.87,0.85,0.00
Nagasaki,6052,73.00,6037.57,10.43,5,4.71,0.36,0.00,0.14,0.01,685.70,0.94,3.03
Nara,15785,149.00,15751.00,21.29,16,9.86,0.75,0.00,0.00,0.00,979.17,1.01,0.00
Niigata,7960,61.00,7945.14,8.71,1,5.29,0.24,0.00,0.14,0.01,523.59,0.54,2.70
Oita,8176,84.00,8162.00,12.00,2,5.86,0.52,0.00,0.00,0.00,688.88,0.98,0.00
Okayama,15202,136.00,15177.57,19.43,10,6.86,0.36,0.00,0.00,0.00,1099.06,0.94,0.00
Okinawa,49947,350.00,49871.86,50.00,32,20.29,1.39,5.00,3.29,0.23,1259.76,0.72,16.20
Osaka,201429,3015.00,201053.71,430.71,122,119.14,1.35,8.00,4.29,0.05,845.64,0.82,3.60
Saga,5805,29.00,5793.14,4.14,2,3.86,0.48,0.00,0.00,0.00,831.30,0.89,0.00
Saitama,115336,1018.00,115219.00,145.43,51,36.14,0.49,1.00,0.86,0.01,1387.25,0.68,2.37
Shiga,12332,102.00,12323.29,14.57,1,3.14,0.22,0.00,0.00,0.00,1101.93,0.41,0.00
Shimane,1633,5.00,1632.29,0.71,0,0.14,0.02,0.00,0.14,0.02,634.80,0.15,100.00
Shizuoka,26698,209.00,26682.57,29.86,3,5.14,0.14,0.00,0.00,0.00,2129.93,0.59,0.00
Tochigi,15399,116.00,15367.86,16.57,7,10.29,0.53,0.00,0.00,0.00,762.90,0.85,0.00
Tokushima,3279,65.00,3276.43,9.29,0,0.86,0.12,0.00,0.00,0.00,932.71,0.37,0.00
Tokyo,376974,3057.00,376708.57,436.71,72,88.71,0.63,13.00,11.71,0.08,1912.65,0.71,13.20
Tottori,1654,5.00,1649.00,0.71,3,1.43,0.26,0.00,0.00,0.00,846.16,1.44,0.00
Toyama,4842,51.00,4827.86,7.29,4,4.29,0.41,0.00,0.00,0.00,749.75,2.05,0.00
Wakayama,5281,62.00,5276.29,8.86,1,1.71,0.19,0.00,0.14,0.02,871.74,0.50,8.33
Yamagata,3519,56.00,3511.86,8.00,7,1.29,0.12,0.00,0.00,0.00,2166.25,0.81,0.00
Yamaguchi,5669,91.00,5640.43,13.00,10,7.57,0.56,0.00,0.14,0.01,607.67,1.22,1.89
Yamanashi,5141,29.00,5136.86,4.14,0,1.43,0.18,0.00,0.00,0.00,1226.23,0.54,0.00
Zenkoku,1708163,18013.00,1705971.14,2573.29,706,693.86,0.55,34.00,28.71,0.02,1224.61,0.77,4.14
