Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,482,31.00,468.29,4.43,5,5.86,0.08,1.00,0.29,0.00,25.40,0.67,4.88
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,4.88
Aomori,26,0.00,22.71,0.00,3,0.57,0.05,0.00,0.00,0.00,151.86,,0.00
Chiba,801,23.00,771.43,3.29,8,10.86,0.17,0.00,1.71,0.03,22.78,0.54,15.79
Ehime,47,3.00,47.00,0.43,0,0.00,0.00,0.00,0.00,0.00,61.39,,15.79
Fukui,122,6.00,120.29,0.86,1,0.43,0.06,0.00,0.29,0.04,45.04,0.28,66.67
Fukuoka,619,16.00,593.00,2.29,4,8.43,0.17,0.00,0.43,0.01,26.11,0.66,5.08
Fukushima,70,0.00,67.43,0.00,1,0.71,0.04,0.00,0.00,0.00,25.77,0.33,0.00
Gifu,146,7.00,145.57,1.00,0,0.43,0.02,0.00,0.29,0.01,70.26,0.37,66.67
Gunma,146,11.00,140.29,1.57,0,2.14,0.11,2.00,0.29,0.01,28.24,0.71,13.33
Hiroshima,149,1.00,143.57,0.14,4,1.43,0.05,0.00,0.14,0.01,27.98,0.25,10.00
Hokkaido,688,26.00,593.00,3.71,38,27.57,0.53,0.00,0.57,0.01,12.03,1.09,2.07
Hyogo,636,17.00,608.57,2.43,7,10.43,0.19,0.00,0.00,0.00,22.73,0.69,0.00
Ibaraki,162,6.00,157.57,0.86,1,1.57,0.06,0.00,0.00,0.00,29.55,0.53,0.00
Ishikawa,245,5.00,224.43,0.71,9,6.57,0.58,0.00,0.00,0.00,16.32,0.94,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,28,0.00,27.71,0.00,0,0.29,0.03,0.00,0.00,0.00,31.13,0.46,0.00
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,13.60,,0.00
Kanagawa,975,29.00,925.00,4.14,10,19.14,0.21,2.00,0.86,0.01,21.25,0.75,4.48
Kochi,73,3.00,71.86,0.43,0,0.43,0.06,1.00,0.14,0.02,50.59,0.55,33.33
Kumamoto,45,1.00,43.57,0.14,0,0.57,0.03,0.00,0.00,0.00,25.42,0.52,0.00
Kyoto,313,8.00,292.71,1.14,4,5.43,0.21,0.00,0.14,0.01,25.27,0.83,2.63
Mie,45,1.00,44.43,0.14,0,0.29,0.02,0.00,0.00,0.00,15.85,0.19,0.00
Miyagi,87,0.00,85.00,0.00,1,0.43,0.02,0.00,0.00,0.00,66.28,0.27,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,66,0.00,63.71,0.00,0,1.43,0.07,0.00,0.00,0.00,16.61,0.66,0.00
Nagasaki,16,1.00,16.00,0.14,0,0.00,0.00,0.00,0.14,0.01,,,0.00
Nara,80,1.00,76.71,0.14,2,0.71,0.05,0.00,0.00,0.00,20.13,0.37,0.00
Niigata,75,0.00,66.57,0.00,6,2.00,0.09,0.00,0.00,0.00,21.54,1.12,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,44.92,,0.00
Okayama,22,0.00,20.71,0.00,0,0.43,0.02,0.00,0.00,0.00,36.61,1.00,0.00
Okinawa,141,4.00,134.14,0.57,4,1.57,0.11,0.00,0.14,0.01,19.27,0.40,9.09
Osaka,1555,36.00,1470.71,5.14,32,24.71,0.28,4.00,2.71,0.03,20.13,0.57,10.98
Saga,37,0.00,30.86,0.00,1,2.71,0.34,0.00,0.00,0.00,7.70,,0.00
Saitama,828,15.00,782.43,2.14,5,16.29,0.22,-1.00,0.71,0.01,18.02,0.66,4.39
Shiga,94,1.00,92.71,0.14,0,0.86,0.06,0.00,0.00,0.00,14.65,0.37,0.00
Shimane,23,0.00,18.71,0.00,1,1.00,0.15,0.00,0.00,0.00,21.93,1.83,0.00
Shizuoka,67,0.00,61.43,0.00,3,1.43,0.04,0.00,0.00,0.00,24.59,1.44,0.00
Tochigi,54,0.00,52.86,0.00,0,0.29,0.01,0.00,0.00,0.00,30.15,0.28,0.00
Tokushima,5,0.00,5.00,0.00,0,0.00,0.00,0.00,0.00,0.00,11.56,,0.00
Tokyo,4073,19.00,3798.71,2.71,112,88.71,0.63,0.00,0.00,0.00,18.55,0.79,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,14.42,,0.00
Toyama,190,3.00,164.43,0.43,9,10.71,1.04,0.00,0.14,0.01,7.22,1.16,1.33
Wakayama,60,2.00,55.00,0.29,1,1.57,0.17,1.00,0.14,0.02,17.77,1.07,9.09
Yamagata,66,0.00,65.71,0.00,0,0.14,0.01,0.00,0.00,0.00,36.00,0.12,0.00
Yamaguchi,32,0.00,31.29,0.00,0,0.14,0.01,0.00,0.00,0.00,94.15,0.46,0.00
Yamanashi,52,0.00,51.14,0.00,1,0.14,0.02,0.00,0.00,0.00,48.62,0.18,0.00
Zenkoku,13547,277.00,12758.29,39.57,273,258.43,0.21,10.00,9.14,0.01,20.24,0.71,3.54
