Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106096,1153.00,106022.71,164.71,10,24.29,0.32,0.00,0.29,0.00,1900.84,0.63,1.18
Akita,1894,27.00,1893.57,3.86,0,0.14,0.02,0.00,0.00,0.00,4017.18,0.32,0.00
Aomori,5876,38.00,5862.57,5.43,6,5.29,0.43,0.00,0.00,0.00,272.97,0.58,0.00
Chiba,100204,1020.00,100168.14,145.71,12,11.43,0.18,3.00,1.43,0.02,2534.58,0.45,12.50
Ehime,5319,82.00,5304.71,11.71,4,4.57,0.34,0.00,0.00,0.00,417.55,0.59,0.00
Fukui,3101,37.00,3097.57,5.29,2,1.43,0.19,0.00,0.00,0.00,743.72,0.54,0.00
Fukuoka,74324,620.00,74284.57,88.57,10,13.43,0.26,0.00,0.29,0.01,2553.82,0.78,2.13
Fukushima,9479,175.00,9474.86,25.00,0,1.43,0.08,0.00,0.00,0.00,3533.90,1.00,0.00
Gifu,19038,217.00,19012.14,31.00,10,7.43,0.38,0.00,0.14,0.01,840.56,0.49,1.92
Gunma,16705,176.00,16691.43,25.14,7,3.71,0.19,1.00,0.29,0.01,1546.51,0.60,7.69
Hiroshima,21956,199.00,21902.57,28.43,6,18.29,0.65,0.00,0.00,0.00,860.57,1.24,0.00
Hokkaido,60631,1469.00,60566.71,209.86,12,22.43,0.43,0.00,0.00,0.00,1652.52,1.18,0.00
Hyogo,78165,1394.00,78101.86,199.14,8,21.43,0.39,2.00,0.29,0.01,1274.74,0.52,1.33
Ibaraki,24363,218.00,24348.86,31.14,6,4.43,0.16,0.00,0.14,0.01,1709.77,0.44,3.23
Ishikawa,7936,129.00,7931.71,18.43,1,1.43,0.13,0.00,0.00,0.00,2135.62,1.08,0.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,19730.78,,0.00
Kagawa,4697,38.00,4695.57,5.43,1,0.29,0.03,0.00,0.00,0.00,6131.47,0.75,0.00
Kagoshima,9097,65.00,9092.57,9.29,1,2.00,0.13,0.00,0.00,0.00,2127.38,0.87,0.00
Kanagawa,168724,1297.00,168646.29,185.29,10,27.14,0.29,1.00,1.29,0.01,2134.07,0.51,4.74
Kochi,4145,32.00,4133.00,4.57,2,3.14,0.46,0.00,0.14,0.02,1218.22,1.64,4.55
Kumamoto,14376,136.00,14355.71,19.43,0,5.71,0.33,0.00,0.14,0.01,2020.73,1.36,2.50
Kyoto,35803,290.00,35784.14,41.43,7,5.71,0.22,0.00,0.14,0.01,1639.98,0.40,2.50
Mie,14746,163.00,14737.29,23.29,2,3.43,0.19,0.00,0.00,0.00,1456.87,0.49,0.00
Miyagi,16253,118.00,16250.86,16.86,0,1.00,0.04,0.00,0.14,0.01,5932.49,0.53,14.29
Miyazaki,6150,41.00,6148.86,5.86,0,0.57,0.05,0.00,0.00,0.00,4537.60,0.67,0.00
Nagano,8837,96.00,8827.86,13.71,4,2.86,0.14,0.00,0.00,0.00,1164.23,0.56,0.00
Nagasaki,6084,73.00,6067.29,10.43,6,4.57,0.35,0.00,0.00,0.00,828.50,0.94,0.00
Nara,15828,149.00,15812.43,21.29,4,6.14,0.46,0.00,0.00,0.00,1048.56,0.74,0.00
Niigata,7972,61.00,7967.71,8.71,1,1.71,0.08,0.00,0.00,0.00,1298.62,0.37,0.00
Oita,8180,84.00,8178.71,12.00,0,0.57,0.05,0.00,0.00,0.00,1651.05,0.17,0.00
Okayama,15235,136.00,15216.86,19.43,9,4.71,0.25,0.00,0.00,0.00,1513.20,0.69,0.00
Okinawa,50088,365.00,50023.43,52.14,29,20.14,1.38,0.00,2.14,0.15,1375.52,1.01,10.64
Osaka,201867,3030.00,201666.57,432.86,83,62.57,0.71,3.00,2.14,0.02,1281.92,0.59,3.42
Saga,5818,30.00,5809.00,4.29,4,1.86,0.23,0.00,0.14,0.02,1367.70,0.54,7.69
Saitama,115469,1027.00,115411.71,146.71,17,19.00,0.26,2.00,1.29,0.02,2335.00,0.59,6.77
Shiga,12359,102.00,12346.14,14.57,5,3.86,0.27,0.00,0.00,0.00,2239.96,1.03,0.00
Shimane,1663,5.00,1648.14,0.71,2,4.29,0.64,0.00,0.00,0.00,467.97,2.57,0.00
Shizuoka,26720,209.00,26709.43,29.86,2,3.14,0.09,0.00,0.00,0.00,3874.35,0.62,0.00
Tochigi,15425,116.00,15413.29,16.57,6,3.71,0.19,0.00,0.00,0.00,1283.81,0.44,0.00
Tokushima,3283,65.00,3281.43,9.29,0,0.57,0.08,0.00,0.00,0.00,2651.17,0.67,0.00
Tokyo,377264,3108.00,377136.14,444.00,36,41.43,0.30,13.00,7.29,0.05,3401.54,0.53,17.59
Tottori,1661,5.00,1658.29,0.71,2,1.00,0.18,0.00,0.00,0.00,738.66,0.91,0.00
Toyama,4852,51.00,4847.43,7.29,0,1.43,0.14,0.00,0.00,0.00,933.02,0.41,0.00
Wakayama,5285,62.00,5283.57,8.86,1,0.57,0.06,0.00,0.00,0.00,2525.07,0.33,0.00
Yamagata,3541,56.00,3529.14,8.00,9,3.14,0.30,0.00,0.00,0.00,912.57,4.15,0.00
Yamaguchi,5694,92.00,5680.86,13.14,3,3.57,0.27,0.00,0.14,0.01,570.11,0.67,4.00
Yamanashi,5148,29.00,5144.00,4.14,2,1.00,0.12,0.00,0.00,0.00,2861.70,0.72,0.00
Zenkoku,1710837,18138.00,1709653.71,2591.14,342,382.00,0.30,25.00,17.86,0.01,1829.17,0.62,4.67
