Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,40200,669.00,38391.86,95.57,594,499.14,6.62,3.00,2.29,0.03,53.42,1.46,0.46
Akita,688,9.00,650.71,1.29,4,12.43,1.31,0.00,0.00,0.00,28.24,0.98,0.00
Aomori,1952,27.00,1891.29,3.86,10,19.86,1.61,0.00,0.14,0.01,45.87,0.95,0.72
Chiba,35486,655.00,35032.57,93.57,135,130.29,2.07,0.00,1.86,0.03,162.22,1.13,1.43
Ehime,2620,66.00,2582.14,9.43,8,12.43,0.94,2.00,1.29,0.10,95.11,0.95,10.34
Fukui,989,34.00,973.00,4.86,2,4.14,0.54,0.00,0.14,0.02,98.93,0.70,3.45
Fukuoka,30242,391.00,28713.57,55.86,505,433.86,8.50,1.00,2.71,0.05,37.14,1.11,0.63
Fukushima,4245,131.00,4097.29,18.71,31,45.29,2.47,1.00,0.29,0.02,43.99,0.94,0.63
Gifu,7588,143.00,7182.57,20.43,119,115.71,5.86,0.00,0.71,0.04,38.68,1.32,0.62
Gunma,7203,115.00,7005.00,16.43,51,62.14,3.23,1.00,1.14,0.06,47.49,0.72,1.84
Hiroshima,8185,112.00,7530.14,16.00,239,179.00,6.40,0.00,0.14,0.01,30.01,1.63,0.08
Hokkaido,30402,934.00,28721.57,133.43,491,473.14,9.08,5.00,4.71,0.09,42.11,1.49,1.00
Hyogo,37284,855.00,36287.71,122.14,299,286.00,5.26,7.00,11.00,0.20,64.01,0.89,3.85
Ibaraki,9014,137.00,8813.86,19.57,68,58.14,2.04,0.00,0.29,0.01,109.01,1.42,0.49
Ishikawa,3233,96.00,3074.43,13.71,59,45.29,4.01,0.00,1.14,0.10,37.01,1.10,2.52
Iwate,1223,40.00,1160.71,5.71,17,17.00,1.40,1.00,0.57,0.05,43.42,1.11,3.36
Kagawa,1807,24.00,1708.43,3.43,17,30.57,3.22,0.00,0.14,0.02,26.04,0.92,0.47
Kagoshima,2871,28.00,2748.43,4.00,29,39.14,2.47,0.00,0.00,0.00,36.97,0.97,0.00
Kanagawa,57873,854.00,56915.57,122.00,296,271.00,2.94,0.00,2.43,0.03,136.78,1.21,0.90
Kochi,1150,20.00,1137.43,2.86,2,3.86,0.56,0.00,0.00,0.00,157.86,0.71,0.00
Kumamoto,5116,84.00,4973.29,12.00,0,55.14,3.18,0.00,0.14,0.01,36.52,1.94,0.26
Kyoto,14232,196.00,14032.86,28.00,0,73.57,2.86,0.00,0.43,0.02,66.69,0.67,0.58
Mie,4461,96.00,4315.43,13.71,37,41.43,2.34,0.00,0.71,0.04,65.72,1.12,1.72
Miyagi,8553,75.00,8453.57,10.71,31,28.57,1.25,0.00,0.14,0.01,183.40,1.01,0.50
Miyazaki,2764,25.00,2712.00,3.57,0,22.86,2.15,0.00,0.29,0.03,35.10,0.80,1.25
Nagano,4351,75.00,4227.57,10.71,40,31.71,1.56,2.00,0.43,0.02,92.45,1.19,1.35
Nagasaki,2724,52.00,2636.86,7.43,12,27.86,2.13,2.00,1.00,0.08,37.76,0.71,3.59
Nara,7426,98.00,7209.57,14.00,66,61.71,4.66,1.00,1.43,0.11,61.73,0.92,2.31
Niigata,2849,27.00,2730.14,3.86,34,36.86,1.68,0.00,0.29,0.01,47.33,1.27,0.78
Oita,2888,33.00,2676.14,4.71,58,60.29,5.36,0.00,0.71,0.06,23.42,1.06,1.18
Okayama,6136,71.00,5617.00,10.14,171,144.57,7.68,1.00,3.14,0.17,23.38,1.25,2.17
Okinawa,13859,141.00,13502.00,20.14,78,104.00,7.13,0.00,0.29,0.02,98.65,1.50,0.27
Osaka,94775,1958.00,92646.57,279.71,620,651.71,7.39,15.00,32.57,0.37,75.19,0.91,5.00
Saga,2226,15.00,2121.29,2.14,27,32.86,4.06,0.00,0.14,0.02,29.43,0.88,0.43
Saitama,41556,762.00,40810.71,108.86,216,220.71,3.01,2.00,1.57,0.02,115.16,1.11,0.71
Shiga,4507,69.00,4359.43,9.86,35,43.57,3.08,0.00,0.29,0.02,57.12,0.99,0.66
Shimane,433,0.00,404.29,0.00,9,7.71,1.16,0.00,0.00,0.00,49.55,2.19,0.00
Shizuoka,7441,130.00,7139.57,18.57,104,81.14,2.24,0.00,0.43,0.01,73.07,1.74,0.53
Tochigi,5845,74.00,5734.71,10.57,20,31.00,1.60,0.00,0.14,0.01,116.32,1.14,0.46
Tokushima,1571,56.00,1535.00,8.00,13,11.14,1.54,1.00,0.71,0.10,71.92,0.98,6.41
Tokyo,152239,1951.00,149893.14,278.71,542,724.57,5.19,0.00,4.43,0.03,118.36,1.03,0.61
Tottori,429,2.00,414.00,0.29,0,4.00,0.73,0.00,0.00,0.00,60.88,1.37,0.00
Toyama,1510,32.00,1458.43,4.57,20,12.86,1.24,0.00,0.14,0.01,91.37,1.59,1.11
Wakayama,2483,35.00,2431.86,5.00,12,16.14,1.77,0.00,0.14,0.02,87.33,0.94,0.88
Yamagata,1715,37.00,1660.71,5.29,13,15.29,1.44,0.00,0.14,0.01,89.12,1.49,0.93
Yamaguchi,2423,51.00,2278.14,7.29,37,43.14,3.22,0.00,0.29,0.02,32.83,1.56,0.66
Yamanashi,1376,19.00,1355.29,2.71,0,8.86,1.10,0.00,0.00,0.00,62.10,1.76,0.00
Zenkoku,680143,11504.00,661947.86,1643.43,5171,5331.71,4.24,45.00,81.00,0.06,73.11,1.11,1.52
