Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,14918,185.00,14289.29,26.43,270,168.71,2.24,8.00,4.14,0.05,46.96,0.99,2.46
Akita,113,1.00,100.43,0.14,8,2.57,0.27,0.00,0.00,0.00,70.12,4.80,0.00
Aomori,414,6.00,398.71,0.86,7,3.43,0.28,0.00,0.00,0.00,104.19,1.18,0.00
Chiba,9912,112.00,9366.43,16.00,212,139.43,2.22,1.00,0.86,0.01,45.28,1.23,0.61
Ehime,398,11.00,381.71,1.57,9,3.43,0.26,0.00,0.14,0.01,109.32,1.34,4.17
Fukui,343,11.00,338.29,1.57,4,0.86,0.11,0.00,0.00,0.00,393.76,1.00,0.00
Fukuoka,7852,117.00,7523.57,16.71,0,102.43,2.01,0.00,0.86,0.02,45.88,1.40,0.84
Fukushima,844,15.00,766.86,2.14,43,21.00,1.15,0.00,0.71,0.04,26.63,1.50,3.40
Gifu,1933,28.00,1806.71,4.00,38,30.71,1.56,1.00,0.71,0.04,32.80,0.98,2.33
Gunma,2097,35.00,1985.00,5.00,53,28.57,1.48,0.00,0.71,0.04,35.33,0.84,2.50
Hiroshima,2680,18.00,2384.43,2.57,109,81.71,2.92,0.00,0.71,0.03,15.03,0.98,0.87
Hokkaido,12715,423.00,12396.43,60.43,97,93.29,1.79,8.00,6.00,0.12,65.14,0.77,6.43
Hyogo,8757,149.00,8332.14,21.29,152,112.00,2.06,3.00,2.71,0.05,43.25,1.03,2.42
Ibaraki,2253,35.00,2176.14,5.00,27,19.43,0.68,0.00,0.14,0.01,71.53,1.06,0.74
Ishikawa,1010,50.00,977.57,7.14,12,8.00,0.71,0.00,0.00,0.00,86.57,1.27,0.00
Iwate,353,22.00,340.86,3.14,5,3.29,0.27,0.00,0.86,0.07,56.61,0.79,26.09
Kagawa,265,3.00,226.86,0.43,7,8.43,0.89,0.00,0.00,0.00,42.07,4.58,0.00
Kagoshima,920,13.00,886.86,1.86,30,7.43,0.47,0.00,0.00,0.00,78.30,0.79,0.00
Kanagawa,18693,252.00,17506.14,36.00,466,297.14,3.22,3.00,2.43,0.03,39.65,1.28,0.82
Kochi,604,6.00,545.00,0.86,12,18.00,2.61,0.00,0.14,0.02,16.06,1.00,0.79
Kumamoto,1613,16.00,1483.43,2.29,68,33.00,1.90,1.00,0.43,0.02,34.46,1.41,1.30
Kyoto,4105,45.00,3820.29,6.43,107,78.00,3.04,1.00,0.29,0.01,33.52,1.09,0.37
Mie,1198,15.00,1164.00,2.14,11,9.57,0.54,0.00,0.00,0.00,69.04,0.88,0.00
Miyagi,1930,13.00,1812.29,1.86,42,31.86,1.39,0.00,0.14,0.01,33.79,1.01,0.45
Miyazaki,695,5.00,674.29,0.71,9,5.29,0.50,0.00,0.14,0.01,51.68,0.68,2.70
Nagano,1088,13.00,1057.43,1.86,17,7.86,0.39,1.00,0.57,0.03,70.25,0.75,7.27
Nagasaki,457,3.00,411.71,0.43,0,15.00,1.14,0.00,0.00,0.00,20.10,1.46,0.00
Nara,1812,21.00,1717.57,3.00,30,26.29,1.99,1.00,0.71,0.05,42.68,1.25,2.72
Niigata,486,3.00,454.43,0.43,14,7.29,0.33,0.00,0.00,0.00,48.64,1.23,0.00
Oita,603,5.00,583.14,0.71,7,5.29,0.47,0.00,0.14,0.01,55.11,0.80,2.70
Okayama,1217,13.00,1121.43,1.86,31,35.14,1.87,0.00,0.14,0.01,13.38,1.12,0.41
Okinawa,5133,80.00,5026.86,11.43,38,26.71,1.83,0.00,0.43,0.03,134.58,1.22,1.60
Osaka,28395,525.00,27549.86,75.00,294,229.71,2.61,8.00,7.43,0.08,62.95,0.90,3.23
Saga,439,3.00,420.29,0.43,6,4.29,0.53,0.00,0.00,0.00,67.52,1.08,0.00
Saitama,12764,192.00,12058.29,27.43,298,178.57,2.43,1.00,2.14,0.03,42.35,1.18,1.20
Shiga,1013,11.00,958.29,1.57,28,13.57,0.96,0.00,0.00,0.00,55.76,1.68,0.00
Shimane,190,0.00,183.86,0.00,1,1.57,0.24,0.00,0.00,0.00,61.26,0.89,0.00
Shizuoka,2513,37.00,2418.43,5.29,33,22.71,0.63,2.00,1.29,0.04,53.99,0.76,5.66
Tochigi,1165,6.00,1076.71,0.86,35,23.29,1.21,0.00,0.43,0.02,29.64,1.34,1.84
Tokushima,195,9.00,192.43,1.29,1,0.86,0.12,0.00,0.00,0.00,184.30,3.60,0.00
Tokyo,54902,597.00,52658.00,85.29,884,573.14,4.10,10.00,4.43,0.03,55.60,1.12,0.77
Tottori,79,0.00,72.57,0.00,0,1.57,0.28,0.00,0.00,0.00,67.97,5.54,0.00
Toyama,532,26.00,504.57,3.71,15,6.43,0.62,0.00,0.00,0.00,81.56,1.78,0.00
Wakayama,591,7.00,584.43,1.00,1,2.57,0.28,0.00,0.00,0.00,123.99,0.90,0.00
Yamagata,355,3.00,327.43,0.43,10,7.57,0.71,0.00,0.14,0.01,27.97,0.89,1.89
Yamaguchi,503,3.00,477.86,0.43,9,6.43,0.48,0.00,0.14,0.01,59.73,1.78,2.22
Yamanashi,509,11.00,487.57,1.57,7,6.00,0.74,1.00,0.14,0.02,66.83,1.37,2.38
Zenkoku,211556,3154.00,202026.86,450.57,3557,2509.43,2.00,50.00,40.29,0.03,48.71,1.08,1.61
