Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,19616,279.00,18647.43,39.86,196,300.14,3.98,4.00,5.71,0.08,43.90,1.47,1.90
Akita,176,1.00,167.86,0.14,2,2.43,0.26,0.00,0.00,0.00,32.93,0.86,0.00
Aomori,569,8.00,556.00,1.14,2,4.57,0.37,0.00,0.00,0.00,42.71,0.61,0.00
Chiba,14973,143.00,13754.14,20.43,415,360.57,5.74,3.00,2.14,0.03,25.79,1.87,0.59
Ehime,721,13.00,631.29,1.86,32,25.71,1.94,0.00,0.00,0.00,17.81,2.17,0.00
Fukui,399,12.00,390.71,1.71,0,3.29,0.43,0.00,0.00,0.00,54.74,1.95,0.00
Fukuoka,11558,130.00,10672.00,18.57,212,225.43,4.41,1.00,1.00,0.02,28.50,1.51,0.44
Fukushima,1276,30.00,1178.29,4.29,23,29.00,1.58,0.00,0.57,0.03,25.46,1.56,1.97
Gifu,3122,47.00,2938.00,6.71,35,61.14,3.10,1.00,0.71,0.04,23.72,1.08,1.17
Gunma,2948,54.00,2778.29,7.71,40,56.57,2.94,0.00,0.86,0.04,31.44,1.55,1.52
Hiroshima,4127,58.00,3900.14,8.29,59,66.43,2.38,1.00,1.29,0.05,33.99,1.04,1.94
Hokkaido,14997,514.00,14502.00,73.43,145,146.43,2.81,3.00,4.29,0.08,75.48,1.50,2.93
Hyogo,12240,274.00,11489.43,39.14,152,224.29,4.12,2.00,4.43,0.08,37.19,1.58,1.97
Ibaraki,3277,40.00,3025.29,5.71,70,78.14,2.74,0.00,0.14,0.01,26.81,1.80,0.18
Ishikawa,1239,52.00,1203.86,7.43,6,12.57,1.11,0.00,0.14,0.01,52.20,1.12,1.14
Iwate,434,25.00,418.43,3.57,2,4.57,0.38,0.00,0.14,0.01,70.05,1.51,3.12
Kagawa,447,4.00,405.43,0.57,6,15.71,1.66,0.00,0.14,0.02,18.02,3.16,0.91
Kagoshima,1260,14.00,1189.00,2.00,15,23.71,1.49,0.00,0.00,0.00,33.77,1.93,0.00
Kanagawa,28941,319.00,26491.00,45.57,905,691.43,7.50,1.00,3.29,0.04,26.75,1.46,0.48
Kochi,740,12.00,723.43,1.71,6,5.71,0.83,0.00,0.29,0.04,72.00,0.97,5.00
Kumamoto,2429,34.00,2257.00,4.86,0,56.14,3.23,0.00,1.71,0.10,28.90,1.73,3.05
Kyoto,6079,76.00,5540.29,10.86,561,117.57,4.58,7.00,1.71,0.07,32.88,1.12,1.46
Mie,1611,22.00,1504.71,3.14,25,29.86,1.69,0.00,0.29,0.02,35.97,1.74,0.96
Miyagi,2663,17.00,2505.86,2.43,23,50.00,2.18,0.00,0.14,0.01,38.96,2.02,0.29
Miyazaki,1340,10.00,1186.14,1.43,13,49.14,4.62,0.00,0.14,0.01,12.02,1.47,0.29
Nagano,1733,18.00,1550.29,2.57,51,54.14,2.66,0.00,0.00,0.00,20.60,2.03,0.00
Nagasaki,1056,8.00,923.57,1.14,40,34.86,2.66,0.00,0.29,0.02,15.21,1.44,0.82
Nara,2416,30.00,2304.71,4.29,28,33.14,2.51,2.00,0.57,0.04,45.09,1.14,1.72
Niigata,697,3.00,645.29,0.43,18,13.57,0.62,0.00,0.00,0.00,32.52,1.58,0.00
Oita,852,9.00,815.86,1.29,14,11.43,1.02,0.00,0.43,0.04,34.56,1.01,3.75
Okayama,1892,15.00,1751.43,2.14,33,44.14,2.35,0.00,0.00,0.00,23.16,1.45,0.00
Okinawa,5971,84.00,5813.43,12.00,27,51.43,3.53,0.00,0.00,0.00,70.49,1.36,0.00
Osaka,35306,690.00,33787.71,98.57,374,470.57,5.34,10.00,8.71,0.10,47.94,1.56,1.85
Saga,640,3.00,579.57,0.43,32,17.00,2.10,0.00,0.00,0.00,25.82,1.97,0.00
Saitama,18435,250.00,17297.43,35.71,261,356.57,4.86,6.00,3.00,0.04,30.32,1.39,0.84
Shiga,1594,16.00,1498.57,2.29,24,31.86,2.26,0.00,0.29,0.02,24.83,1.23,0.90
Shimane,227,0.00,222.86,0.00,0,1.57,0.24,0.00,0.00,0.00,92.17,1.38,0.00
Shizuoka,3427,53.00,3188.57,7.57,51,71.57,1.98,2.00,1.29,0.04,32.86,1.90,1.80
Tochigi,2699,16.00,2364.14,2.29,83,103.57,5.36,4.00,1.29,0.07,12.55,1.44,1.24
Tokushima,265,9.00,229.00,1.29,35,7.00,0.97,0.00,0.00,0.00,35.46,3.11,0.00
Tokyo,77133,691.00,72572.14,98.71,970,1541.43,11.03,2.00,5.00,0.04,30.18,1.54,0.32
Tottori,165,2.00,160.57,0.29,0,2.29,0.41,1.00,0.29,0.05,17.15,0.92,12.50
Toyama,729,26.00,676.29,3.71,13,17.71,1.71,0.00,0.00,0.00,27.26,2.37,0.00
Wakayama,786,8.00,745.71,1.14,9,12.86,1.41,0.00,0.00,0.00,31.88,1.18,0.00
Yamagata,435,10.00,425.86,1.43,1,2.57,0.24,0.00,0.14,0.01,61.83,0.79,5.56
Yamaguchi,729,4.00,686.14,0.57,10,12.71,0.95,1.00,0.14,0.01,34.80,1.33,1.12
Yamanashi,754,11.00,671.71,1.57,78,18.86,2.34,0.00,0.00,0.00,29.55,1.43,0.00
Zenkoku,295123,4144.00,276966.86,592.00,5097,5551.43,4.41,51.00,50.57,0.04,32.94,1.51,0.91
