Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,313,22.00,261.14,3.14,14,13.86,0.18,1.00,0.43,0.01,12.55,2.11,3.09
Akita,12,0.00,11.00,0.00,1,0.29,0.03,0.00,0.00,0.00,7.41,0.52,0.00
Aomori,14,0.00,12.00,0.00,0,0.43,0.03,0.00,0.00,0.00,11.97,0.69,0.00
Chiba,375,2.00,289.71,0.29,33,22.29,0.35,1.00,0.14,0.00,8.66,1.85,0.64
Ehime,28,1.00,20.00,0.14,2,2.29,0.17,0.00,0.00,0.00,4.90,1.80,0.00
Fukui,76,2.00,60.57,0.29,4,4.57,0.60,0.00,0.14,0.02,4.64,1.10,3.12
Fukuoka,224,0.00,142.43,0.00,37,22.43,0.44,0.00,0.00,0.00,3.92,2.44,0.00
Fukushima,36,0.00,24.00,0.00,3,3.14,0.17,0.00,0.00,0.00,2.98,2.27,0.00
Gifu,82,1.00,60.29,0.14,6,5.57,0.28,0.00,0.00,0.00,5.13,1.46,0.00
Gunma,35,1.00,29.00,0.14,2,1.43,0.07,0.00,0.00,0.00,11.68,1.08,0.00
Hiroshima,25,0.00,19.57,0.00,0,1.71,0.06,0.00,0.00,0.00,4.10,2.19,0.00
Hokkaido,239,11.00,207.43,1.57,13,6.57,0.13,1.00,0.43,0.01,34.02,1.95,6.52
Hyogo,316,12.00,228.43,1.71,43,19.14,0.35,0.00,0.14,0.00,11.28,2.11,0.75
Ibaraki,82,3.00,73.00,0.43,1,3.29,0.12,1.00,0.14,0.01,4.58,0.66,4.35
Ishikawa,92,0.00,57.29,0.00,20,8.57,0.76,0.00,0.00,0.00,3.42,2.69,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4,0.00,2.57,0.00,1,0.29,0.03,0.00,0.00,0.00,9.85,1.64,0.00
Kagoshima,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,8.67,,0.00
Kanagawa,425,6.00,298.57,0.86,50,32.57,0.35,0.00,0.00,0.00,5.90,2.17,0.00
Kochi,52,0.00,37.29,0.00,5,4.00,0.58,0.00,0.00,0.00,6.31,2.45,0.00
Kumamoto,23,1.00,20.86,0.14,0,1.00,0.06,1.00,0.14,0.01,10.03,1.27,14.29
Kyoto,168,1.00,135.71,0.14,9,9.00,0.35,0.00,0.14,0.01,6.42,1.12,1.59
Mie,15,0.00,13.43,0.00,0,0.43,0.02,0.00,0.00,0.00,21.49,1.00,0.00
Miyagi,37,0.00,29.00,0.00,1,2.43,0.11,0.00,0.00,0.00,3.41,1.36,0.00
Miyazaki,16,0.00,9.71,0.00,0,1.71,0.16,0.00,0.00,0.00,4.30,5.90,0.00
Nagano,28,0.00,17.00,0.00,7,2.43,0.12,0.00,0.00,0.00,6.75,2.81,0.00
Nagasaki,14,0.00,10.71,0.00,0,0.86,0.07,0.00,0.00,0.00,4.42,1.14,0.00
Nara,37,0.00,29.14,0.00,3,1.86,0.14,0.00,0.00,0.00,6.71,1.21,0.00
Niigata,41,0.00,35.29,0.00,2,1.29,0.06,0.00,0.00,0.00,38.85,4.80,0.00
Oita,42,0.00,35.71,0.00,1,1.57,0.14,0.00,0.00,0.00,22.76,2.06,0.00
Okayama,16,0.00,13.00,0.00,0,0.86,0.05,0.00,0.00,0.00,4.93,1.00,0.00
Okinawa,49,0.00,26.14,0.00,7,5.71,0.39,0.00,0.00,0.00,4.29,6.36,0.00
Osaka,697,6.00,502.71,0.86,108,44.14,0.50,0.00,0.57,0.01,7.24,1.64,1.29
Saga,12,0.00,9.29,0.00,1,0.86,0.11,0.00,0.00,0.00,3.78,1.34,0.00
Saitama,325,5.00,224.14,0.71,54,24.57,0.33,0.00,0.14,0.00,5.89,2.32,0.58
Shiga,34,0.00,22.14,0.00,8,2.43,0.17,0.00,0.00,0.00,4.68,1.71,0.00
Shimane,2,0.00,0.43,0.00,1,0.29,0.04,0.00,0.00,0.00,,,0.00
Shizuoka,34,0.00,15.00,0.00,18,3.43,0.09,0.00,0.00,0.00,4.77,3.60,0.00
Tochigi,31,0.00,20.00,0.00,0,2.43,0.13,0.00,0.00,0.00,11.26,3.45,0.00
Tokushima,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,14.42,,0.00
Tokyo,1717,19.00,1265.00,2.71,189,117.14,0.84,1.00,1.00,0.01,5.81,1.64,0.85
Tottori,1,0.00,0.14,0.00,1,0.14,0.03,0.00,0.00,0.00,,,0.00
Toyama,23,0.00,13.71,0.00,7,1.86,0.18,0.00,0.00,0.00,3.61,1.41,0.00
Wakayama,33,1.00,27.86,0.14,1,1.71,0.19,0.00,0.00,0.00,11.32,2.19,0.00
Yamagata,27,0.00,17.71,0.00,0,3.00,0.28,0.00,0.00,0.00,1.41,8.80,0.00
Yamaguchi,17,0.00,13.00,0.00,0,1.43,0.11,0.00,0.00,0.00,6.47,5.18,0.00
Yamanashi,27,0.00,18.57,0.00,3,2.29,0.28,0.00,0.00,0.00,4.57,2.30,0.00
Zenkoku,5902,94.00,4365.71,13.43,656,387.29,0.31,6.00,3.43,0.00,6.92,1.78,0.89
