Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,4412,61.00,4274.86,8.71,50,39.29,0.52,1.00,1.00,0.01,43.62,0.56,2.55
Akita,49,0.00,47.00,0.00,1,0.57,0.06,0.00,0.00,0.00,73.56,1.23,0.00
Aomori,35,1.00,33.86,0.14,0,0.29,0.02,0.00,0.00,0.00,189.22,,0.00
Chiba,2994,61.00,2880.43,8.71,33,31.43,0.50,0.00,0.29,0.00,45.96,0.85,0.91
Ehime,114,6.00,114.00,0.86,0,0.00,0.00,0.00,0.00,0.00,181.94,,0.91
Fukui,211,8.00,183.14,1.14,5,6.86,0.90,0.00,0.00,0.00,30.42,4.42,0.00
Fukuoka,4412,56.00,4229.14,8.00,66,51.00,1.00,3.00,1.14,0.02,41.27,0.88,2.24
Fukushima,157,0.00,140.00,0.00,6,4.57,0.25,0.00,0.00,0.00,23.76,1.45,0.00
Gifu,555,10.00,548.00,1.43,4,2.29,0.12,1.00,0.14,0.01,112.45,0.71,6.25
Gunma,434,19.00,408.00,2.71,2,7.71,0.40,0.00,0.00,0.00,23.34,0.78,0.00
Hiroshima,456,3.00,452.57,0.43,2,0.86,0.03,0.00,0.00,0.00,154.41,0.58,0.00
Hokkaido,1760,103.00,1727.86,14.71,16,8.86,0.17,0.00,0.00,0.00,98.56,1.00,0.00
Hyogo,2235,53.00,2165.86,7.57,26,18.57,0.34,2.00,0.57,0.01,49.27,0.71,3.08
Ibaraki,542,13.00,522.57,1.86,4,5.57,0.20,0.00,0.29,0.01,49.13,0.89,5.13
Ishikawa,620,33.00,592.00,4.71,7,9.14,0.81,0.00,0.29,0.03,29.89,0.76,3.12
Iwate,19,0.00,14.86,0.00,0,1.14,0.09,0.00,0.00,0.00,10.67,2.01,0.00
Kagawa,77,1.00,73.57,0.14,3,0.86,0.09,0.00,0.00,0.00,53.07,0.81,0.00
Kagoshima,359,11.00,350.14,1.57,3,2.43,0.15,0.00,0.43,0.03,85.64,0.51,17.65
Kanagawa,4848,116.00,4607.57,16.57,106,61.14,0.66,0.00,1.29,0.01,41.02,0.87,2.10
Kochi,124,3.00,115.14,0.43,5,2.14,0.31,0.00,0.00,0.00,49.68,2.19,0.00
Kumamoto,509,7.00,485.71,1.00,11,5.43,0.31,0.00,0.00,0.00,40.15,0.73,0.00
Kyoto,1401,22.00,1343.86,3.14,0,22.57,0.88,0.00,0.14,0.01,34.42,0.90,0.63
Mie,365,2.00,352.00,0.29,5,4.00,0.23,0.00,0.00,0.00,29.47,0.66,0.00
Miyagi,198,2.00,192.86,0.29,5,1.00,0.04,0.00,0.00,0.00,143.12,1.00,0.00
Miyazaki,333,1.00,326.00,0.14,2,2.29,0.21,0.00,0.00,0.00,34.55,0.46,0.00
Nagano,237,,198.57,,18,9.29,0.46,,,,19.59,2.24,
Nagasaki,229,3.00,212.43,0.43,5,4.00,0.31,0.00,0.00,0.00,41.79,2.45,0.00
Nara,510,5.00,500.86,0.71,2,2.86,0.22,0.00,0.29,0.02,39.74,0.35,10.00
Niigata,142,0.00,139.86,0.00,1,0.43,0.02,0.00,0.00,0.00,119.36,0.46,0.00
Oita,144,1.00,141.86,0.14,0,0.86,0.08,0.00,0.00,0.00,38.35,0.28,0.00
Okayama,145,,142.29,,0,1.00,0.05,,,,52.45,0.84,
Okinawa,2084,26.00,1981.86,3.71,28,27.86,1.91,0.00,1.00,0.07,38.34,0.85,3.59
Osaka,8429,147.00,8128.86,21.00,90,84.00,0.95,0.00,2.57,0.03,43.35,0.75,3.06
Saga,237,0.00,228.43,0.00,2,2.14,0.26,0.00,0.00,0.00,44.55,0.74,0.00
Saitama,3862,89.00,3697.14,12.71,56,42.86,0.58,1.00,0.43,0.01,50.52,0.98,1.00
Shiga,441,5.00,419.29,0.71,5,7.14,0.51,1.00,0.14,0.01,31.91,1.05,2.00
Shimane,137,0.00,136.14,0.00,0,0.43,0.06,0.00,0.00,0.00,217.75,1.34,0.00
Shizuoka,478,1.00,458.57,0.14,0,6.43,0.18,0.00,0.00,0.00,62.17,1.20,0.00
Tochigi,303,1.00,294.43,0.14,1,2.00,0.10,0.00,0.00,0.00,116.61,1.12,0.00
Tokushima,128,4.00,117.71,0.57,1,3.14,0.44,0.00,0.43,0.06,24.69,1.38,13.64
Tokyo,20569,358.00,19886.29,51.14,247,176.57,1.26,0.00,1.14,0.01,60.83,0.91,0.65
Tottori,22,0.00,22.00,0.00,0,0.00,0.00,0.00,0.00,0.00,246.64,,0.65
Toyama,379,23.00,358.00,3.29,9,5.43,0.52,0.00,0.00,0.00,48.62,1.16,0.00
Wakayama,230,4.00,227.57,0.57,2,0.71,0.08,0.00,0.00,0.00,69.11,0.28,0.00
Yamagata,77,1.00,77.00,0.14,0,0.00,0.00,0.00,0.00,0.00,651.38,,0.00
Yamaguchi,158,0.00,132.86,0.00,7,6.71,0.50,0.00,0.00,0.00,13.32,1.62,0.00
Yamanashi,172,3.00,168.86,0.43,0,1.43,0.18,0.00,0.29,0.04,40.97,0.51,20.00
Zenkoku,66332,1263.00,63851.86,180.43,836,675.29,0.54,9.00,11.86,0.01,48.51,0.84,1.76
