Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,22181,349.00,21461.00,49.86,270,207.43,2.75,8.00,4.71,0.06,52.72,0.91,2.27
Akita,235,1.00,218.57,0.14,6,5.57,0.59,0.00,0.00,0.00,22.91,1.51,0.00
Aomori,668,9.00,653.14,1.29,2,4.71,0.38,0.00,0.14,0.01,41.45,0.63,3.03
Chiba,19507,203.00,18167.71,29.00,462,373.86,5.95,9.00,5.43,0.09,25.00,1.19,1.45
Ehime,909,17.00,850.43,2.43,18,15.57,1.17,0.00,0.43,0.03,27.31,0.77,2.75
Fukui,471,13.00,458.14,1.86,4,4.00,0.52,0.00,0.14,0.02,40.04,0.79,3.57
Fukuoka,14385,158.00,13435.57,22.57,285,290.86,5.70,3.00,3.14,0.06,31.17,1.18,1.08
Fukushima,1548,35.00,1487.14,5.00,14,19.71,1.08,0.00,0.43,0.02,31.92,0.78,2.17
Gifu,3863,62.00,3633.29,8.86,44,58.29,2.95,1.00,1.14,0.06,34.21,1.03,1.96
Gunma,3545,64.00,3384.57,9.14,53,44.14,2.29,3.00,0.57,0.03,36.51,0.92,1.29
Hiroshima,4533,78.00,4424.00,11.14,28,32.71,1.17,1.00,1.57,0.06,67.21,0.79,4.80
Hokkaido,16440,561.00,16065.43,80.14,111,106.57,2.04,4.00,3.86,0.07,70.74,0.83,3.62
Hyogo,14703,331.00,13982.57,47.29,237,206.86,3.80,10.00,4.00,0.07,36.54,0.98,1.93
Ibaraki,4187,48.00,3953.29,6.86,78,66.29,2.32,1.00,0.86,0.03,26.92,0.87,1.29
Ishikawa,1403,56.00,1356.86,8.00,10,13.29,1.18,0.00,0.43,0.04,55.95,1.12,3.23
Iwate,485,25.00,474.57,3.57,1,4.00,0.33,0.00,0.00,0.00,58.83,0.82,0.00
Kagawa,580,11.00,548.43,1.57,12,8.43,0.89,2.00,0.86,0.09,25.76,0.69,10.17
Kagoshima,1497,15.00,1404.71,2.14,37,28.00,1.76,0.00,0.14,0.01,43.10,1.49,0.51
Kanagawa,36953,385.00,34782.00,55.00,627,651.57,7.07,7.00,5.14,0.06,26.62,0.94,0.79
Kochi,815,13.00,791.43,1.86,2,7.14,1.04,0.00,0.14,0.02,77.31,1.26,2.00
Kumamoto,3076,45.00,3003.29,6.43,0,26.86,1.55,0.00,1.14,0.07,25.99,0.54,4.26
Kyoto,7393,93.00,6863.14,13.29,140,132.86,5.17,3.00,2.14,0.08,32.41,0.99,1.61
Mie,1936,27.00,1832.57,3.86,54,25.57,1.45,2.00,0.57,0.03,37.32,0.80,2.23
Miyagi,3169,22.00,3021.14,3.14,51,39.86,1.74,0.00,0.43,0.02,39.30,0.91,1.08
Miyazaki,1696,15.00,1591.86,2.14,18,31.57,2.97,1.00,0.57,0.05,28.94,0.80,1.81
Nagano,2129,26.00,2039.43,3.71,27,27.43,1.35,0.00,0.71,0.04,28.32,0.67,2.60
Nagasaki,1359,18.00,1259.71,2.57,25,28.86,2.20,0.00,0.71,0.05,25.65,0.75,2.48
Nara,2797,32.00,2679.86,4.57,40,33.29,2.52,0.00,0.14,0.01,47.27,1.06,0.43
Niigata,831,7.00,786.14,1.00,23,10.00,0.45,0.00,0.29,0.01,41.08,0.71,2.86
Oita,1014,14.00,953.00,2.00,26,14.00,1.24,2.00,0.57,0.05,45.13,1.20,4.08
Okayama,2203,17.00,2124.86,2.43,20,23.71,1.26,1.00,0.14,0.01,41.45,0.80,0.60
Okinawa,6862,90.00,6581.43,12.86,103,78.71,5.40,1.00,0.57,0.04,52.08,1.38,0.73
Osaka,40508,812.00,39060.86,116.00,450,411.00,4.66,16.00,10.57,0.12,49.48,0.95,2.57
Saga,876,4.00,812.43,0.57,18,17.86,2.21,0.00,0.14,0.02,21.35,0.86,0.80
Saitama,22735,298.00,21465.57,42.57,358,423.57,5.77,6.00,5.71,0.08,33.02,1.18,1.35
Shiga,1906,25.00,1808.29,3.57,38,25.43,1.80,5.00,1.00,0.07,39.71,1.00,3.93
Shimane,242,0.00,237.71,0.00,0,1.14,0.17,0.00,0.00,0.00,116.29,0.92,0.00
Shizuoka,4146,69.00,3969.86,9.86,54,52.71,1.46,4.00,1.00,0.03,34.36,0.80,1.90
Tochigi,3487,33.00,3308.57,4.71,54,54.14,2.80,4.00,2.14,0.11,24.40,0.70,3.96
Tokushima,350,11.00,311.00,1.57,13,9.00,1.25,0.00,0.29,0.04,23.70,1.06,3.17
Tokyo,91834,770.00,87945.29,110.00,1175,1136.57,8.14,9.00,7.14,0.05,38.32,0.94,0.63
Tottori,186,2.00,180.57,0.29,0,1.57,0.28,0.00,0.00,0.00,60.77,1.07,0.00
Toyama,832,27.00,809.00,3.86,7,7.00,0.68,0.00,0.14,0.01,46.69,0.70,2.04
Wakayama,965,12.00,906.71,1.71,17,16.14,1.77,1.00,0.29,0.03,35.07,1.20,1.77
Yamagata,456,13.00,448.43,1.86,1,2.00,0.19,0.00,0.00,0.00,146.88,0.84,0.00
Yamaguchi,1026,6.00,935.14,0.86,30,30.00,2.24,1.00,0.14,0.01,19.75,1.78,0.48
Yamanashi,874,12.00,848.71,1.71,5,8.29,1.03,0.00,0.14,0.02,34.76,0.53,1.72
Zenkoku,353796,4934.00,337317.43,704.86,5048,4818.14,3.83,105.00,69.86,0.06,36.79,0.97,1.45
