Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,12319,142.00,11697.29,20.29,196,166.00,2.20,2.00,1.86,0.02,40.20,1.05,1.12
Akita,92,1.00,90.29,0.14,2,0.29,0.03,0.00,0.00,0.00,1530.81,,0.00
Aomori,371,6.00,352.14,0.86,7,5.86,0.48,0.00,0.00,0.00,35.25,1.08,0.00
Chiba,8078,97.00,7736.29,13.86,120,87.43,1.39,0.00,0.71,0.01,62.81,1.25,0.82
Ehime,358,8.00,352.43,1.14,2,1.86,0.14,0.00,0.29,0.02,62.60,0.55,15.38
Fukui,331,11.00,327.29,1.57,0,1.43,0.19,0.00,0.00,0.00,179.79,1.29,0.00
Fukuoka,6551,110.00,6249.43,15.71,208,70.14,1.37,0.00,0.14,0.00,83.45,2.08,0.20
Fukushima,599,8.00,560.00,1.14,17,9.86,0.54,0.00,0.00,0.00,50.22,1.86,0.00
Gifu,1461,20.00,1341.29,2.86,55,30.86,1.56,1.00,0.86,0.04,28.56,1.18,2.78
Gunma,1612,26.00,1487.71,3.71,40,32.00,1.66,2.00,0.57,0.03,31.98,1.19,1.79
Hiroshima,1436,8.00,1195.86,1.14,114,59.00,2.11,0.00,0.29,0.01,16.28,1.48,0.48
Hokkaido,10982,302.00,10396.00,43.14,177,161.43,3.10,10.00,8.71,0.17,35.87,0.99,5.40
Hyogo,7091,107.00,6704.71,15.29,97,110.14,2.03,3.00,1.86,0.03,32.81,1.06,1.69
Ibaraki,1973,26.00,1895.00,3.71,38,20.14,0.71,0.00,0.43,0.02,37.20,0.63,2.13
Ishikawa,907,50.00,886.14,7.14,8,5.00,0.44,0.00,0.00,0.00,158.51,1.67,0.00
Iwate,295,8.00,238.00,1.14,43,10.71,0.88,0.00,0.57,0.05,33.60,1.97,5.33
Kagawa,199,3.00,183.43,0.43,1,5.14,0.54,0.00,0.00,0.00,23.89,1.71,0.00
Kagoshima,796,13.00,718.57,1.86,55,22.71,1.43,0.00,0.00,0.00,34.38,3.75,0.00
Kanagawa,14822,222.00,14147.57,31.71,223,169.00,1.83,2.00,1.29,0.01,54.70,1.11,0.76
Kochi,339,4.00,282.14,0.57,27,15.14,2.20,0.00,0.00,0.00,9.99,1.42,0.00
Kumamoto,1210,13.00,1138.43,1.86,26,17.86,1.03,0.00,0.00,0.00,54.23,1.56,0.00
Kyoto,3076,40.00,2942.71,5.71,0,48.57,1.89,0.00,0.14,0.01,53.03,1.79,0.29
Mie,1042,12.00,988.86,1.71,14,13.14,0.74,1.00,0.43,0.02,45.31,0.97,3.26
Miyagi,1462,12.00,1359.57,1.71,45,24.14,1.05,0.00,0.29,0.01,46.92,1.75,1.18
Miyazaki,584,3.00,573.14,0.43,0,3.86,0.36,0.00,0.29,0.03,47.19,0.52,7.41
Nagano,941,6.00,867.00,0.86,32,19.71,0.97,0.00,0.00,0.00,32.40,1.44,0.00
Nagasaki,290,3.00,280.00,0.43,0,2.43,0.19,0.00,0.00,0.00,153.46,1.71,0.00
Nara,1465,14.00,1383.00,2.00,32,22.71,1.72,1.00,0.14,0.01,34.01,0.96,0.63
Niigata,390,0.00,370.14,0.00,10,4.86,0.22,0.00,0.00,0.00,60.09,1.32,0.00
Oita,508,3.00,446.29,0.43,18,15.86,1.41,0.00,0.00,0.00,15.58,1.09,0.00
Okayama,702,11.00,685.14,1.57,0,6.43,0.34,0.00,0.00,0.00,47.15,0.89,0.00
Okinawa,4785,75.00,4664.29,10.71,50,30.14,2.07,0.00,0.14,0.01,85.42,0.91,0.47
Osaka,24621,402.00,23471.86,57.43,429,302.00,3.43,6.00,7.00,0.08,44.39,0.98,2.32
Saga,378,3.00,356.43,0.43,7,5.86,0.72,0.00,0.14,0.02,48.61,1.28,2.44
Saitama,10297,170.00,9765.29,24.29,196,139.43,1.90,0.00,2.00,0.03,42.49,1.15,1.43
Shiga,857,11.00,838.86,1.57,5,5.86,0.41,0.00,0.00,0.00,94.46,1.14,0.00
Shimane,165,0.00,159.71,0.00,0,1.43,0.21,0.00,0.00,0.00,72.89,1.29,0.00
Shizuoka,2087,20.00,2005.43,2.86,0,37.14,1.03,0.00,0.86,0.02,29.35,0.76,2.31
Tochigi,860,2.00,800.14,0.29,21,15.86,0.82,0.00,0.00,0.00,30.49,1.09,0.00
Tokushima,187,9.00,186.29,1.29,0,0.29,0.04,0.00,0.00,0.00,215.74,0.61,0.00
Tokyo,46745,535.00,45055.29,76.43,621,434.43,3.11,0.00,3.43,0.02,66.53,1.07,0.79
Tottori,67,0.00,65.71,0.00,0,0.57,0.10,0.00,0.00,0.00,49.44,1.23,0.00
Toyama,464,26.00,462.29,3.71,2,0.29,0.03,0.00,0.00,0.00,921.17,0.75,0.00
Wakayama,551,7.00,526.86,1.00,6,6.86,0.75,0.00,0.00,0.00,41.82,1.06,0.00
Yamagata,240,1.00,200.14,0.14,22,9.57,0.90,0.00,0.00,0.00,14.65,2.02,0.00
Yamaguchi,433,2.00,421.86,0.29,4,3.29,0.24,0.00,0.00,0.00,78.50,0.94,0.00
Yamanashi,440,9.00,425.71,1.29,0,8.43,1.05,0.00,0.00,0.00,27.31,1.21,0.00
Zenkoku,175459,2561.00,167282.00,365.86,2970,2165.14,1.72,28.00,32.43,0.03,48.59,1.10,1.50
