Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,1609,35.00,1221.43,5.00,160,96.71,1.28,0.00,0.00,0.00,8.56,1.87,0.00
Akita,18,0.00,17.86,0.00,0,0.14,0.02,0.00,0.00,0.00,44.18,,0.00
Aomori,32,1.00,31.14,0.14,1,0.14,0.01,0.00,0.00,0.00,209.11,1.00,0.00
Chiba,1656,49.00,1542.29,7.00,36,29.00,0.46,1.00,0.43,0.01,34.99,1.21,1.48
Ehime,89,5.00,87.43,0.71,0,0.71,0.05,0.00,0.00,0.00,90.35,1.92,0.00
Fukui,139,8.00,132.14,1.14,2,1.71,0.22,0.00,0.00,0.00,107.02,5.90,0.00
Fukuoka,1756,33.00,1496.14,4.71,121,66.29,1.30,0.00,0.00,0.00,15.03,1.48,0.00
Fukushima,89,0.00,86.71,0.00,2,0.43,0.02,0.00,0.00,0.00,207.93,1.34,0.00
Gifu,331,7.00,270.57,1.00,19,15.86,0.80,0.00,0.00,0.00,14.27,1.97,0.00
Gunma,190,19.00,182.71,2.71,3,1.57,0.08,0.00,0.00,0.00,74.16,1.07,0.00
Hiroshima,312,3.00,277.00,0.43,8,8.86,0.32,0.00,0.00,0.00,20.20,1.39,0.00
Hokkaido,1413,103.00,1395.14,14.71,9,5.14,0.10,0.00,0.00,0.00,153.95,0.85,0.00
Hyogo,1158,45.00,1038.29,6.43,53,31.00,0.57,0.00,0.00,0.00,24.11,1.55,0.00
Ibaraki,280,10.00,256.14,1.43,12,5.86,0.21,0.00,0.00,0.00,45.60,1.73,0.00
Ishikawa,321,27.00,315.29,3.86,1,1.57,0.14,0.00,0.00,0.00,152.76,1.38,0.00
Iwate,3,0.00,0.71,0.00,1,0.43,0.04,0.00,0.00,0.00,,,0.00
Kagawa,46,0.00,45.43,0.00,0,0.14,0.02,0.00,0.00,0.00,151.86,0.46,0.00
Kagoshima,236,0.00,221.29,0.00,4,4.71,0.30,0.00,0.00,0.00,20.32,0.89,0.00
Kanagawa,2484,99.00,2322.29,14.14,52,39.71,0.43,0.00,0.14,0.00,41.66,1.18,0.36
Kochi,80,3.00,79.43,0.43,0,0.29,0.04,0.00,0.00,0.00,132.45,1.00,0.00
Kumamoto,191,3.00,121.29,0.43,34,19.00,1.09,0.00,0.00,0.00,5.79,8.19,0.00
Kyoto,758,20.00,674.43,2.86,9,24.57,0.96,0.00,0.29,0.01,23.58,1.52,1.16
Mie,91,1.00,75.71,0.14,1,4.00,0.23,0.00,0.00,0.00,17.87,3.01,0.00
Miyagi,158,1.00,147.00,0.14,5,2.57,0.11,0.00,0.00,0.00,55.59,1.42,0.00
Miyazaki,121,0.00,84.14,0.00,15,12.14,1.14,0.00,0.00,0.00,3.55,5.95,0.00
Nagano,105,,97.14,,2,2.43,0.12,,,,37.27,3.45,
Nagasaki,74,2.00,58.86,0.29,8,3.86,0.29,0.00,0.00,0.00,14.82,1.52,0.00
Nara,235,2.00,216.14,0.29,7,5.00,0.38,0.00,0.00,0.00,19.13,0.85,0.00
Niigata,111,0.00,98.29,0.00,8,2.71,0.12,0.00,0.00,0.00,59.36,3.74,0.00
Oita,66,1.00,62.00,0.14,2,0.86,0.08,0.00,0.00,0.00,147.97,,0.00
Okayama,79,,68.00,,3,2.86,0.15,,,,10.66,1.36,
Okinawa,395,7.00,246.29,1.00,71,29.86,2.05,0.00,0.00,0.00,10.78,4.84,0.00
Osaka,4057,90.00,3428.14,12.86,216,163.14,1.85,1.00,0.43,0.00,16.37,1.46,0.26
Saga,82,0.00,71.14,0.00,7,2.29,0.28,0.00,0.00,0.00,15.76,1.00,0.00
Saitama,2313,74.00,2158.29,10.57,57,39.71,0.54,1.00,0.29,0.00,30.43,0.88,0.72
Shiga,171,1.00,159.86,0.14,3,2.71,0.19,0.00,0.00,0.00,19.37,0.57,0.00
Shimane,29,0.00,28.57,0.00,0,0.14,0.02,0.00,0.00,0.00,41.64,1.00,0.00
Shizuoka,269,1.00,196.43,0.14,35,21.43,0.59,0.00,0.00,0.00,8.62,5.18,0.00
Tochigi,195,0.00,169.86,0.00,10,6.29,0.33,0.00,0.00,0.00,21.03,1.35,0.00
Tokushima,25,1.00,17.43,0.14,2,1.86,0.26,0.00,0.00,0.00,8.73,,0.00
Tokyo,12691,332.00,11703.57,47.43,463,245.14,1.75,2.00,0.57,0.00,28.70,1.12,0.23
Tottori,15,0.00,8.71,0.00,4,1.29,0.23,0.00,0.00,0.00,8.73,,0.00
Toyama,238,22.00,236.29,3.14,0,0.43,0.04,0.00,0.00,0.00,331.95,0.81,0.00
Wakayama,150,3.00,133.43,0.43,8,4.86,0.53,0.00,0.00,0.00,15.87,1.32,0.00
Yamagata,76,1.00,75.14,0.14,1,0.14,0.01,0.00,0.00,0.00,2549.74,,0.00
Yamaguchi,53,0.00,50.86,0.00,0,0.86,0.06,0.00,0.00,0.00,31.38,1.14,0.00
Yamanashi,94,1.00,88.57,0.14,4,1.29,0.16,0.00,0.00,0.00,44.53,1.09,0.00
Zenkoku,35084,1010.00,31495.00,144.29,1459,911.71,0.72,5.00,2.14,0.00,24.64,1.38,0.24
