Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,79060,1035.00,72351.57,147.86,1886,1720.00,22.81,1.00,0.86,0.01,32.09,1.66,0.05
Akita,1597,22.00,1500.57,3.14,14,29.43,3.09,0.00,0.14,0.02,28.00,1.11,0.49
Aomori,4221,33.00,3882.57,4.71,67,88.43,7.19,0.00,0.00,0.00,30.92,1.36,0.00
Chiba,83345,834.00,78166.29,119.14,1628,1406.71,22.39,7.00,6.43,0.10,32.18,1.18,0.46
Ehime,4548,80.00,4354.29,11.43,37,58.14,4.38,1.00,0.29,0.02,37.89,0.88,0.49
Fukui,2516,36.00,2365.29,5.14,32,41.86,5.49,0.00,0.00,0.00,40.39,1.43,0.00
Fukuoka,63755,562.00,60272.29,80.29,957,966.00,18.92,1.00,0.71,0.01,35.60,1.08,0.07
Fukushima,8604,165.00,8288.86,23.57,70,89.43,4.89,0.00,0.00,0.00,53.61,1.04,0.00
Gifu,15247,200.00,14021.86,28.57,272,366.14,18.55,2.00,1.00,0.05,26.44,1.30,0.27
Gunma,14667,159.00,13731.86,22.71,162,253.14,13.14,0.00,0.29,0.01,30.27,1.07,0.11
Hiroshima,17564,180.00,16637.86,25.71,0,285.14,10.20,0.00,0.00,0.00,30.93,1.46,0.00
Hokkaido,56236,1442.00,54670.43,206.00,359,445.14,8.54,2.00,1.00,0.02,69.22,1.02,0.22
Hyogo,63077,1336.00,59460.86,190.86,1050,979.00,18.00,0.00,1.14,0.02,38.84,1.28,0.12
Ibaraki,20241,186.00,19282.43,26.57,219,271.00,9.50,2.00,0.86,0.03,38.95,1.04,0.32
Ishikawa,7185,123.00,6969.86,17.57,57,60.14,5.32,0.00,0.29,0.03,65.12,0.98,0.48
Iwate,2951,49.00,2802.00,7.00,58,36.14,2.98,1.00,0.14,0.01,51.30,1.01,0.40
Kagawa,4133,34.00,3860.00,4.86,55,78.43,8.27,0.00,0.00,0.00,26.80,1.05,0.00
Kagoshima,7978,44.00,7383.43,6.29,128,171.86,10.83,0.00,0.00,0.00,21.44,0.93,0.00
Kanagawa,144507,1096.00,135847.86,156.57,2362,2408.86,26.14,3.00,5.00,0.05,33.63,1.11,0.21
Kochi,3329,31.00,3040.57,4.43,53,80.57,11.68,0.00,0.00,0.00,23.18,1.35,0.00
Kumamoto,12172,126.00,11369.00,18.00,159,224.57,12.94,1.00,0.43,0.02,29.10,1.03,0.19
Kyoto,29408,252.00,27533.00,36.00,469,513.43,19.99,0.00,0.29,0.01,33.42,1.23,0.06
Mie,11965,127.00,10517.86,18.14,343,391.00,22.12,3.00,1.00,0.06,16.11,1.39,0.26
Miyagi,14505,100.00,13820.86,14.29,128,194.29,8.47,0.00,0.71,0.03,38.53,1.01,0.37
Miyazaki,5129,30.00,4852.43,4.29,0,120.43,11.32,0.00,0.29,0.03,26.43,1.31,0.24
Nagano,7776,94.00,7435.00,13.43,58,96.86,4.76,0.00,0.00,0.00,38.85,0.94,0.00
Nagasaki,5174,69.00,4947.57,9.86,55,64.29,4.90,0.00,0.00,0.00,39.59,0.90,0.00
Nara,13037,137.00,12292.43,19.57,218,201.71,15.25,0.00,0.43,0.03,40.30,1.32,0.21
Niigata,6649,54.00,6237.57,7.71,82,113.71,5.17,0.00,0.00,0.00,35.01,1.21,0.00
Oita,6757,68.00,6210.29,9.71,117,157.43,13.99,1.00,0.43,0.04,20.05,1.06,0.27
Okayama,13093,127.00,12323.43,18.14,188,211.57,11.24,0.00,0.00,0.00,32.44,1.05,0.00
Okinawa,41914,258.00,39564.00,36.86,580,635.14,43.54,3.00,1.43,0.10,37.49,1.08,0.22
Osaka,164773,2784.00,155513.43,397.71,2389,2486.29,28.20,2.00,3.71,0.04,40.76,1.25,0.15
Saga,5006,27.00,4696.29,3.86,59,94.71,11.71,0.00,0.00,0.00,24.28,0.86,0.00
Saitama,98954,889.00,93447.14,127.00,1463,1509.14,20.55,2.00,3.00,0.04,34.00,0.91,0.20
Shiga,10332,96.00,9636.86,13.71,161,199.00,14.09,1.00,0.14,0.01,28.98,1.13,0.07
Shimane,1287,2.00,1176.86,0.29,33,29.86,4.48,0.00,0.00,0.00,28.73,1.29,0.00
Shizuoka,20992,167.00,18957.71,23.86,557,534.71,14.78,1.00,0.71,0.02,22.33,1.23,0.13
Tochigi,13052,102.00,12375.57,14.57,155,185.29,9.59,0.00,0.43,0.02,37.16,1.04,0.23
Tokushima,2608,63.00,2406.14,9.00,59,55.00,7.63,0.00,0.00,0.00,29.67,1.46,0.00
Tokyo,338750,2466.00,325080.57,352.29,3081,3784.00,27.08,14.00,12.43,0.09,45.97,0.94,0.33
Tottori,1356,3.00,1305.57,0.43,0,16.29,2.95,0.00,0.00,0.00,40.45,0.83,0.00
Toyama,4293,41.00,4017.29,5.86,46,79.57,7.69,1.00,0.29,0.03,23.41,0.87,0.36
Wakayama,4457,54.00,4227.71,7.71,38,68.71,7.52,1.00,0.43,0.05,34.20,1.09,0.62
Yamagata,3124,48.00,2992.00,6.86,30,36.71,3.45,0.00,0.00,0.00,41.96,0.96,0.00
Yamaguchi,4839,85.00,4593.00,12.14,53,68.71,5.12,0.00,0.71,0.05,35.88,0.94,1.04
Yamanashi,4175,23.00,3992.43,3.29,0,82.43,10.22,0.00,0.00,0.00,30.18,1.05,0.00
Zenkoku,1450338,15939.00,1370412.71,2277.00,19987,21990.43,17.48,50.00,45.00,0.04,37.06,1.11,0.20
