Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,503,34.00,498.00,4.86,0,1.29,0.02,0.00,0.00,0.00,732.97,,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,,,,,0.00
Aomori,27,0.00,27.00,0.00,0,0.00,0.00,0.00,,,180.97,,0.00
Chiba,898,42.00,887.43,6.00,8,2.57,0.04,0.00,0.29,0.00,104.82,0.48,11.11
Ehime,70,3.00,57.57,0.43,0,3.14,0.24,0.00,0.00,0.00,26.69,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,657,25.00,655.71,3.57,0,0.43,0.01,0.00,0.14,0.00,616.20,0.69,33.33
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,226.82,,33.33
Gifu,150,7.00,150.00,1.00,0,0.00,0.00,0.00,0.14,0.01,,,33.33
Gunma,147,18.00,147.00,2.57,0,0.00,0.00,0.00,0.00,0.00,1661.82,,33.33
Hiroshima,165,2.00,165.00,0.29,0,0.00,0.00,0.00,0.00,0.00,371.18,,33.33
Hokkaido,999,73.00,973.57,10.43,10,7.71,0.15,1.00,3.14,0.06,64.48,0.71,40.74
Hyogo,698,38.00,694.57,5.43,0,1.43,0.03,1.00,0.57,0.01,177.64,0.59,40.00
Ibaraki,168,9.00,168.00,1.29,0,0.00,0.00,0.00,0.00,0.00,1424.07,,40.00
Ishikawa,286,21.00,282.86,3.00,1,1.14,0.10,1.00,0.71,0.06,113.30,0.71,62.50
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,62.50
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,62.50
Kagoshima,10,0.00,10.57,0.00,0,-0.14,-0.01,0.00,,,177.09,,62.50
Kanagawa,1251,63.00,1208.86,9.00,0,14.43,0.16,0.00,2.29,0.02,73.58,1.50,15.84
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,15.84
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,323.62,,15.84
Kyoto,358,13.00,354.29,1.86,0,1.57,0.06,0.00,0.00,0.00,124.22,0.77,0.00
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,,,,,0.00
Nagano,76,,75.43,,0,0.29,0.01,,,,125.65,0.61,
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,
Nara,90,2.00,90.00,0.29,0,0.00,0.00,0.00,0.00,0.00,252.30,,
Niigata,83,0.00,82.29,0.00,0,0.14,0.01,0.00,,,114.01,0.32,
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,
Okayama,25,,24.71,,0,0.14,0.01,,,,73.86,1.00,
Okinawa,142,6.00,142.00,0.86,0,0.00,0.00,0.00,0.14,0.01,,,
Osaka,1768,70.00,1755.00,10.00,3,3.57,0.04,4.00,1.57,0.02,154.42,0.52,44.00
Saga,47,0.00,45.71,0.00,1,0.29,0.04,0.00,0.00,0.00,256.34,1.64,0.00
Saitama,984,46.00,974.14,6.57,5,2.43,0.03,1.00,0.57,0.01,80.89,0.35,23.53
Shiga,99,1.00,97.43,0.14,1,0.29,0.02,0.00,0.00,0.00,,1.64,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,,,,,0.00
Shizuoka,73,1.00,73.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tochigi,60,0.00,57.14,0.00,2,0.57,0.03,0.00,,,85.77,,
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,
Tokyo,5050,230.00,4978.29,32.86,14,26.00,0.19,11.00,7.14,0.05,98.68,0.77,27.47
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,27.47
Toyama,225,18.00,221.86,2.57,1,1.29,0.12,0.00,0.71,0.07,176.97,1.78,55.56
Wakayama,63,3.00,62.71,0.43,0,0.14,0.02,0.00,0.14,0.02,423.58,,100.00
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,,,2341.10,,100.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,,,416.46,,100.00
Yamanashi,57,0.00,56.57,0.00,0,0.14,0.02,0.00,0.00,0.00,477.92,,0.00
Zenkoku,15963,744.00,15750.71,106.29,46,68.86,0.05,19.00,17.57,0.01,119.28,0.78,25.52
