Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,32721,627.00,31919.00,89.57,322,229.86,3.05,3.00,1.57,0.02,85.55,1.17,0.68
Akita,452,9.00,421.86,1.29,22,7.14,0.75,0.00,0.00,0.00,44.20,1.11,0.00
Aomori,1553,22.00,1493.57,3.14,22,16.86,1.37,0.00,0.29,0.02,42.10,0.91,1.69
Chiba,33017,622.00,32609.71,88.86,152,115.14,1.83,2.00,1.14,0.02,171.90,1.04,0.99
Ehime,2312,37.00,2219.00,5.29,33,25.71,1.94,4.00,1.14,0.09,41.65,0.88,4.44
Fukui,873,33.00,849.00,4.71,24,6.00,0.79,0.00,0.14,0.02,38.08,0.49,2.38
Fukuoka,22784,349.00,21853.57,49.86,439,251.86,4.93,1.00,0.57,0.01,64.24,1.62,0.23
Fukushima,3324,123.00,3226.29,17.57,44,25.14,1.37,0.00,0.29,0.02,69.26,1.04,1.14
Gifu,5850,132.00,5682.57,18.86,72,45.00,2.28,1.00,0.29,0.01,90.75,1.40,0.63
Gunma,5937,104.00,5772.57,14.86,70,42.86,2.22,1.00,0.29,0.01,103.25,1.45,0.67
Hiroshima,5845,109.00,5698.00,15.57,67,38.86,1.39,0.00,0.14,0.01,103.42,1.34,0.37
Hokkaido,23983,856.00,23443.00,122.29,234,140.43,2.69,2.00,4.29,0.08,116.25,1.32,3.05
Hyogo,30637,672.00,29128.86,96.00,599,439.00,8.07,4.00,3.86,0.07,38.34,1.09,0.88
Ibaraki,8098,133.00,7922.43,19.00,58,52.71,1.85,0.00,0.29,0.01,85.14,1.05,0.54
Ishikawa,2467,71.00,2385.43,10.14,39,22.57,2.00,0.00,0.43,0.04,61.34,1.14,1.90
Iwate,901,31.00,853.43,4.43,34,12.86,1.06,0.00,0.00,0.00,57.68,2.30,0.00
Kagawa,1233,22.00,1174.29,3.14,29,13.71,1.45,0.00,0.29,0.03,55.34,1.09,2.08
Kagoshima,2090,28.00,2039.14,4.00,28,12.43,0.78,0.00,0.00,0.00,139.48,1.58,0.00
Kanagawa,53295,816.00,52609.14,116.57,255,188.71,2.05,2.00,1.57,0.02,160.94,0.99,0.83
Kochi,1026,19.00,1000.00,2.71,9,6.57,0.95,0.00,0.00,0.00,138.49,1.69,0.00
Kumamoto,4054,78.00,3908.71,11.14,0,41.00,2.36,0.00,0.14,0.01,71.18,1.42,0.35
Kyoto,12112,185.00,11769.43,26.43,0,97.86,3.81,0.00,0.57,0.02,62.57,1.02,0.58
Mie,3713,81.00,3567.00,11.57,51,42.14,2.38,0.00,0.71,0.04,46.62,1.21,1.69
Miyagi,8013,66.00,7923.71,9.43,21,25.86,1.13,3.00,1.71,0.07,128.71,0.66,6.63
Miyazaki,2176,22.00,2143.57,3.14,0,12.43,1.17,0.00,0.00,0.00,111.85,1.84,0.00
Nagano,3825,68.00,3751.00,9.71,21,21.43,1.05,0.00,2.00,0.10,72.36,0.63,9.33
Nagasaki,2057,41.00,1974.43,5.86,27,24.29,1.85,1.00,0.14,0.01,47.28,1.23,0.59
Nara,6094,74.00,5834.14,10.57,90,74.43,5.63,2.00,1.00,0.08,40.59,0.93,1.34
Niigata,2273,22.00,2193.43,3.14,31,23.57,1.07,0.00,0.57,0.03,44.53,0.93,2.42
Oita,1800,25.00,1668.43,3.57,41,42.57,3.78,1.00,0.14,0.01,26.94,2.35,0.34
Okayama,3872,37.00,3650.57,5.29,99,60.71,3.23,0.00,0.00,0.00,41.25,1.33,0.00
Okinawa,12404,134.00,12190.29,19.14,76,64.57,4.43,0.00,0.14,0.01,91.25,0.79,0.22
Osaka,80145,1448.00,76684.86,206.86,1172,961.86,10.91,44.00,17.71,0.20,45.22,1.01,1.84
Saga,1584,13.00,1523.71,1.86,15,18.86,2.33,0.00,0.00,0.00,45.49,0.94,0.00
Saitama,37656,745.00,37032.29,106.43,256,173.14,2.36,2.00,1.43,0.02,125.63,1.03,0.83
Shiga,3683,61.00,3561.00,8.71,41,35.86,2.54,0.00,0.00,0.00,52.07,1.07,0.00
Shimane,347,0.00,335.43,0.00,4,3.29,0.49,0.00,0.00,0.00,46.43,0.97,0.00
Shizuoka,6435,121.00,6336.43,17.29,56,24.86,0.69,0.00,0.00,0.00,172.25,1.19,0.00
Tochigi,5340,71.00,5253.00,10.14,31,23.86,1.23,0.00,0.14,0.01,151.63,1.24,0.60
Tokushima,1270,42.00,1175.29,6.00,46,28.86,4.00,3.00,1.57,0.22,20.95,0.96,5.45
Tokyo,138378,1889.00,135875.14,269.86,1027,673.71,4.82,9.00,2.86,0.02,125.43,1.10,0.42
Tottori,369,2.00,360.00,0.29,4,2.43,0.44,0.00,0.00,0.00,85.52,0.76,0.00
Toyama,1304,29.00,1266.29,4.14,13,10.71,1.04,0.00,0.00,0.00,51.77,0.80,0.00
Wakayama,2138,27.00,2055.29,3.86,36,22.71,2.49,1.00,0.71,0.08,39.42,0.74,3.14
Yamagata,1504,32.00,1453.29,4.57,37,13.29,1.25,0.00,0.29,0.03,65.07,1.08,2.15
Yamaguchi,1823,44.00,1741.43,6.29,33,21.29,1.59,1.00,0.14,0.01,47.91,1.06,0.67
Yamanashi,1170,19.00,1137.86,2.71,0,8.14,1.01,0.00,0.00,0.00,83.81,1.18,0.00
Zenkoku,583937,10191.00,568666.86,1455.86,5780,4247.14,3.38,87.00,48.57,0.04,80.20,1.08,1.14
