Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,5853,92.00,5754.14,13.14,42,24.00,0.32,0.00,0.14,0.00,176.70,1.24,0.60
Akita,61,0.00,60.57,0.00,0,0.29,0.03,0.00,0.00,0.00,184.59,,0.00
Aomori,175,1.00,148.14,0.14,5,7.57,0.62,0.00,0.00,0.00,6.02,0.86,0.00
Chiba,4811,77.00,4681.86,11.00,36,37.57,0.60,1.00,0.14,0.00,86.39,1.18,0.38
Ehime,116,6.00,116.00,0.86,0,0.00,0.00,0.00,0.00,0.00,982.53,,0.38
Fukui,256,11.00,256.00,1.57,0,0.00,0.00,0.00,0.00,0.00,269.28,,0.38
Fukuoka,5179,101.00,5161.86,14.43,0,5.29,0.10,0.00,0.14,0.00,646.90,1.06,2.70
Fukushima,386,6.00,377.14,0.86,1,2.43,0.13,0.00,0.00,0.00,42.63,0.50,0.00
Gifu,672,11.00,659.00,1.57,1,4.00,0.20,0.00,0.14,0.01,159.75,2.69,3.57
Gunma,867,19.00,824.57,2.71,9,11.71,0.61,0.00,0.00,0.00,65.52,3.73,0.00
Hiroshima,655,5.00,651.86,0.71,1,0.71,0.03,0.00,0.14,0.01,440.37,0.79,20.00
Hokkaido,2763,108.00,2631.57,15.43,60,31.57,0.61,0.00,0.00,0.00,64.05,1.39,0.00
Hyogo,3126,61.00,3049.71,8.71,48,16.86,0.31,0.00,0.00,0.00,140.63,1.21,0.00
Ibaraki,741,18.00,734.43,2.57,2,1.86,0.07,0.00,0.00,0.00,222.29,0.79,0.00
Ishikawa,799,49.00,796.57,7.00,1,0.57,0.05,0.00,0.29,0.03,413.80,0.39,50.00
Iwate,27,0.00,26.43,0.00,0,0.14,0.01,0.00,0.00,0.00,97.29,0.61,0.00
Kagawa,101,2.00,100.00,0.29,0,0.29,0.03,0.00,0.00,0.00,139.08,0.52,0.00
Kagoshima,463,12.00,463.00,1.71,0,0.00,0.00,0.00,0.00,0.00,521.75,,0.00
Kanagawa,8369,162.00,8165.00,23.14,61,57.71,0.63,2.00,1.14,0.01,92.79,1.00,1.98
Kochi,142,4.00,140.29,0.57,2,0.29,0.04,0.00,0.00,0.00,950.51,1.64,0.00
Kumamoto,768,8.00,758.86,1.14,0,3.14,0.18,0.00,0.00,0.00,103.62,0.53,0.00
Kyoto,1958,30.00,1944.57,4.29,0,4.29,0.17,0.00,0.43,0.02,168.22,0.64,10.00
Mie,555,7.00,552.14,1.00,0,0.86,0.05,0.00,0.00,0.00,326.57,0.65,0.00
Miyagi,572,2.00,545.57,0.29,7,6.57,0.29,0.00,0.00,0.00,62.56,1.15,0.00
Miyazaki,366,1.00,366.00,0.14,0,0.00,0.00,0.00,0.00,0.00,185.91,,0.00
Nagano,330,4.00,328.29,0.57,0,0.57,0.03,0.00,0.00,0.00,256.87,0.75,0.00
Nagasaki,242,3.00,242.00,0.43,0,0.00,0.00,0.00,0.00,0.00,1171.76,,0.00
Nara,625,9.00,620.14,1.29,0,1.71,0.13,0.00,0.00,0.00,231.60,0.94,0.00
Niigata,182,0.00,180.43,0.00,1,0.29,0.01,0.00,0.00,0.00,1018.92,1.64,0.00
Oita,159,3.00,159.00,0.43,0,0.00,0.00,0.00,0.00,0.00,1347.65,,0.00
Okayama,203,1.00,187.29,0.14,9,4.29,0.23,0.00,0.00,0.00,45.36,2.19,0.00
Okinawa,3165,58.00,3054.57,8.29,31,30.14,2.07,0.00,0.43,0.03,61.66,1.20,1.42
Osaka,12046,234.00,11794.14,33.43,70,70.14,0.80,1.00,1.00,0.01,128.17,1.32,1.43
Saga,254,0.00,253.00,0.00,0,0.29,0.04,0.00,0.00,0.00,388.16,0.61,0.00
Saitama,5619,105.00,5514.00,15.00,17,32.29,0.44,1.00,0.29,0.00,92.71,0.88,0.88
Shiga,538,9.00,533.00,1.29,1,1.57,0.11,0.00,0.14,0.01,192.22,1.15,9.09
Shimane,140,0.00,140.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,9.09
Shizuoka,588,2.00,584.57,0.29,0,1.14,0.03,0.00,0.00,0.00,211.05,1.00,0.00
Tochigi,477,1.00,473.14,0.14,1,1.57,0.08,0.00,0.00,0.00,118.38,0.63,0.00
Tokushima,164,9.00,162.86,1.29,0,0.71,0.10,0.00,0.00,0.00,67.56,0.66,0.00
Tokyo,30033,447.00,29533.43,63.86,124,141.00,1.01,2.00,1.57,0.01,122.76,0.88,1.11
Tottori,35,0.00,35.29,0.00,0,-0.14,-0.03,0.00,0.00,0.00,,,1.11
Toyama,422,26.00,422.00,3.71,0,0.00,0.00,0.00,0.00,0.00,,,1.11
Wakayama,272,4.00,264.29,0.57,2,2.43,0.27,0.00,0.00,0.00,111.18,2.10,0.00
Yamagata,84,1.00,82.43,0.14,0,0.43,0.04,0.00,0.00,0.00,277.53,,0.00
Yamaguchi,213,2.00,211.14,0.29,0,0.57,0.04,0.00,0.00,0.00,475.66,,0.00
Yamanashi,203,6.00,201.14,0.86,0,0.57,0.07,0.00,0.00,0.00,357.13,1.64,0.00
Zenkoku,95775,1717.00,93941.43,245.29,532,507.29,0.40,7.00,6.00,0.00,118.41,1.03,1.18
