Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,16315,209.00,15619.29,29.86,294,199.57,2.65,3.00,3.43,0.05,47.07,1.16,1.72
Akita,140,1.00,127.71,0.14,4,3.86,0.41,0.00,0.00,0.00,18.12,1.90,0.00
Aomori,482,8.00,442.29,1.14,23,9.71,0.79,0.00,0.29,0.02,43.19,2.69,2.94
Chiba,10826,117.00,10413.86,16.71,0,130.57,2.08,0.00,0.71,0.01,39.45,1.02,0.55
Ehime,465,13.00,431.14,1.86,8,9.57,0.72,0.00,0.29,0.02,37.10,2.91,2.99
Fukui,355,12.00,348.57,1.71,2,1.71,0.22,1.00,0.14,0.02,149.34,3.60,8.33
Fukuoka,8774,119.00,8346.71,17.00,0,131.71,2.58,0.00,0.29,0.01,40.37,1.06,0.22
Fukushima,944,20.00,895.14,2.86,20,14.29,0.78,0.00,0.71,0.04,26.18,0.88,5.00
Gifu,2292,34.00,2092.14,4.86,83,51.29,2.60,1.00,0.86,0.04,29.10,1.45,1.67
Gunma,2315,44.00,2201.57,6.29,37,31.14,1.62,1.00,1.29,0.07,40.35,1.16,4.13
Hiroshima,3230,29.00,2981.14,4.14,81,78.57,2.81,1.00,1.57,0.06,18.43,1.01,2.00
Hokkaido,13442,453.00,13066.57,64.71,167,103.86,1.99,5.00,4.29,0.08,78.59,1.04,4.13
Hyogo,9811,209.00,9300.00,29.86,187,150.57,2.77,11.00,8.57,0.16,38.62,1.26,5.69
Ibaraki,2446,36.00,2346.14,5.14,28,27.57,0.97,0.00,0.14,0.01,56.78,1.34,0.52
Ishikawa,1071,51.00,1041.57,7.29,7,8.71,0.77,1.00,0.14,0.01,66.77,1.14,1.64
Iwate,385,24.00,373.43,3.43,3,4.57,0.38,0.00,0.29,0.02,47.47,1.35,6.25
Kagawa,304,3.00,287.00,0.43,3,5.57,0.59,0.00,0.00,0.00,17.77,0.81,0.00
Kagoshima,1006,14.00,961.43,2.00,0,12.29,0.77,0.00,0.14,0.01,54.43,2.65,1.16
Kanagawa,21263,273.00,19916.14,39.00,588,367.14,3.98,5.00,3.00,0.03,32.63,1.23,0.82
Kochi,663,7.00,634.43,1.00,9,8.43,1.22,1.00,0.14,0.02,25.66,0.58,1.69
Kumamoto,1873,16.00,1728.71,2.29,74,37.14,2.14,0.00,0.00,0.00,27.20,1.24,0.00
Kyoto,4455,47.00,4305.00,6.71,0,50.00,1.95,0.00,0.29,0.01,34.64,0.85,0.57
Mie,1291,18.00,1240.43,2.57,18,13.29,0.75,1.00,0.43,0.02,66.50,1.29,3.23
Miyagi,2175,16.00,2061.86,2.29,38,35.00,1.53,0.00,0.43,0.02,32.62,1.13,1.22
Miyazaki,759,5.00,714.86,0.71,44,9.14,0.86,0.00,0.00,0.00,70.68,1.42,0.00
Nagano,1183,15.00,1133.43,2.14,20,13.57,0.67,0.00,0.29,0.01,62.02,1.63,2.11
Nagasaki,611,4.00,523.00,0.57,0,22.00,1.68,0.00,0.14,0.01,17.56,1.31,0.65
Nara,2005,24.00,1908.00,3.43,39,27.57,2.08,0.00,0.43,0.03,39.47,1.04,1.55
Niigata,540,3.00,513.00,0.43,8,7.71,0.35,0.00,0.00,0.00,34.75,1.16,0.00
Oita,689,6.00,641.29,0.86,22,12.29,1.09,1.00,0.14,0.01,45.83,1.83,1.16
Okayama,1363,13.00,1289.14,1.86,23,20.86,1.11,0.00,0.00,0.00,27.09,0.64,0.00
Okinawa,5365,81.00,5236.14,11.57,58,33.14,2.27,0.00,0.14,0.01,103.92,1.25,0.43
Osaka,29999,579.00,29165.29,82.71,313,229.14,2.60,9.00,7.71,0.09,72.44,0.99,3.37
Saga,468,3.00,452.29,0.43,4,4.14,0.51,0.00,0.00,0.00,57.08,1.03,0.00
Saitama,14298,206.00,13492.43,29.43,330,219.14,2.98,0.00,2.00,0.03,37.33,1.21,0.91
Shiga,1175,11.00,1102.71,1.57,21,23.14,1.64,0.00,0.00,0.00,30.92,1.63,0.00
Shimane,207,0.00,202.00,0.00,-1,2.43,0.36,0.00,0.00,0.00,46.89,1.36,0.00
Shizuoka,2679,41.00,2590.86,5.86,28,23.71,0.66,0.00,0.57,0.02,60.49,1.04,2.41
Tochigi,1478,6.00,1300.71,0.86,73,44.71,2.31,0.00,0.00,0.00,22.52,1.60,0.00
Tokushima,198,9.00,195.57,1.29,2,0.43,0.06,0.00,0.00,0.00,226.61,0.61,0.00
Tokyo,60177,627.00,57323.57,89.57,1337,753.57,5.39,5.00,4.29,0.03,49.58,1.25,0.57
Tottori,118,0.00,96.43,0.00,7,5.57,1.01,0.00,0.00,0.00,15.85,2.47,0.00
Toyama,553,26.00,543.43,3.71,3,3.00,0.29,0.00,0.00,0.00,55.22,0.72,0.00
Wakayama,616,7.00,600.00,1.00,9,3.57,0.39,0.00,0.00,0.00,156.77,1.26,0.00
Yamagata,387,6.00,371.00,0.86,5,4.57,0.43,0.00,0.43,0.04,32.71,0.81,9.38
Yamaguchi,587,3.00,542.86,0.43,15,12.00,0.89,0.00,0.00,0.00,34.03,1.67,0.00
Yamanashi,568,11.00,524.29,1.57,43,8.43,1.05,0.00,0.00,0.00,57.09,1.45,0.00
Zenkoku,232346,3459.00,221624.57,494.14,4077,2970.00,2.36,46.00,43.57,0.03,45.30,1.16,1.47
