Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,51429,979.00,51264.29,139.86,49,44.71,0.59,1.00,1.14,0.02,760.56,1.15,2.56
Akita,931,20.00,916.00,2.86,2,3.86,0.41,0.00,0.00,0.00,79.42,0.50,0.00
Aomori,2538,31.00,2527.43,4.43,0,2.86,0.23,0.00,0.00,0.00,331.58,0.67,0.00
Chiba,41658,715.00,41170.14,102.14,180,130.00,2.07,0.00,0.71,0.01,200.42,1.13,0.55
Ehime,2755,75.00,2755.00,10.71,0,0.00,0.00,0.00,0.00,0.00,7795.19,,0.55
Fukui,1351,35.00,1336.57,5.00,4,3.86,0.51,0.00,0.00,0.00,102.64,0.48,0.00
Fukuoka,35841,525.00,35709.14,75.00,60,32.86,0.64,2.00,0.43,0.01,794.44,1.29,1.30
Fukushima,5049,161.00,4993.00,23.00,20,15.57,0.85,0.00,0.00,0.00,205.90,1.17,0.00
Gifu,9484,187.00,9472.00,26.71,4,3.71,0.19,0.00,0.00,0.00,1408.58,1.03,0.00
Gunma,8071,154.00,8057.57,22.00,5,3.29,0.17,0.00,0.29,0.01,1526.45,1.10,8.70
Hiroshima,11560,176.00,11538.86,25.14,9,5.86,0.21,0.00,0.14,0.01,1136.84,0.98,2.44
Hokkaido,41708,1412.00,41554.14,201.71,50,40.14,0.77,1.00,1.29,0.02,802.22,1.37,3.20
Hyogo,41162,1309.00,41059.14,187.00,49,25.57,0.47,0.00,0.14,0.00,1109.65,1.22,0.56
Ibaraki,10765,166.00,10687.71,23.71,35,20.57,0.72,0.00,0.14,0.01,304.93,0.96,0.69
Ishikawa,4008,115.00,3974.71,16.43,14,8.43,0.75,0.00,0.00,0.00,444.58,2.79,0.00
Iwate,1766,47.00,1736.14,6.71,12,8.43,0.70,0.00,0.00,0.00,128.89,2.02,0.00
Kagawa,2112,31.00,2103.57,4.43,6,1.86,0.20,0.00,0.00,0.00,1168.82,1.56,0.00
Kagoshima,3727,39.00,3707.57,5.57,11,4.57,0.29,0.00,0.14,0.01,483.77,0.92,3.12
Kanagawa,69617,960.00,68771.29,137.14,355,218.71,2.37,1.00,1.14,0.01,210.39,1.17,0.52
Kochi,1880,27.00,1861.57,3.86,3,5.14,0.75,0.00,0.14,0.02,195.15,0.76,2.78
Kumamoto,6495,119.00,6491.29,17.00,1,1.29,0.07,0.00,0.14,0.01,2180.46,0.53,11.11
Kyoto,16762,246.00,16693.57,35.14,34,17.00,0.66,0.00,0.00,0.00,710.76,1.27,0.00
Mie,5321,113.00,5292.00,16.14,15,6.57,0.37,0.00,0.14,0.01,675.83,1.59,2.17
Miyagi,9272,91.00,9214.29,13.00,25,13.86,0.60,1.00,0.14,0.01,497.50,1.43,1.03
Miyazaki,3107,27.00,3102.71,3.86,0,1.14,0.11,0.00,0.00,0.00,795.91,0.47,0.00
Nagano,5057,93.00,5046.29,13.29,3,2.57,0.13,0.00,0.29,0.01,1629.89,1.20,11.11
Nagasaki,3225,69.00,3218.43,9.86,2,1.86,0.14,0.00,0.00,0.00,385.20,0.37,0.00
Nara,8434,132.00,8396.14,18.86,20,8.71,0.66,0.00,0.14,0.01,496.12,0.71,1.64
Niigata,3463,53.00,3438.00,7.57,6,7.00,0.32,1.00,0.14,0.01,439.88,2.91,2.04
Oita,3504,64.00,3496.86,9.14,3,1.43,0.13,0.00,0.00,0.00,3042.91,5.18,0.00
Okayama,7609,126.00,7600.43,18.00,4,2.00,0.11,0.00,0.00,0.00,3307.09,1.49,0.00
Okinawa,21255,206.00,21110.29,29.43,55,38.86,2.66,5.00,2.14,0.15,259.72,0.82,5.51
Osaka,104482,2692.00,104091.29,384.57,143,102.86,1.17,2.00,1.71,0.02,636.88,1.17,1.67
Saga,2570,24.00,2567.29,3.43,0,0.71,0.09,0.00,0.00,0.00,1160.18,0.66,0.00
Saitama,47618,835.00,47191.71,119.29,149,114.00,1.55,0.00,0.43,0.01,276.08,1.22,0.38
Shiga,5607,90.00,5583.29,12.86,8,5.71,0.40,0.00,0.00,0.00,804.52,1.36,0.00
Shimane,560,2.00,554.86,0.29,4,1.00,0.15,0.00,0.14,0.02,1175.40,4.01,14.29
Shizuoka,9546,152.00,9449.43,21.71,44,23.00,0.64,0.00,0.14,0.00,278.60,1.00,0.62
Tochigi,7209,82.00,7156.57,11.71,17,14.29,0.74,0.00,0.00,0.00,225.37,0.78,0.00
Tokushima,1660,63.00,1657.86,9.00,2,0.43,0.06,0.00,0.00,0.00,3516.81,2.19,0.00
Tokyo,180074,2248.00,177777.86,321.14,822,584.43,4.18,2.00,1.43,0.01,197.47,1.18,0.24
Tottori,494,2.00,492.43,0.29,0,0.86,0.16,0.00,0.00,0.00,122.37,0.46,0.00
Toyama,2057,38.00,2048.86,5.43,1,2.14,0.21,0.00,0.00,0.00,1036.20,1.92,0.00
Wakayama,2703,49.00,2696.00,7.00,3,1.43,0.16,0.00,0.00,0.00,837.64,0.66,0.00
Yamagata,2044,47.00,2031.00,6.71,12,2.43,0.23,0.00,0.00,0.00,917.32,4.61,0.00
Yamaguchi,3171,80.00,3163.00,11.43,2,2.00,0.15,0.00,0.29,0.02,611.45,0.72,14.29
Yamanashi,2144,21.00,2125.57,3.00,5,5.43,0.67,0.00,0.00,0.00,258.19,0.86,0.00
Zenkoku,812855,14928.00,806883.14,2132.57,2248,1543.00,1.23,16.00,13.00,0.01,336.87,1.14,0.84
