Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106708,1161.00,106693.29,165.86,9,3.86,0.05,0.00,0.00,0.00,14668.64,0.83,0.00
Akita,1934,27.00,1934.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,5901,38.00,5901.00,5.43,0,0.00,0.00,0.00,0.00,0.00,28629.40,,0.00
Chiba,100615,1028.00,100593.00,146.86,11,6.57,0.10,0.00,0.00,0.00,9383.73,1.09,0.00
Ehime,5412,82.00,5412.00,11.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,3115,38.00,3115.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,74703,625.00,74691.71,89.29,0,2.71,0.05,0.00,0.00,0.00,17023.38,1.24,0.00
Fukushima,9495,176.00,9495.00,25.14,0,0.00,0.00,0.00,0.00,0.00,35829.82,,0.00
Gifu,19276,219.00,19275.14,31.29,0,0.43,0.02,0.00,0.00,0.00,13926.62,0.55,0.00
Gunma,17229,176.00,17174.71,25.14,24,19.14,0.99,0.00,0.00,0.00,576.27,1.47,0.00
Hiroshima,22175,202.00,22175.00,28.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hokkaido,61309,1474.00,61255.86,210.57,29,12.43,0.24,0.00,0.00,0.00,5198.84,2.96,0.00
Hyogo,78792,1398.00,78769.00,199.71,20,5.00,0.09,0.00,0.00,0.00,14537.39,1.55,0.00
Ibaraki,24477,220.00,24471.29,31.43,2,1.29,0.05,0.00,0.00,0.00,12984.26,1.09,0.00
Ishikawa,8006,130.00,7982.43,18.57,3,5.14,0.46,0.00,0.14,0.01,2944.50,12.93,2.78
Iwate,3487,53.00,3487.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,2.78
Kagawa,4705,38.00,4705.00,5.43,0,0.00,0.00,0.00,0.00,0.00,,,2.78
Kagoshima,9115,66.00,9110.14,9.43,0,1.43,0.09,0.00,0.00,0.00,6185.95,,0.00
Kanagawa,169597,1318.00,169546.71,188.29,12,16.57,0.18,1.00,0.43,0.00,6136.72,1.68,2.59
Kochi,4167,33.00,4167.00,4.71,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Kumamoto,14395,136.00,14395.00,19.43,0,0.00,0.00,0.00,0.00,0.00,,,2.59
Kyoto,36051,292.00,36032.43,41.71,11,4.86,0.19,0.00,0.00,0.00,7459.85,1.99,0.00
Mie,14818,163.00,14818.00,23.29,0,0.00,0.00,0.00,0.00,0.00,100653.91,,0.00
Miyagi,16288,118.00,16286.71,16.86,1,0.29,0.01,0.00,0.00,0.00,110630.66,,0.00
Miyazaki,6153,41.00,6153.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8914,97.00,8903.43,13.86,4,2.57,0.13,0.00,0.00,0.00,4256.70,3.60,0.00
Nagasaki,6120,73.00,6119.14,10.43,1,0.14,0.01,0.00,0.00,0.00,207829.44,,0.00
Nara,15938,149.00,15937.14,21.29,1,0.14,0.01,0.00,0.00,0.00,67659.14,,0.00
Niigata,8176,62.00,8159.71,8.86,2,5.86,0.27,0.00,0.00,0.00,572.55,0.80,0.00
Oita,8187,84.00,8187.00,12.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,15553,136.00,15551.43,19.43,1,0.29,0.02,0.00,0.00,0.00,29341.57,0.61,0.00
Okinawa,50399,398.00,50381.71,56.86,6,4.14,0.28,0.00,0.00,0.00,8596.44,1.30,0.00
Osaka,203426,3064.00,203372.71,437.71,24,13.71,0.16,0.00,0.00,0.00,10979.12,1.43,0.00
Saga,5866,30.00,5866.00,4.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,116003,1059.00,115981.43,151.29,9,6.29,0.09,0.00,0.00,0.00,10644.11,1.15,0.00
Shiga,12460,104.00,12450.57,14.86,4,2.57,0.18,0.00,0.00,0.00,5635.89,4.80,0.00
Shimane,1733,5.00,1733.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,26880,209.00,26873.29,29.86,3,1.57,0.04,0.00,0.00,0.00,6964.98,0.70,0.00
Tochigi,15530,117.00,15515.71,16.71,8,3.14,0.16,0.00,0.00,0.00,5544.72,3.38,0.00
Tokushima,3291,66.00,3291.00,9.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,382642,3173.00,382549.29,453.29,40,24.29,0.17,1.00,0.14,0.00,11276.21,1.54,0.59
Tottori,1669,5.00,1669.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.59
Toyama,4868,52.00,4868.00,7.43,0,0.00,0.00,0.00,0.00,0.00,,,0.59
Wakayama,5303,62.00,5303.00,8.86,0,0.00,0.00,0.00,0.00,0.00,,,0.59
Yamagata,3606,56.00,3605.00,8.00,1,0.29,0.03,0.00,0.00,0.00,17489.14,,0.00
Yamaguchi,5799,93.00,5796.14,13.29,0,0.71,0.05,0.00,0.00,0.00,9371.93,3.16,0.00
Yamanashi,5160,29.00,5159.43,4.14,0,0.14,0.02,0.00,0.00,0.00,10949.82,1.00,0.00
Zenkoku,1725446,18375.00,1724912.57,2625.00,226,145.57,0.12,2.00,0.71,0.00,8357.35,1.48,0.49
