Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,3900,48.00,3662.29,6.86,57,63.71,0.84,2.00,1.29,0.02,22.37,0.71,2.02
Akita,45,0.00,42.29,0.00,1,1.00,0.11,0.00,0.00,0.00,25.12,1.27,0.00
Aomori,33,1.00,33.00,0.14,0,0.00,0.00,0.00,0.00,0.00,157.68,,0.00
Chiba,2642,58.00,2497.14,8.29,64,41.00,0.65,0.00,0.29,0.00,36.97,1.13,0.70
Ehime,111,6.00,110.14,0.86,0,0.29,0.02,0.00,0.00,0.00,93.47,0.37,0.00
Fukui,156,8.00,154.86,1.14,1,0.29,0.04,0.00,0.00,0.00,655.02,1.64,0.00
Fukuoka,3830,46.00,3610.86,6.57,102,67.29,1.32,1.00,1.00,0.02,24.41,0.84,1.49
Fukushima,120,0.00,108.57,0.00,7,2.57,0.14,0.00,0.00,0.00,46.05,2.19,0.00
Gifu,532,8.00,516.29,1.14,9,4.57,0.23,0.00,0.14,0.01,48.96,0.66,3.12
Gunma,351,19.00,304.86,2.71,29,11.57,0.60,0.00,0.00,0.00,17.93,1.57,0.00
Hiroshima,438,3.00,435.29,0.43,1,1.14,0.04,0.00,0.00,0.00,80.61,0.37,0.00
Hokkaido,1646,103.00,1622.86,14.71,8,7.57,0.15,0.00,0.00,0.00,108.24,0.83,0.00
Hyogo,1998,48.00,1888.57,6.86,49,31.71,0.58,0.00,0.14,0.00,31.32,0.93,0.45
Ibaraki,479,11.00,459.86,1.57,3,5.14,0.18,0.00,0.14,0.01,34.88,0.67,2.78
Ishikawa,524,30.00,472.00,4.29,24,14.14,1.25,1.00,0.29,0.03,20.71,1.15,2.02
Iwate,9,0.00,8.57,0.00,0,0.14,0.01,0.00,0.00,0.00,21.74,1.00,0.00
Kagawa,68,1.00,64.43,0.14,1,1.00,0.11,0.00,0.00,0.00,56.68,1.83,0.00
Kagoshima,340,8.00,314.00,1.14,3,8.43,0.53,1.00,0.57,0.04,37.77,6.84,6.78
Kanagawa,4187,105.00,3918.29,15.00,104,78.43,0.85,0.00,0.00,0.00,27.30,1.13,0.00
Kochi,105,3.00,99.71,0.43,0,3.14,0.46,0.00,0.00,0.00,26.45,,0.00
Kumamoto,442,7.00,411.00,1.00,15,8.86,0.51,0.00,0.29,0.02,34.16,1.20,3.23
Kyoto,1202,21.00,1115.14,3.00,38,20.14,0.78,0.00,0.00,0.00,32.07,1.25,0.00
Mie,303,2.00,282.43,0.29,15,5.00,0.28,0.00,0.14,0.01,24.98,0.59,2.86
Miyagi,187,2.00,184.71,0.29,2,0.43,0.02,1.00,0.14,0.01,311.25,0.81,33.33
Miyazaki,297,1.00,268.57,0.14,24,6.29,0.59,0.00,0.00,0.00,32.20,1.07,0.00
Nagano,154,,149.43,,2,1.29,0.06,,,,41.28,0.77,
Nagasaki,191,3.00,185.86,0.43,2,1.86,0.14,0.00,0.00,0.00,40.47,0.65,0.00
Nara,462,3.00,411.71,0.43,12,14.00,1.06,0.00,0.00,0.00,22.24,1.64,0.00
Niigata,137,0.00,131.86,0.00,1,1.14,0.05,0.00,0.00,0.00,163.43,2.01,0.00
Oita,134,1.00,113.00,0.14,4,5.71,0.51,0.00,0.00,0.00,19.40,2.01,0.00
Okayama,131,,126.86,,2,1.14,0.06,,,,42.41,0.75,
Okinawa,1804,17.00,1656.29,2.43,45,42.00,2.88,2.00,0.86,0.06,13.58,0.67,2.04
Osaka,7420,123.00,6973.57,17.57,132,124.71,1.41,1.00,2.43,0.03,28.44,0.94,1.95
Saga,207,0.00,196.00,0.00,4,3.86,0.48,0.00,0.00,0.00,22.70,0.85,0.00
Saitama,3415,85.00,3256.00,12.14,73,43.14,0.59,1.00,0.71,0.01,43.23,0.96,1.66
Shiga,366,4.00,345.57,0.57,5,6.00,0.42,0.00,0.14,0.01,31.63,0.97,2.38
Shimane,134,0.00,132.57,0.00,1,0.29,0.04,0.00,0.00,0.00,11.13,0.06,0.00
Shizuoka,431,1.00,414.14,0.14,0,4.71,0.13,0.00,0.00,0.00,35.23,0.83,0.00
Tochigi,284,1.00,277.29,0.14,0,2.14,0.11,0.00,0.00,0.00,45.10,0.55,0.00
Tokushima,97,1.00,90.86,0.14,1,2.29,0.32,0.00,0.00,0.00,11.90,1.05,0.00
Tokyo,18607,348.00,17867.00,49.71,339,219.71,1.57,1.00,1.43,0.01,43.89,0.98,0.65
Tottori,22,0.00,21.29,0.00,0,0.14,0.03,0.00,0.00,0.00,359.04,,0.00
Toyama,333,22.00,314.57,3.14,6,4.57,0.44,0.00,0.00,0.00,49.91,1.05,0.00
Wakayama,219,4.00,203.00,0.57,4,4.14,0.45,0.00,0.00,0.00,42.30,1.53,0.00
Yamagata,77,1.00,76.14,0.14,1,0.14,0.01,0.00,0.00,0.00,2583.71,,0.00
Yamaguchi,100,0.00,86.14,0.00,11,2.57,0.19,0.00,0.00,0.00,35.03,1.04,0.00
Yamanashi,159,1.00,142.57,0.14,10,3.29,0.41,0.00,0.00,0.00,45.00,1.69,0.00
Zenkoku,58829,1154.00,55757.43,164.86,1212,872.71,0.69,11.00,10.00,0.01,32.94,0.93,1.15
