Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,42286,691.00,40646.71,98.71,664,468.14,6.21,5.00,4.14,0.05,47.75,1.02,0.88
Akita,727,11.00,698.43,1.57,9,8.29,0.87,0.00,0.29,0.03,34.58,0.72,3.45
Aomori,2099,27.00,1991.71,3.86,66,24.71,2.01,0.00,0.00,0.00,51.70,1.01,0.00
Chiba,35949,659.00,35592.71,94.14,114,105.43,1.68,1.00,0.86,0.01,164.81,0.83,0.81
Ehime,2648,68.00,2627.29,9.71,5,6.71,0.51,1.00,0.57,0.04,127.26,0.52,8.51
Fukui,1008,34.00,993.43,4.86,4,4.29,0.56,0.00,0.00,0.00,125.37,0.84,0.00
Fukuoka,31766,404.00,30531.71,57.71,398,364.29,7.13,8.00,2.86,0.06,40.75,0.81,0.78
Fukushima,4366,133.00,4266.43,19.00,35,30.43,1.66,0.00,0.43,0.02,57.10,0.64,1.41
Gifu,8048,148.00,7690.57,21.14,109,103.00,5.22,2.00,0.86,0.04,38.80,0.97,0.83
Gunma,7431,122.00,7255.29,17.43,60,49.14,2.55,1.00,1.57,0.08,70.67,0.73,3.20
Hiroshima,9010,116.00,8379.14,16.57,222,182.00,6.51,2.00,0.57,0.02,26.02,1.22,0.31
Hokkaido,32591,973.00,30891.43,139.00,681,463.71,8.90,9.00,6.57,0.13,37.54,1.06,1.42
Hyogo,38158,1055.00,37461.57,150.71,242,212.43,3.91,21.00,30.71,0.56,76.94,0.70,14.46
Ibaraki,9246,139.00,9070.43,19.86,62,51.71,1.81,0.00,0.29,0.01,97.32,1.01,0.55
Ishikawa,3356,98.00,3251.57,14.00,28,32.43,2.87,0.00,0.71,0.06,43.85,0.72,2.20
Iwate,1300,42.00,1240.00,6.00,25,17.43,1.44,0.00,0.43,0.04,42.52,1.20,2.46
Kagawa,1884,24.00,1818.71,3.43,26,20.14,2.12,0.00,0.00,0.00,36.08,0.61,0.00
Kagoshima,3025,28.00,2912.43,4.00,39,31.00,1.95,0.00,0.00,0.00,43.80,0.79,0.00
Kanagawa,58895,861.00,58081.43,123.00,308,235.14,2.55,2.00,1.71,0.02,132.47,0.93,0.73
Kochi,1198,20.00,1165.57,2.86,10,7.71,1.12,0.00,0.00,0.00,135.02,1.69,0.00
Kumamoto,5685,89.00,5345.43,12.71,200,81.29,4.68,0.00,0.71,0.04,36.06,0.95,0.88
Kyoto,15019,199.00,14579.29,28.43,134,112.43,4.38,2.00,0.43,0.02,72.07,1.00,0.38
Mie,4617,99.00,4495.00,14.14,36,36.57,2.07,1.00,0.43,0.02,66.25,0.97,1.17
Miyagi,8669,81.00,8580.00,11.57,28,25.57,1.12,1.00,0.86,0.04,186.30,0.93,3.35
Miyazaki,2924,25.00,2830.00,3.57,37,22.86,2.15,0.00,0.00,0.00,53.13,0.69,0.00
Nagano,4500,76.00,4375.43,10.86,37,38.86,1.91,0.00,0.57,0.03,84.81,1.26,1.47
Nagasaki,2803,57.00,2745.57,8.14,14,17.86,1.36,1.00,1.29,0.10,55.71,0.56,7.20
Nara,7635,100.00,7468.14,14.29,42,51.14,3.87,0.00,0.57,0.04,72.72,0.83,1.12
Niigata,2950,34.00,2866.00,4.86,26,25.29,1.15,0.00,1.00,0.05,51.32,0.75,3.95
Oita,3055,37.00,2918.29,5.29,44,41.00,3.64,0.00,0.71,0.06,28.01,0.73,1.74
Okayama,6631,73.00,6234.00,10.43,123,121.57,6.46,0.00,0.71,0.04,24.89,0.91,0.59
Okinawa,14487,147.00,14005.86,21.00,198,123.71,8.48,1.00,1.00,0.07,79.54,1.32,0.81
Osaka,96643,2068.00,95129.71,295.43,501,467.57,5.30,32.00,23.86,0.27,93.10,0.72,5.10
Saga,2342,17.00,2255.57,2.43,21,24.71,3.06,1.00,0.29,0.04,39.25,0.69,1.16
Saitama,42296,770.00,41703.00,110.00,228,171.71,2.34,1.00,1.71,0.02,120.61,0.84,1.00
Shiga,4687,74.00,4546.00,10.57,54,39.86,2.82,0.00,0.71,0.05,62.80,0.91,1.79
Shimane,482,0.00,445.14,0.00,13,9.71,1.46,0.00,0.00,0.00,31.80,1.68,0.00
Shizuoka,7687,131.00,7485.29,18.71,48,65.14,1.80,0.00,0.14,0.00,59.16,1.06,0.22
Tochigi,5983,74.00,5879.86,10.57,36,28.71,1.49,0.00,0.00,0.00,109.94,0.97,0.00
Tokushima,1599,58.00,1578.14,8.29,4,7.14,0.99,0.00,0.57,0.08,87.49,0.61,8.00
Tokyo,154999,1997.00,152866.29,285.29,843,582.00,4.17,13.00,8.14,0.06,130.43,0.79,1.40
Tottori,442,2.00,434.43,0.29,0,2.71,0.49,0.00,0.00,0.00,55.18,0.87,0.00
Toyama,1613,34.00,1533.71,4.86,31,21.14,2.04,1.00,0.29,0.03,62.82,1.84,1.35
Wakayama,2527,36.00,2491.71,5.14,10,10.43,1.14,0.00,0.14,0.02,102.95,0.71,1.37
Yamagata,1798,37.00,1735.86,5.29,23,16.71,1.57,0.00,0.00,0.00,66.82,1.36,0.00
Yamaguchi,2609,55.00,2466.14,7.86,47,38.86,2.90,0.00,0.57,0.04,32.47,0.94,1.47
Yamanashi,1433,19.00,1399.43,2.71,10,8.14,1.01,0.00,0.00,0.00,72.28,0.68,0.00
Zenkoku,701106,12042.00,684959.86,1720.29,5895,4610.86,3.67,106.00,97.29,0.08,76.58,0.87,2.11
