Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,20066,297.00,19278.71,42.43,319,250.86,3.33,9.00,5.86,0.08,41.12,1.22,2.33
Akita,181,1.00,173.43,0.14,3,2.29,0.24,0.00,0.00,0.00,35.28,0.92,0.00
Aomori,607,8.00,571.29,1.14,25,7.57,0.62,0.00,0.00,0.00,48.06,1.00,0.00
Chiba,15883,160.00,14601.43,22.86,488,361.43,5.75,8.00,4.14,0.07,23.95,1.34,1.15
Ehime,762,13.00,686.43,1.86,28,22.14,1.67,0.00,0.00,0.00,16.07,1.39,0.00
Fukui,411,12.00,398.86,1.71,9,3.43,0.45,0.00,0.00,0.00,53.75,0.97,0.00
Fukuoka,12009,134.00,11215.71,19.14,252,234.43,4.59,1.00,1.29,0.03,26.61,1.25,0.55
Fukushima,1337,30.00,1244.14,4.29,38,28.14,1.54,0.00,0.29,0.02,24.15,1.24,1.02
Gifu,3288,52.00,3081.71,7.43,91,60.00,3.04,3.00,1.14,0.06,24.80,0.97,1.90
Gunma,3066,57.00,2904.71,8.14,60,47.29,2.45,1.00,1.14,0.06,29.62,1.08,2.42
Hiroshima,4220,62.00,4040.14,8.86,58,68.57,2.45,0.00,1.57,0.06,35.75,1.10,2.29
Hokkaido,15300,521.00,14830.71,74.43,194,140.86,2.70,3.00,3.57,0.07,67.19,1.44,2.54
Hyogo,12686,294.00,11989.57,42.00,285,212.57,3.91,11.00,5.71,0.11,33.92,1.42,2.69
Ibaraki,3458,41.00,3205.57,5.86,104,73.00,2.56,0.00,0.29,0.01,24.16,1.36,0.39
Ishikawa,1267,53.00,1230.71,7.57,19,10.57,0.94,0.00,0.14,0.01,53.72,0.86,1.35
Iwate,449,25.00,430.71,3.57,5,5.57,0.46,0.00,0.00,0.00,57.99,1.89,0.00
Kagawa,477,4.00,438.43,0.57,17,10.57,1.11,0.00,0.14,0.02,16.07,1.12,1.35
Kagoshima,1301,14.00,1239.14,2.00,0,16.00,1.01,0.00,0.00,0.00,31.84,0.85,0.00
Kanagawa,30691,336.00,28136.29,48.00,984,724.71,7.87,13.00,4.57,0.05,24.54,1.44,0.63
Kochi,757,12.00,737.57,1.71,3,5.14,0.75,0.00,0.29,0.04,72.55,0.88,5.56
Kumamoto,2722,36.00,2413.29,5.14,218,78.57,4.53,1.00,1.14,0.07,24.14,1.91,1.45
Kyoto,6187,76.00,5773.86,10.86,108,95.57,3.72,0.00,1.00,0.04,34.99,1.12,1.05
Mie,1672,23.00,1574.00,3.29,28,28.71,1.62,1.00,0.29,0.02,32.07,1.35,1.00
Miyagi,2750,17.00,2616.29,2.43,41,42.00,1.83,0.00,0.14,0.01,33.74,1.45,0.34
Miyazaki,1429,11.00,1303.00,1.57,48,36.57,3.44,1.00,0.14,0.01,11.88,1.06,0.39
Nagano,1819,20.00,1664.57,2.86,51,45.57,2.24,1.00,0.29,0.01,18.92,1.28,0.63
Nagasaki,1118,12.00,999.43,1.71,38,37.57,2.87,2.00,0.71,0.05,15.78,1.06,1.90
Nara,2481,31.00,2381.43,4.43,30,30.71,2.32,0.00,0.71,0.05,43.51,1.18,2.33
Niigata,739,5.00,680.43,0.71,19,16.00,0.73,2.00,0.29,0.01,29.12,1.46,1.79
Oita,885,9.00,843.14,1.29,16,11.00,0.98,0.00,0.43,0.04,36.64,0.89,3.90
Okayama,1967,15.00,1846.29,2.14,38,38.86,2.06,0.00,0.00,0.00,23.06,1.04,0.00
Okinawa,6107,86.00,5935.71,12.29,70,49.71,3.41,1.00,0.29,0.02,65.95,1.22,0.57
Osaka,36434,714.00,34879.86,102.00,592,451.57,5.12,11.00,8.29,0.09,44.05,1.23,1.83
Saga,698,3.00,623.43,0.43,26,18.86,2.33,0.00,0.00,0.00,21.79,1.53,0.00
Saitama,19281,257.00,18121.71,36.71,454,340.86,4.64,2.00,2.14,0.03,28.91,1.19,0.63
Shiga,1661,17.00,1566.86,2.43,49,28.14,1.99,1.00,0.29,0.02,25.90,0.91,1.02
Shimane,230,0.00,226.29,0.00,2,1.29,0.19,0.00,0.00,0.00,87.97,1.00,0.00
Shizuoka,3621,59.00,3359.71,8.43,114,75.29,2.08,5.00,1.57,0.04,28.67,1.53,2.09
Tochigi,2916,16.00,2603.71,2.29,77,94.57,4.89,0.00,1.00,0.05,12.70,1.11,1.06
Tokushima,272,9.00,244.43,1.29,4,7.29,1.01,0.00,0.00,0.00,27.69,2.19,0.00
Tokyo,80068,707.00,75929.43,101.00,1502,1269.43,9.09,3.00,4.71,0.03,28.64,1.09,0.37
Tottori,170,2.00,165.00,0.29,4,1.29,0.23,0.00,0.29,0.05,21.64,0.36,22.22
Toyama,755,26.00,713.14,3.71,12,14.14,1.37,0.00,0.00,0.00,24.62,1.22,0.00
Wakayama,819,9.00,774.86,1.29,21,12.29,1.34,1.00,0.14,0.02,32.56,0.98,1.16
Yamagata,438,12.00,431.29,1.71,3,2.29,0.21,1.00,0.43,0.04,71.90,0.67,18.75
Yamaguchi,760,5.00,715.57,0.71,18,13.14,0.98,0.00,0.29,0.02,32.53,1.25,2.17
Yamanashi,795,11.00,718.14,1.57,21,17.00,2.11,0.00,0.00,0.00,25.03,1.76,0.00
Zenkoku,307010,4314.00,289540.14,616.29,6586,5143.43,4.09,82.00,54.71,0.04,30.88,1.22,1.06
