Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,8464,104.00,7962.14,14.86,202,123.57,1.64,0.00,0.57,0.01,39.98,1.14,0.46
Akita,74,0.00,73.71,0.00,0,0.14,0.02,0.00,0.00,0.00,69.08,0.37,0.00
Aomori,280,6.00,279.57,0.86,0,0.29,0.02,0.00,0.00,0.00,285.31,0.52,0.00
Chiba,6308,86.00,6027.86,12.29,109,75.29,1.20,0.00,0.29,0.00,54.49,1.29,0.38
Ehime,186,6.00,149.14,0.86,22,8.14,0.61,0.00,0.00,0.00,21.72,4.99,0.00
Fukui,300,11.00,286.57,1.57,2,4.00,0.52,0.00,0.00,0.00,67.57,1.73,0.00
Fukuoka,5513,106.00,5430.86,15.14,36,19.14,0.37,0.00,0.29,0.01,244.82,1.36,1.49
Fukushima,474,6.00,452.14,0.86,8,5.57,0.30,0.00,0.00,0.00,68.97,1.89,0.00
Gifu,911,13.00,857.00,1.86,21,14.57,0.74,0.00,0.14,0.01,44.40,1.38,0.98
Gunma,1033,21.00,985.43,3.00,17,11.00,0.57,0.00,0.14,0.01,98.06,2.17,1.30
Hiroshima,736,6.00,714.00,0.86,10,6.00,0.21,0.00,0.14,0.01,99.45,1.91,2.38
Hokkaido,6684,143.00,5931.29,20.43,304,199.86,3.83,2.00,2.71,0.05,16.53,1.12,1.36
Hyogo,4485,79.00,4152.29,11.29,130,84.29,1.55,3.00,1.00,0.02,35.65,1.51,1.19
Ibaraki,1205,19.00,1070.00,2.71,66,34.00,1.19,0.00,0.14,0.01,22.96,1.56,0.42
Ishikawa,833,49.00,830.71,7.00,2,0.43,0.04,0.00,0.00,0.00,721.02,0.61,0.00
Iwate,127,0.00,91.86,0.00,15,8.29,0.68,0.00,0.00,0.00,5.81,1.46,0.00
Kagawa,129,2.00,121.86,0.29,2,2.14,0.23,0.00,0.00,0.00,44.03,1.44,0.00
Kagoshima,592,13.00,569.71,1.86,0,5.43,0.34,0.00,0.00,0.00,84.32,1.64,0.00
Kanagawa,11181,184.00,10606.29,26.29,193,146.57,1.59,0.00,0.29,0.00,50.79,1.31,0.19
Kochi,146,4.00,144.29,0.57,2,0.29,0.04,0.00,0.00,0.00,2447.85,,0.00
Kumamoto,951,11.00,932.71,1.57,0,6.86,0.40,0.00,0.29,0.02,71.56,0.99,4.17
Kyoto,2409,35.00,2342.00,5.00,0,26.71,1.04,0.00,0.57,0.02,68.76,1.36,2.14
Mie,706,7.00,652.86,1.00,22,12.29,0.70,0.00,0.00,0.00,62.19,2.83,0.00
Miyagi,1075,9.00,1025.00,1.29,14,13.14,0.57,0.00,0.14,0.01,38.34,0.82,1.09
Miyazaki,414,1.00,386.71,0.14,16,5.86,0.55,0.00,0.00,0.00,132.97,14.19,0.00
Nagano,592,6.00,522.29,0.86,25,18.71,0.92,0.00,0.00,0.00,18.61,1.45,0.00
Nagasaki,254,3.00,252.00,0.43,0,0.71,0.05,0.00,0.00,0.00,354.19,1.44,0.00
Nara,975,11.00,903.14,1.57,23,18.71,1.41,0.00,0.00,0.00,32.37,1.23,0.00
Niigata,295,0.00,262.71,0.00,9,9.86,0.45,0.00,0.00,0.00,22.27,1.86,0.00
Oita,209,3.00,187.57,0.43,1,6.43,0.57,0.00,0.00,0.00,33.31,6.92,0.00
Okayama,485,11.00,431.29,1.57,27,12.71,0.68,0.00,0.14,0.01,24.03,1.74,1.12
Okinawa,3967,68.00,3844.71,9.71,42,32.29,2.21,0.00,0.29,0.02,73.64,1.19,0.88
Osaka,17159,277.00,16141.57,39.57,415,248.29,2.82,5.00,2.29,0.03,42.64,1.20,0.92
Saga,293,1.00,284.86,0.14,3,2.14,0.26,0.00,0.00,0.00,130.09,1.34,0.00
Saitama,7499,130.00,7128.86,18.57,173,96.86,1.32,0.00,1.57,0.02,50.33,1.25,1.62
Shiga,730,9.00,696.00,1.29,10,9.57,0.68,0.00,0.00,0.00,50.90,1.17,0.00
Shimane,142,0.00,141.71,0.00,0,0.14,0.02,0.00,0.00,0.00,960.21,,0.00
Shizuoka,1111,4.00,982.57,0.57,0,41.29,1.14,0.00,0.29,0.01,21.22,1.93,0.69
Tochigi,558,2.00,533.29,0.29,8,6.00,0.31,0.00,0.14,0.01,88.57,2.09,2.38
Tokushima,178,9.00,174.00,1.29,2,1.00,0.14,0.00,0.00,0.00,182.24,1.49,0.00
Tokyo,37317,478.00,35854.86,68.29,539,366.57,2.62,1.00,1.14,0.01,70.24,1.25,0.31
Tottori,53,0.00,52.57,0.00,0,0.14,0.03,0.00,0.00,0.00,96.75,0.21,0.00
Toyama,441,26.00,433.43,3.71,0,2.29,0.22,0.00,0.00,0.00,238.89,7.25,0.00
Wakayama,379,4.00,350.71,0.57,7,7.57,0.83,0.00,0.00,0.00,30.69,1.50,0.00
Yamagata,107,1.00,101.71,0.14,0,1.43,0.13,0.00,0.00,0.00,45.51,1.08,0.00
Yamaguchi,343,2.00,295.57,0.29,17,11.00,0.82,0.00,0.00,0.00,21.67,1.83,0.00
Yamanashi,298,7.00,289.29,1.00,0,3.29,0.41,0.00,0.14,0.02,38.12,0.57,4.35
Zenkoku,128601,1973.00,121940.71,281.86,2494,1710.86,1.36,11.00,12.71,0.01,49.37,1.28,0.74
