Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,26715,570.00,26585.43,81.43,34,36.00,0.48,0.00,1.43,0.02,469.33,0.93,3.97
Akita,277,6.00,274.29,0.86,0,1.00,0.11,0.00,0.00,0.00,249.35,,0.00
Aomori,896,20.00,888.57,2.86,0,2.71,0.22,0.00,0.00,0.00,93.06,0.58,0.00
Chiba,28736,542.00,28430.86,77.43,97,89.29,1.42,2.00,3.14,0.05,193.11,0.98,3.52
Ehime,1087,24.00,1079.43,3.43,3,1.86,0.14,0.00,0.00,0.00,640.76,1.56,0.00
Fukui,553,25.00,550.57,3.57,0,0.86,0.11,0.00,0.00,0.00,581.94,,0.00
Fukuoka,18750,325.00,18635.57,46.43,34,32.43,0.64,0.00,1.29,0.03,368.14,0.98,3.96
Fukushima,2327,104.00,2272.29,14.86,13,16.57,0.91,0.00,1.00,0.05,103.71,1.27,6.03
Gifu,4833,122.00,4818.57,17.43,6,4.57,0.23,1.00,0.57,0.03,811.80,1.80,12.50
Gunma,4831,94.00,4780.71,13.43,12,16.57,0.86,0.00,0.29,0.01,194.14,1.22,1.72
Hiroshima,5086,103.00,5072.29,14.71,8,2.86,0.10,0.00,0.00,0.00,1686.56,1.23,0.00
Hokkaido,20421,733.00,20234.86,104.71,50,58.29,1.12,2.00,2.57,0.05,213.48,1.12,4.41
Hyogo,18905,573.00,18720.57,81.86,46,56.86,1.05,1.00,1.00,0.02,232.19,1.28,1.76
Ibaraki,6418,124.00,6331.71,17.71,19,28.43,1.00,1.00,0.29,0.01,149.76,1.19,1.01
Ishikawa,1894,63.00,1890.57,9.00,0,1.00,0.09,0.00,0.14,0.01,1016.81,1.00,14.29
Iwate,588,30.00,579.14,4.29,1,3.29,0.27,0.00,0.00,0.00,139.07,1.81,0.00
Kagawa,779,18.00,775.57,2.57,0,1.43,0.15,0.00,0.00,0.00,415.69,1.64,0.00
Kagoshima,1775,28.00,1768.43,4.00,1,1.57,0.10,0.00,0.14,0.01,1394.39,5.54,9.09
Kanagawa,47141,765.00,46870.71,109.29,56,86.14,0.93,0.00,2.29,0.02,321.66,0.99,2.65
Kochi,912,19.00,911.14,2.71,0,0.43,0.06,0.00,0.00,0.00,1064.68,0.69,0.00
Kumamoto,3491,74.00,3483.29,10.57,6,2.43,0.14,0.00,0.00,0.00,1113.68,1.28,0.00
Kyoto,9269,166.00,9230.71,23.71,33,9.57,0.37,1.00,0.29,0.01,630.93,0.91,2.99
Mie,2643,67.00,2630.71,9.57,0,4.43,0.25,0.00,0.43,0.02,323.66,0.86,9.68
Miyagi,4744,27.00,4426.00,3.86,114,86.71,3.78,0.00,0.14,0.01,43.56,1.82,0.16
Miyazaki,1953,22.00,1953.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,0.16
Nagano,2542,41.00,2494.86,5.86,10,14.71,0.72,0.00,0.00,0.00,126.53,1.63,0.00
Nagasaki,1616,38.00,1614.86,5.43,0,0.29,0.02,0.00,0.00,0.00,4216.60,,0.00
Nara,3516,50.00,3494.14,7.14,5,7.00,0.53,0.00,0.29,0.02,305.02,1.12,4.08
Niigata,1295,16.00,1243.71,2.29,21,14.14,0.64,0.00,0.00,0.00,77.40,1.65,0.00
Oita,1301,22.00,1300.00,3.14,0,0.29,0.03,0.00,0.00,0.00,2594.84,1.00,0.00
Okayama,2627,35.00,2605.86,5.00,7,5.57,0.30,0.00,0.14,0.01,313.66,0.88,2.56
Okinawa,8768,123.00,8662.86,17.57,17,32.57,2.23,0.00,0.14,0.01,184.37,1.30,0.44
Osaka,49237,1167.00,48881.43,166.71,79,111.14,1.26,5.00,1.29,0.01,299.76,1.26,1.16
Saga,1163,11.00,1154.29,1.57,1,2.71,0.34,0.00,0.14,0.02,258.93,0.76,5.26
Saitama,31724,691.00,31431.14,98.71,60,93.14,1.27,2.00,2.14,0.03,188.64,0.91,2.30
Shiga,2699,51.00,2679.00,7.29,6,6.00,0.42,0.00,0.00,0.00,257.54,1.00,0.00
Shimane,285,0.00,285.00,0.00,0,0.00,0.00,0.00,0.00,0.00,1933.53,,0.00
Shizuoka,5499,114.00,5465.86,16.29,6,10.00,0.28,4.00,1.29,0.04,251.87,0.67,12.86
Tochigi,4431,70.00,4379.43,10.00,9,18.00,0.93,0.00,0.14,0.01,152.99,1.23,0.79
Tokushima,471,18.00,466.43,2.57,3,1.00,0.14,0.00,0.00,0.00,631.25,1.83,0.00
Tokyo,117704,1643.00,116884.86,234.71,187,260.00,1.86,7.00,5.43,0.04,269.61,1.04,2.09
Tottori,210,2.00,210.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,2.09
Toyama,921,28.00,916.71,4.00,0,1.29,0.12,0.00,0.00,0.00,646.23,2.19,0.00
Wakayama,1204,18.00,1193.14,2.57,2,3.14,0.34,0.00,0.00,0.00,282.95,1.64,0.00
Yamagata,667,16.00,603.43,2.29,21,15.14,1.42,0.00,0.14,0.01,53.84,4.74,0.94
Yamaguchi,1397,43.00,1396.00,6.14,0,0.57,0.04,0.00,0.00,0.00,1028.31,2.69,0.00
Yamanashi,956,18.00,954.71,2.57,1,0.43,0.05,0.00,0.00,0.00,454.28,0.42,0.00
Zenkoku,455257,8859.00,451512.71,1265.57,968,1142.43,0.91,26.00,26.14,0.02,254.99,1.11,2.29
