Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,364,24.00,336.00,3.43,14,7.29,0.10,0.00,0.29,0.00,15.31,0.61,3.92
Akita,16,0.00,14.71,0.00,0,0.57,0.06,0.00,0.00,0.00,14.67,1.64,0.00
Aomori,22,0.00,20.86,0.00,0,1.14,0.09,0.00,0.00,0.00,8.24,2.01,0.00
Chiba,539,6.00,467.00,0.86,14,23.43,0.37,1.00,0.57,0.01,8.48,1.07,2.44
Ehime,41,2.00,35.00,0.29,1,1.86,0.14,0.00,0.14,0.01,7.04,0.90,7.69
Fukui,103,2.00,91.00,0.29,3,3.86,0.51,0.00,0.00,0.00,9.79,0.89,0.00
Fukuoka,459,6.00,369.43,0.86,26,33.57,0.66,0.00,0.86,0.02,4.31,1.61,2.55
Fukushima,49,0.00,39.57,0.00,9,1.86,0.10,0.00,0.00,0.00,7.19,0.65,0.00
Gifu,132,1.00,111.00,0.14,4,7.14,0.36,0.00,0.00,0.00,6.76,1.24,0.00
Gunma,109,4.00,86.86,0.57,2,10.57,0.55,0.00,0.43,0.02,4.21,4.50,4.05
Hiroshima,118,0.00,60.00,0.00,51,13.29,0.48,0.00,0.00,0.00,3.87,3.37,0.00
Hokkaido,336,14.00,278.57,2.00,34,13.86,0.27,1.00,0.43,0.01,14.74,2.03,3.09
Hyogo,453,17.00,387.43,2.43,30,19.57,0.36,2.00,0.71,0.01,7.79,1.24,3.65
Ibaraki,123,5.00,107.14,0.71,4,5.86,0.21,0.00,0.29,0.01,11.03,1.35,4.88
Ishikawa,146,4.00,121.00,0.57,6,7.71,0.68,0.00,0.57,0.05,5.20,1.09,7.41
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,,,,,,7.41
Kagawa,21,0.00,13.29,0.00,1,2.43,0.26,0.00,0.00,0.00,2.76,7.57,0.00
Kagoshima,4,0.00,3.86,0.00,0,0.14,0.01,0.00,0.00,0.00,19.31,,0.00
Kanagawa,673,16.00,545.86,2.29,59,35.43,0.38,1.00,1.43,0.02,6.67,1.19,4.03
Kochi,62,1.00,58.57,0.14,0,1.43,0.21,1.00,0.14,0.02,8.39,0.51,10.00
Kumamoto,31,1.00,27.57,0.14,0,1.14,0.07,0.00,0.00,0.00,14.46,1.00,0.00
Kyoto,225,3.00,199.57,0.43,10,8.14,0.32,0.00,0.29,0.01,10.32,0.88,3.51
Mie,26,1.00,18.71,0.14,6,1.57,0.09,1.00,0.14,0.01,13.32,2.53,9.09
Miyagi,75,0.00,56.14,0.00,10,5.43,0.24,0.00,0.00,0.00,6.17,1.43,0.00
Miyazaki,17,0.00,16.86,0.00,0,0.14,0.01,0.00,0.00,0.00,6.51,0.17,0.00
Nagano,45,0.00,33.57,0.00,9,2.43,0.12,0.00,0.00,0.00,5.75,1.36,0.00
Nagasaki,16,0.00,14.43,0.00,1,0.29,0.02,0.00,0.00,0.00,12.26,0.41,0.00
Nara,54,1.00,45.00,0.14,1,2.43,0.18,0.00,0.14,0.01,9.40,1.21,5.88
Niigata,47,0.00,43.43,0.00,1,0.86,0.04,0.00,0.00,0.00,19.82,0.90,0.00
Oita,50,1.00,44.57,0.14,0,1.14,0.10,1.00,0.14,0.01,18.20,0.85,12.50
Okayama,18,0.00,16.29,0.00,2,0.29,0.02,0.00,0.00,0.00,15.89,0.41,0.00
Okinawa,86,1.00,69.14,0.14,0,5.29,0.36,1.00,0.14,0.01,3.98,1.09,2.70
Osaka,1021,8.00,856.71,1.14,52,46.29,0.52,0.00,0.29,0.00,7.61,1.23,0.62
Saga,15,0.00,13.86,0.00,-2,0.43,0.05,0.00,0.00,0.00,9.43,0.61,0.00
Saitama,535,9.00,416.71,1.29,56,30.00,0.41,2.00,0.57,0.01,6.45,1.34,1.90
Shiga,57,1.00,44.29,0.14,5,3.29,0.23,1.00,0.14,0.01,5.84,1.59,4.35
Shimane,14,0.00,8.57,0.00,1,1.71,0.26,0.00,0.00,0.00,1.19,5.90,0.00
Shizuoka,48,0.00,43.00,0.00,1,2.00,0.06,0.00,0.00,0.00,3.63,1.49,0.00
Tochigi,42,0.00,36.14,0.00,3,1.57,0.08,0.00,0.00,0.00,6.73,0.73,0.00
Tokushima,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,2606,19.00,2182.43,2.71,149,127.00,0.91,0.00,0.00,0.00,7.38,1.13,0.00
Tottori,1,0.00,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,65,0.00,42.57,0.00,11,6.00,0.58,0.00,0.00,0.00,3.72,3.27,0.00
Wakayama,38,1.00,34.86,0.14,1,0.71,0.08,0.00,0.00,0.00,16.87,0.57,0.00
Yamagata,50,0.00,37.43,0.00,5,3.29,0.31,0.00,0.00,0.00,4.93,0.92,0.00
Yamaguchi,29,0.00,23.57,0.00,1,1.71,0.13,0.00,0.00,0.00,6.82,1.14,0.00
Yamanashi,43,0.00,35.29,0.00,4,2.29,0.28,0.00,0.00,0.00,6.13,1.05,0.00
Zenkoku,9027,148.00,7511.86,21.14,585,446.43,0.35,12.00,7.71,0.01,7.49,1.21,1.73
