Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,507,34.00,506.86,4.86,0,0.14,0.00,0.00,0.00,0.00,2149.45,0.61,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,907,45.00,905.14,6.43,1,0.43,0.01,0.00,0.14,0.00,1227.27,0.61,33.33
Ehime,82,4.00,81.29,0.57,0,0.29,0.02,0.00,0.00,0.00,58.89,0.37,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,729,26.00,684.00,3.71,26,9.57,0.19,0.00,0.14,0.00,124.51,20.15,1.49
Fukushima,81,0.00,81.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,1.49
Gifu,150,7.00,150.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,1.49
Gunma,149,19.00,149.00,2.71,0,0.00,0.00,0.00,0.00,0.00,720.52,,1.49
Hiroshima,167,3.00,167.00,0.43,0,0.00,0.00,0.00,0.14,0.01,942.91,,1.49
Hokkaido,1081,86.00,1063.71,12.29,3,6.00,0.12,0.00,1.00,0.02,110.46,1.49,16.67
Hyogo,699,42.00,699.00,6.00,0,0.00,0.00,1.00,0.29,0.01,,,16.67
Ibaraki,168,10.00,168.00,1.43,0,0.00,0.00,0.00,0.14,0.01,,,16.67
Ishikawa,298,25.00,296.43,3.57,0,0.43,0.04,1.00,0.14,0.01,249.27,0.50,33.33
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,33.33
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,33.33
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,33.33
Kanagawa,1359,82.00,1341.57,11.71,0,5.29,0.06,0.00,1.57,0.02,140.40,0.63,29.73
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,29.73
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,29.73
Kyoto,358,17.00,358.00,2.43,0,0.00,0.00,0.00,0.43,0.02,,,29.73
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,29.73
Miyagi,88,1.00,88.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,29.73
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,29.73
Nagano,76,,76.00,,0,0.00,0.00,,,,,,29.73
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,29.73
Nara,92,2.00,91.57,0.29,0,0.14,0.01,0.00,0.00,0.00,441.88,1.00,0.00
Niigata,83,0.00,83.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,,,0.00
Okinawa,142,6.00,142.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1782,83.00,1781.57,11.86,0,0.14,0.00,1.00,0.71,0.01,1313.00,0.16,500.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,500.00
Saitama,1003,48.00,1001.00,6.86,-1,0.57,0.01,0.00,0.29,0.00,720.94,0.49,50.00
Shiga,100,1.00,100.00,0.14,0,0.00,0.00,0.00,0.00,0.00,563.64,,50.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,50.00
Shizuoka,76,1.00,75.43,0.14,0,0.14,0.00,0.00,0.00,0.00,180.55,1.00,0.00
Tochigi,65,0.00,64.86,0.00,0,0.14,0.01,0.00,0.00,0.00,113.49,0.37,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5231,304.00,5186.43,43.43,14,11.29,0.08,2.00,3.43,0.02,275.85,0.97,30.38
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,30.38
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.14,0.01,3852.51,,30.38
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,30.38
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,30.38
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,30.38
Yamanashi,64,1.00,61.14,0.14,0,0.57,0.07,0.00,0.14,0.02,127.35,1.23,25.00
Zenkoku,16501,891.00,16366.00,127.29,43,35.14,0.03,5.00,8.71,0.01,316.66,1.01,24.80
