Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,491,32.00,482.14,4.57,3,2.29,0.03,0.00,0.29,0.00,39.84,0.31,12.50
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,12.50
Aomori,26,0.00,24.43,0.00,0,0.57,0.05,0.00,0.00,0.00,46.34,,0.00
Chiba,816,25.00,798.57,3.57,6,5.43,0.09,1.00,0.86,0.01,38.81,0.43,15.79
Ehime,47,3.00,47.00,0.43,0,0.00,0.00,0.00,0.00,0.00,263.62,,15.79
Fukui,122,8.00,121.43,1.14,0,0.29,0.04,0.00,0.43,0.06,93.47,0.25,150.00
Fukuoka,645,17.00,623.00,2.43,3,7.14,0.14,0.00,0.29,0.01,34.90,0.69,4.00
Fukushima,74,0.00,70.71,0.00,1,0.86,0.05,0.00,0.00,0.00,46.55,1.00,0.00
Gifu,149,6.00,146.43,0.86,3,0.43,0.02,-1.00,-0.14,-0.01,139.66,0.46,-33.33
Gunma,146,15.00,144.43,2.14,0,0.86,0.04,0.00,0.86,0.04,44.25,0.42,100.00
Hiroshima,156,2.00,149.43,0.29,1,1.86,0.07,0.00,0.14,0.01,55.87,1.00,7.69
Hokkaido,790,29.00,691.00,4.14,23,27.00,0.52,2.00,0.57,0.01,13.34,1.15,2.12
Hyogo,650,18.00,635.43,2.57,5,4.43,0.08,1.00,0.14,0.00,32.66,0.42,3.23
Ibaraki,165,7.00,161.71,1.00,2,1.00,0.04,0.00,0.14,0.01,48.39,0.44,14.29
Ishikawa,254,7.00,241.29,1.00,3,4.29,0.38,1.00,0.29,0.03,22.24,0.70,6.67
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,6.67
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,70.70,,6.67
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,65.47,,6.67
Kanagawa,1042,32.00,987.71,4.57,14,14.14,0.15,0.00,1.00,0.01,27.32,0.72,7.07
Kochi,74,3.00,73.29,0.43,0,0.29,0.04,0.00,0.14,0.02,77.84,0.41,50.00
Kumamoto,47,1.00,45.57,0.14,0,0.57,0.03,0.00,0.00,0.00,39.36,0.61,0.00
Kyoto,323,10.00,309.14,1.43,4,4.71,0.18,1.00,0.43,0.02,31.94,0.81,9.09
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,43.84,,9.09
Miyagi,88,0.00,86.71,0.00,0,0.43,0.02,0.00,0.00,0.00,137.81,2.19,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,66,0.00,66.00,0.00,0,0.00,0.00,0.00,0.00,0.00,27.39,,0.00
Nagasaki,17,1.00,16.43,0.14,0,0.14,0.01,0.00,0.00,0.00,,,0.00
Nara,85,1.00,79.86,0.14,3,1.29,0.10,0.00,0.00,0.00,34.67,0.66,0.00
Niigata,77,0.00,72.14,0.00,2,1.71,0.08,0.00,0.00,0.00,24.42,1.23,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,117.43,,0.00
Okayama,23,0.00,22.29,0.00,0,0.29,0.02,0.00,0.00,0.00,30.42,1.00,0.00
Okinawa,142,4.00,138.43,0.57,0,1.29,0.09,0.00,0.00,0.00,37.71,0.40,0.00
Osaka,1641,44.00,1559.29,6.29,14,23.43,0.27,3.00,2.43,0.03,29.72,0.68,10.37
Saga,42,0.00,38.00,0.00,1,0.86,0.11,0.00,0.00,0.00,7.39,0.50,0.00
Saitama,857,17.00,827.71,2.43,6,10.14,0.14,0.00,0.29,0.00,26.63,0.57,2.82
Shiga,96,1.00,94.86,0.14,0,0.29,0.02,0.00,0.00,0.00,29.09,0.17,0.00
Shimane,23,0.00,21.71,0.00,0,1.00,0.15,0.00,0.00,0.00,15.44,4.01,0.00
Shizuoka,73,1.00,67.00,0.14,1,1.57,0.04,0.00,0.14,0.00,23.35,1.15,9.09
Tochigi,54,0.00,53.43,0.00,0,0.29,0.01,0.00,0.00,0.00,67.34,0.34,0.00
Tokushima,5,0.00,5.00,0.00,0,0.00,0.00,0.00,0.00,0.00,25.80,,0.00
Tokyo,4331,19.00,4060.43,2.71,165,68.71,0.49,0.00,0.00,0.00,24.87,0.72,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,201,7.00,188.00,1.00,-1,3.71,0.36,0.00,0.57,0.06,10.47,0.43,15.38
Wakayama,62,2.00,59.71,0.29,0,0.71,0.08,0.00,0.14,0.02,20.53,0.54,20.00
Yamagata,68,0.00,66.86,0.00,0,0.29,0.03,0.00,0.00,0.00,96.28,0.46,0.00
Yamaguchi,34,0.00,32.00,0.00,2,0.43,0.03,0.00,0.00,0.00,106.24,2.19,0.00
Yamanashi,54,0.00,51.86,0.00,2,0.43,0.05,0.00,0.00,0.00,123.36,1.00,0.00
Zenkoku,14235,314.00,13539.43,44.86,263,193.14,0.15,8.00,9.00,0.01,27.95,0.67,4.66
