Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,7447,100.00,7052.29,14.29,148,102.29,1.36,0.00,0.43,0.01,50.41,1.54,0.42
Akita,71,0.00,68.71,0.00,1,0.57,0.06,0.00,0.00,0.00,90.91,1.00,0.00
Aomori,278,6.00,274.86,0.86,3,0.71,0.06,0.00,0.29,0.02,64.70,0.25,40.00
Chiba,5721,84.00,5514.29,12.00,88,52.43,0.83,0.00,0.29,0.00,74.65,1.31,0.54
Ehime,123,6.00,119.29,0.86,0,0.86,0.06,0.00,0.00,0.00,190.49,3.60,0.00
Fukui,272,11.00,266.71,1.57,1,1.86,0.24,0.00,0.00,0.00,132.76,6.25,0.00
Fukuoka,5367,104.00,5324.29,14.86,7,12.43,0.24,0.00,0.00,0.00,339.41,1.49,0.00
Fukushima,431,6.00,421.43,0.86,3,2.29,0.12,0.00,0.00,0.00,88.14,0.75,0.00
Gifu,800,12.00,768.29,1.71,4,9.29,0.47,0.00,0.00,0.00,57.53,1.37,0.00
Gunma,951,20.00,937.86,2.86,0,3.71,0.19,0.00,0.00,0.00,163.47,1.09,0.00
Hiroshima,688,5.00,680.00,0.71,4,2.43,0.09,0.00,0.00,0.00,209.45,1.71,0.00
Hokkaido,5055,123.00,4422.29,17.57,235,169.57,3.25,1.00,1.43,0.03,18.19,1.74,0.84
Hyogo,3816,72.00,3623.86,10.29,69,47.14,0.87,0.00,0.71,0.01,58.29,1.41,1.52
Ibaraki,946,18.00,866.14,2.57,40,18.29,0.64,0.00,0.00,0.00,48.70,2.47,0.00
Ishikawa,828,49.00,825.14,7.00,1,0.86,0.08,0.00,0.00,0.00,361.53,0.90,0.00
Iwate,64,0.00,39.86,0.00,13,4.86,0.40,0.00,0.00,0.00,14.15,5.66,0.00
Kagawa,114,2.00,109.14,0.29,1,1.29,0.14,0.00,0.00,0.00,76.42,2.19,0.00
Kagoshima,542,13.00,537.86,1.86,0,2.71,0.17,0.00,0.00,0.00,50.64,0.62,0.00
Kanagawa,10042,182.00,9640.00,26.00,147,100.29,1.09,0.00,0.71,0.01,66.94,1.30,0.71
Kochi,144,4.00,144.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.71
Kumamoto,903,9.00,871.57,1.29,16,7.00,0.40,0.00,0.00,0.00,80.94,0.86,0.00
Kyoto,2222,31.00,2182.43,4.43,0,17.29,0.67,0.00,0.14,0.01,94.07,1.27,0.83
Mie,616,7.00,603.86,1.00,6,2.86,0.16,0.00,0.00,0.00,103.82,0.77,0.00
Miyagi,973,8.00,903.14,1.14,30,17.29,0.75,0.00,0.57,0.02,34.30,1.08,3.31
Miyazaki,373,1.00,372.86,0.14,0,0.14,0.01,0.00,0.00,0.00,600.61,0.32,0.00
Nagano,448,6.00,402.43,0.86,19,11.14,0.55,0.00,0.00,0.00,34.16,3.41,0.00
Nagasaki,249,3.00,248.57,0.43,0,0.43,0.03,0.00,0.00,0.00,322.28,1.34,0.00
Nara,835,11.00,777.43,1.57,23,14.00,1.06,0.00,0.00,0.00,39.30,1.31,0.00
Niigata,224,0.00,211.29,0.00,0,4.14,0.19,0.00,0.00,0.00,36.52,4.12,0.00
Oita,164,3.00,162.14,0.43,1,0.43,0.04,0.00,0.00,0.00,272.92,2.19,0.00
Okayama,379,10.00,352.43,1.43,12,5.86,0.31,0.00,0.57,0.03,37.03,1.00,9.76
Okinawa,3696,66.00,3599.57,9.43,27,25.43,1.74,0.00,0.14,0.01,92.92,1.29,0.56
Osaka,15155,260.00,14405.43,37.14,285,191.29,2.17,1.00,1.57,0.02,54.82,1.44,0.82
Saga,278,1.00,274.43,0.14,2,1.43,0.18,0.00,0.00,0.00,114.07,0.79,0.00
Saitama,6741,119.00,6473.71,17.00,104,70.71,0.96,1.00,1.14,0.02,65.62,1.39,1.62
Shiga,655,9.00,632.71,1.29,9,7.71,0.55,0.00,0.00,0.00,48.70,1.12,0.00
Shimane,141,0.00,141.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,822,2.00,781.71,0.29,0,16.43,0.45,0.00,0.00,0.00,33.89,1.41,0.00
Tochigi,513,1.00,504.86,0.14,4,2.14,0.11,0.00,0.00,0.00,206.68,1.44,0.00
Tokushima,171,9.00,169.43,1.29,1,0.57,0.08,0.00,0.00,0.00,177.39,1.23,0.00
Tokyo,34496,470.00,33461.71,67.14,352,268.29,1.92,0.00,1.29,0.01,91.14,1.36,0.48
Tottori,52,0.00,50.00,0.00,0,1.29,0.23,0.00,0.00,0.00,18.97,1.52,0.00
Toyama,425,26.00,424.71,3.71,0,0.14,0.01,0.00,0.00,0.00,1600.36,1.00,0.00
Wakayama,318,4.00,299.43,0.57,10,4.29,0.47,0.00,0.00,0.00,68.66,2.05,0.00
Yamagata,96,1.00,91.43,0.14,2,1.29,0.12,0.00,0.00,0.00,79.27,,0.00
Yamaguchi,258,2.00,236.29,0.29,10,4.71,0.35,0.00,0.00,0.00,60.73,2.06,0.00
Yamanashi,275,6.00,254.71,0.86,0,7.14,0.89,0.00,0.00,0.00,32.12,2.62,0.00
Zenkoku,115178,1882.00,110525.57,268.86,1678,1217.29,0.97,3.00,9.29,0.01,66.24,1.42,0.76
