Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,528,34.00,527.00,4.86,0,0.43,0.01,0.00,0.00,0.00,1050.46,1.34,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,29,1.00,27.71,0.14,0,0.29,0.02,0.00,0.00,0.00,185.82,,0.00
Chiba,1119,46.00,1061.71,6.57,31,14.29,0.23,0.00,0.14,0.00,59.93,1.42,1.00
Ehime,82,5.00,82.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,1.00
Fukui,123,8.00,122.14,1.14,1,0.14,0.02,0.00,0.00,0.00,4146.06,,0.00
Fukuoka,917,33.00,895.00,4.71,9,5.71,0.11,0.00,0.00,0.00,105.35,1.48,0.00
Fukushima,83,0.00,82.43,0.00,0,0.14,0.01,0.00,0.00,0.00,930.78,,0.00
Gifu,162,7.00,161.57,1.00,0,0.29,0.01,0.00,0.00,0.00,247.00,0.61,0.00
Gunma,155,19.00,155.00,2.71,0,0.00,0.00,0.00,0.00,0.00,476.16,,0.00
Hiroshima,178,3.00,172.71,0.43,2,1.29,0.05,0.00,0.00,0.00,207.07,4.80,0.00
Hokkaido,1290,101.00,1282.29,14.43,1,1.86,0.04,0.00,0.00,0.00,330.02,0.47,0.00
Hyogo,731,45.00,720.57,6.43,5,2.71,0.05,0.00,0.00,0.00,263.58,2.59,0.00
Ibaraki,199,10.00,191.57,1.43,3,1.86,0.07,0.00,0.00,0.00,66.03,1.30,0.00
Ishikawa,300,27.00,300.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,29,0.00,28.29,0.00,0,0.14,0.02,0.00,0.00,0.00,477.92,,0.00
Kagoshima,145,0.00,123.14,0.00,13,5.43,0.34,0.00,0.00,0.00,3.46,0.62,0.00
Kanagawa,1743,97.00,1661.43,13.86,23,21.00,0.23,0.00,0.14,0.00,58.02,1.20,0.68
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.68
Kumamoto,49,3.00,49.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.68
Kyoto,420,18.00,413.29,2.57,0,2.71,0.11,0.00,0.00,0.00,62.23,1.48,0.00
Mie,48,1.00,46.43,0.14,1,0.29,0.02,0.00,0.00,0.00,523.21,,0.00
Miyagi,104,1.00,99.57,0.14,4,0.86,0.04,0.00,0.00,0.00,110.29,1.34,0.00
Miyazaki,18,0.00,18.00,0.00,0,0.00,0.00,0.00,0.00,0.00,84.89,,0.00
Nagano,78,,77.14,,1,0.14,0.01,,,,2617.67,,
Nagasaki,19,1.00,18.57,0.14,0,0.14,0.01,0.00,0.00,0.00,54.88,,0.00
Nara,119,2.00,105.14,0.29,5,3.29,0.25,0.00,0.00,0.00,38.10,4.28,0.00
Niigata,87,0.00,86.00,0.00,0,0.29,0.01,0.00,0.00,0.00,206.20,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,28,,28.00,,0,0.00,0.00,,,,156.06,,0.00
Okinawa,148,7.00,144.86,1.00,0,0.86,0.06,0.00,0.00,0.00,243.56,,0.00
Osaka,1967,86.00,1928.14,12.29,0,10.57,0.12,0.00,0.00,0.00,109.69,1.05,0.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,1462,67.00,1358.29,9.57,31,29.57,0.40,0.00,0.14,0.00,33.14,1.50,0.48
Shiga,106,1.00,104.00,0.14,2,0.43,0.03,0.00,0.00,0.00,318.68,1.34,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,94,1.00,89.86,0.14,2,1.14,0.03,0.00,0.00,0.00,62.48,1.40,0.00
Tochigi,93,0.00,89.71,0.00,0,0.86,0.04,0.00,0.00,0.00,50.07,0.65,0.00
Tokushima,10,1.00,9.00,0.14,0,0.57,0.08,0.00,0.00,0.00,11.97,,0.00
Tokyo,7927,325.00,7331.86,46.43,206,151.43,1.08,0.00,0.00,0.00,37.09,1.51,0.00
Tottori,5,0.00,4.14,0.00,1,0.14,0.03,0.00,0.00,0.00,32.69,1.00,0.00
Toyama,230,22.00,229.29,3.14,0,0.29,0.03,0.00,0.00,0.00,646.53,1.64,0.00
Wakayama,80,3.00,69.14,0.43,5,2.29,0.25,0.00,0.00,0.00,62.78,,0.00
Yamagata,71,1.00,71.00,0.14,0,0.00,0.00,0.00,0.14,0.01,183.06,,0.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamanashi,76,1.00,75.43,0.14,0,0.14,0.02,0.00,0.00,0.00,509.94,1.00,0.00
Zenkoku,21310,981.00,20298.43,140.14,346,261.57,0.21,0.00,0.57,0.00,56.83,1.39,0.22
