Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,27025,573.00,26831.43,81.86,64,49.14,0.65,0.00,0.43,0.01,403.32,1.46,0.87
Akita,283,6.00,279.00,0.86,2,0.86,0.09,0.00,0.00,0.00,190.95,0.81,0.00
Aomori,932,20.00,912.14,2.86,3,5.14,0.42,0.00,0.00,0.00,129.39,1.00,0.00
Chiba,29245,559.00,28930.14,79.86,96,86.57,1.38,4.00,2.71,0.04,199.08,1.02,3.14
Ehime,1251,24.00,1155.86,3.43,19,23.86,1.80,0.00,0.00,0.00,67.90,9.64,0.00
Fukui,568,25.00,557.29,3.57,0,2.14,0.28,0.00,0.00,0.00,307.86,1.72,0.00
Fukuoka,18881,330.00,18798.71,47.14,28,23.57,0.46,1.00,0.71,0.01,390.24,0.85,3.03
Fukushima,2415,110.00,2366.43,15.71,0,14.43,0.79,0.00,0.86,0.05,87.05,0.99,5.94
Gifu,4909,123.00,4863.29,17.57,18,11.71,0.59,0.00,0.29,0.01,431.11,2.05,2.44
Gunma,4929,99.00,4871.43,14.14,16,15.71,0.82,0.00,0.71,0.04,184.10,0.97,4.55
Hiroshima,5107,106.00,5092.29,15.14,6,4.14,0.15,0.00,0.43,0.02,963.80,2.31,10.34
Hokkaido,20742,742.00,20547.43,106.00,62,53.00,1.02,0.00,1.57,0.03,219.40,0.91,2.96
Hyogo,19346,584.00,19058.57,83.43,116,69.57,1.28,1.00,1.71,0.03,198.72,1.25,2.46
Ibaraki,6600,126.00,6494.86,18.00,33,28.71,1.01,0.00,0.43,0.02,137.09,1.03,1.49
Ishikawa,1901,64.00,1897.00,9.14,1,1.00,0.09,0.00,0.14,0.01,1053.80,1.00,14.29
Iwate,604,30.00,593.71,4.29,3,2.43,0.20,0.00,0.00,0.00,133.81,0.86,0.00
Kagawa,782,18.00,779.71,2.57,2,0.43,0.05,0.00,0.00,0.00,516.83,0.40,0.00
Kagoshima,1800,28.00,1781.14,4.00,10,3.71,0.23,0.00,0.00,0.00,537.71,2.85,0.00
Kanagawa,47681,777.00,47357.43,111.00,102,85.14,0.92,1.00,1.71,0.02,333.08,0.98,2.01
Kochi,914,19.00,913.29,2.71,0,0.29,0.04,0.00,0.00,0.00,1474.67,0.75,0.00
Kumamoto,3495,74.00,3492.29,10.57,0,1.43,0.08,0.00,0.00,0.00,1233.12,0.71,0.00
Kyoto,9337,168.00,9293.57,24.00,0,14.43,0.56,0.00,0.43,0.02,545.57,1.40,2.97
Mie,2695,69.00,2663.57,9.86,10,7.43,0.42,1.00,0.29,0.02,297.12,1.38,3.85
Miyagi,5427,28.00,4990.29,4.00,143,113.86,4.97,1.00,0.14,0.01,30.29,1.46,0.13
Miyazaki,1953,22.00,1953.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,0.13
Nagano,2679,41.00,2593.00,5.86,28,21.00,1.03,0.00,0.00,0.00,94.01,1.36,0.00
Nagasaki,1626,38.00,1619.86,5.43,1,1.43,0.11,0.00,0.00,0.00,1339.45,3.16,0.00
Nara,3618,52.00,3556.29,7.43,28,15.29,1.16,1.00,0.29,0.02,215.99,1.72,1.87
Niigata,1380,17.00,1328.14,2.43,16,15.14,0.69,0.00,0.14,0.01,54.64,1.29,0.94
Oita,1304,22.00,1302.14,3.14,0,0.43,0.04,0.00,0.00,0.00,2208.89,1.34,0.00
Okayama,2642,35.00,2633.29,5.00,0,3.14,0.17,0.00,0.00,0.00,320.45,0.77,0.00
Okinawa,9175,127.00,8930.43,18.14,98,60.57,4.15,0.00,0.57,0.04,124.79,1.54,0.94
Osaka,50634,1175.00,49761.00,167.86,386,210.86,2.39,2.00,1.86,0.02,212.23,1.62,0.88
Saga,1170,12.00,1164.29,1.71,6,1.14,0.14,0.00,0.14,0.02,357.06,0.64,12.50
Saitama,32353,698.00,31986.43,99.71,124,98.43,1.34,4.00,1.29,0.02,198.93,1.01,1.31
Shiga,2731,54.00,2712.43,7.71,6,5.43,0.38,0.00,0.43,0.03,270.94,0.92,7.89
Shimane,286,0.00,285.29,0.00,0,0.14,0.02,0.00,0.00,0.00,4842.33,,0.00
Shizuoka,5619,115.00,5546.14,16.43,26,18.00,0.50,0.00,0.71,0.02,247.06,1.25,3.97
Tochigi,4526,70.00,4467.86,10.00,22,14.86,0.77,0.00,0.00,0.00,166.17,0.83,0.00
Tokushima,514,18.00,486.71,2.57,10,6.57,0.91,0.00,0.00,0.00,105.60,9.39,0.00
Tokyo,119661,1705.00,118495.71,243.57,430,306.29,2.19,16.00,9.86,0.07,257.15,1.11,3.22
Tottori,211,2.00,210.43,0.29,0,0.14,0.03,0.00,0.00,0.00,2379.92,,0.00
Toyama,933,28.00,926.43,4.00,3,1.71,0.17,0.00,0.00,0.00,363.45,1.34,0.00
Wakayama,1244,18.00,1221.43,2.57,5,6.00,0.66,0.00,0.00,0.00,165.52,1.76,0.00
Yamagata,831,16.00,724.57,2.29,45,26.43,2.48,0.00,0.00,0.00,20.92,2.21,0.00
Yamaguchi,1406,43.00,1401.00,6.14,3,1.29,0.10,0.00,0.00,0.00,968.67,1.20,0.00
Yamanashi,956,18.00,955.86,2.57,0,0.14,0.02,0.00,0.00,0.00,1473.25,0.21,0.00
Zenkoku,464321,9028.00,458782.57,1289.71,1971,1433.14,1.14,32.00,27.86,0.02,224.26,1.21,1.94
