Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,36706,653.00,35419.00,93.29,473,317.29,4.21,5.00,2.43,0.03,72.31,1.05,0.77
Akita,601,9.00,561.57,1.29,5,12.00,1.26,0.00,0.00,0.00,25.10,1.03,0.00
Aomori,1813,26.00,1727.29,3.71,32,24.71,2.01,0.00,0.43,0.03,51.96,1.23,1.73
Chiba,34574,642.00,34134.57,91.71,172,116.57,1.86,1.00,2.29,0.04,170.47,0.92,1.96
Ehime,2533,57.00,2471.57,8.14,32,16.43,1.24,2.00,1.57,0.12,81.92,0.77,9.57
Fukui,960,33.00,934.14,4.71,6,7.14,0.94,0.00,0.00,0.00,75.89,0.91,0.00
Fukuoka,27205,372.00,25627.14,53.14,372,389.43,7.63,3.00,1.57,0.03,45.86,1.19,0.40
Fukushima,3928,129.00,3728.71,18.43,68,53.14,2.90,1.00,0.57,0.03,48.15,1.24,1.08
Gifu,6778,138.00,6432.57,19.71,128,90.43,4.58,0.00,0.14,0.01,56.73,1.44,0.16
Gunma,6768,107.00,6432.43,15.29,63,107.71,5.59,1.00,0.43,0.02,62.49,2.48,0.40
Hiroshima,6932,111.00,6521.86,15.86,181,101.43,3.63,0.00,0.14,0.01,48.81,1.54,0.14
Hokkaido,27090,901.00,25924.14,128.71,409,295.29,5.66,4.00,3.57,0.07,69.59,1.42,1.21
Hyogo,35282,778.00,34024.86,111.14,364,337.00,6.20,8.00,10.57,0.19,53.45,0.83,3.14
Ibaraki,8607,135.00,8471.57,19.29,40,37.00,1.30,0.00,0.00,0.00,125.21,0.81,0.00
Ishikawa,2916,88.00,2743.43,12.57,50,42.57,3.77,3.00,1.57,0.14,48.90,1.38,3.69
Iwate,1104,36.00,1054.57,5.14,13,14.57,1.20,1.00,0.57,0.05,35.70,0.84,3.92
Kagawa,1593,23.00,1456.29,3.29,27,35.29,3.72,0.00,0.00,0.00,32.87,1.47,0.00
Kagoshima,2597,28.00,2457.14,4.00,39,40.86,2.57,0.00,0.00,0.00,35.47,1.20,0.00
Kanagawa,55976,837.00,55174.43,119.57,237,211.86,2.30,4.00,2.14,0.02,161.63,0.99,1.01
Kochi,1123,20.00,1109.57,2.86,2,4.71,0.68,0.00,0.00,0.00,76.39,0.60,0.00
Kumamoto,4730,83.00,4421.57,11.86,316,62.14,3.58,1.00,0.43,0.02,68.62,1.44,0.69
Kyoto,13717,193.00,13238.14,27.57,425,108.71,4.23,2.00,0.86,0.03,62.75,1.62,0.79
Mie,4171,91.00,4047.14,13.00,25,34.43,1.95,2.00,0.57,0.03,65.86,0.86,1.66
Miyagi,8353,74.00,8262.86,10.57,14,26.57,1.16,2.00,0.71,0.03,182.32,0.97,2.69
Miyazaki,2604,23.00,2413.00,3.29,141,51.14,4.81,0.00,0.14,0.01,54.69,2.66,0.28
Nagano,4129,72.00,4038.43,10.29,15,24.29,1.19,0.00,0.29,0.01,103.88,0.97,1.18
Nagasaki,2529,45.00,2370.86,6.43,50,43.14,3.29,1.00,0.43,0.03,37.62,1.61,0.99
Nara,6994,88.00,6744.29,12.57,69,70.86,5.36,2.00,1.43,0.11,55.19,0.94,2.02
Niigata,2591,25.00,2493.71,3.57,23,26.86,1.22,0.00,0.00,0.00,57.57,1.09,0.00
Oita,2466,28.00,2241.43,4.00,75,59.86,5.32,0.00,0.29,0.03,25.79,1.34,0.48
Okayama,5124,49.00,4689.86,7.00,137,115.86,6.15,0.00,1.29,0.07,28.44,1.30,1.11
Okinawa,13131,139.00,12918.14,19.86,36,59.43,4.07,1.00,0.29,0.02,139.46,1.00,0.48
Osaka,90213,1730.00,87694.57,247.14,668,711.14,8.07,15.00,25.43,0.29,62.94,0.81,3.58
Saga,1996,14.00,1844.43,2.00,44,42.00,5.19,0.00,0.00,0.00,33.96,1.82,0.00
Saitama,40011,751.00,39339.29,107.29,155,185.86,2.53,0.00,0.71,0.01,125.38,0.97,0.38
Shiga,4202,67.00,4054.00,9.57,39,42.00,2.97,0.00,0.86,0.06,58.06,1.10,2.04
Shimane,379,0.00,369.71,0.00,4,2.43,0.36,0.00,0.00,0.00,82.97,0.92,0.00
Shizuoka,6873,127.00,6725.43,18.14,50,38.43,1.06,3.00,0.71,0.02,120.83,1.21,1.86
Tochigi,5628,73.00,5530.14,10.43,28,26.86,1.39,0.00,0.29,0.01,150.14,1.24,1.06
Tokushima,1493,51.00,1448.29,7.29,14,11.86,1.64,0.00,0.57,0.08,42.70,0.54,4.82
Tokyo,147167,1920.00,144651.86,274.29,573,692.14,4.95,2.00,3.00,0.02,125.21,0.94,0.43
Tottori,401,2.00,386.14,0.29,9,3.43,0.62,0.00,0.00,0.00,114.66,1.87,0.00
Toyama,1420,31.00,1391.43,4.43,12,7.14,0.69,0.00,0.14,0.01,91.51,0.70,2.00
Wakayama,2370,34.00,2319.57,4.86,11,16.00,1.75,0.00,0.14,0.02,67.64,0.78,0.89
Yamagata,1608,36.00,1582.71,5.14,9,8.29,0.78,0.00,0.29,0.03,97.66,0.87,3.45
Yamaguchi,2121,49.00,1996.57,7.00,58,29.71,2.21,1.00,0.43,0.03,58.36,1.35,1.44
Yamanashi,1314,19.00,1264.14,2.71,47,10.71,1.33,0.00,0.00,0.00,76.62,0.87,0.00
Zenkoku,642821,10937.00,624884.57,1562.43,5760,4766.71,3.79,65.00,67.29,0.05,81.92,1.03,1.41
