Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,523,34.00,523.00,4.86,0,0.00,0.00,0.00,0.00,0.00,655.47,,3.80
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,3.80
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,3.80
Chiba,949,45.00,937.29,6.43,3,3.29,0.05,0.00,0.00,0.00,284.36,2.97,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,845,33.00,841.71,4.71,1,1.00,0.02,0.00,0.71,0.01,378.74,0.64,71.43
Fukushima,82,0.00,82.00,0.00,0,0.00,0.00,0.00,0.00,0.00,925.93,,71.43
Gifu,156,7.00,156.00,1.00,0,0.00,0.00,0.00,0.00,0.00,754.49,,71.43
Gunma,152,19.00,151.71,2.71,0,0.14,0.01,0.00,0.00,0.00,1028.14,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hokkaido,1222,99.00,1209.29,14.14,1,3.57,0.07,1.00,0.57,0.01,224.48,1.00,16.00
Hyogo,705,43.00,703.57,6.14,0,0.43,0.01,0.00,0.00,0.00,794.11,2.19,0.00
Ibaraki,173,10.00,171.00,1.43,1,0.43,0.02,0.00,0.00,0.00,339.21,1.34,0.00
Ishikawa,300,27.00,300.00,3.86,0,0.00,0.00,0.00,0.00,0.00,1453.18,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,11,0.00,11.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kanagawa,1464,96.00,1445.57,13.71,9,4.43,0.05,0.00,0.43,0.00,295.13,1.54,9.68
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,9.68
Kumamoto,49,3.00,48.86,0.43,0,0.14,0.01,0.00,0.00,0.00,274.13,,0.00
Kyoto,366,18.00,365.43,2.57,0,0.14,0.01,0.00,0.00,0.00,537.20,0.46,0.00
Mie,46,1.00,46.00,0.14,0,0.00,0.00,0.00,0.00,0.00,388.16,,0.00
Miyagi,92,1.00,90.71,0.14,0,0.43,0.02,0.00,0.00,0.00,190.13,2.19,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,77,,77.00,,0,0.00,0.00,,,,651.38,,0.00
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Niigata,84,0.00,84.00,0.00,0,0.00,0.00,0.00,0.00,0.00,710.82,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,26,,25.71,,0,0.14,0.01,,,,172.24,,
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,
Osaka,1816,86.00,1811.00,12.29,2,1.43,0.02,0.00,0.00,0.00,556.74,0.61,0.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,1109,65.00,1076.14,9.29,8,9.57,0.13,0.00,0.00,0.00,103.19,2.66,0.00
Shiga,101,1.00,101.00,0.14,0,0.00,0.00,0.00,0.00,0.00,1141.03,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,80,1.00,80.00,0.14,0,0.00,0.00,0.00,0.00,0.00,385.73,,0.00
Tochigi,69,0.00,66.86,0.00,0,0.43,0.02,0.00,0.00,0.00,376.03,,0.00
Tokushima,6,1.00,5.43,0.14,0,0.14,0.02,0.00,0.00,0.00,59.00,,0.00
Tokyo,6114,325.00,5950.71,46.43,60,43.14,0.31,0.00,0.57,0.00,104.10,1.39,1.32
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,1.32
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,1.32
Wakayama,64,3.00,63.86,0.43,0,0.14,0.02,0.00,0.00,0.00,359.04,,0.00
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamanashi,72,1.00,72.00,0.14,0,0.00,0.00,0.00,0.00,0.00,1220.28,,0.00
Zenkoku,18005,971.00,17748.86,138.71,85,69.00,0.05,1.00,2.29,0.00,193.92,1.37,3.31
