Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,521,34.00,518.00,4.86,0,1.14,0.02,0.00,0.00,0.00,388.53,1.64,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,924,45.00,920.71,6.43,2,0.71,0.01,0.00,0.00,0.00,546.19,0.54,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,838,28.00,828.71,4.00,5,2.29,0.04,0.00,0.00,0.00,193.03,0.80,0.00
Fukushima,82,0.00,81.43,0.00,0,0.14,0.01,0.00,0.00,0.00,919.46,,0.00
Gifu,156,7.00,154.57,1.00,1,0.43,0.02,0.00,0.00,0.00,372.56,1.34,0.00
Gunma,151,19.00,151.00,2.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hokkaido,1192,94.00,1178.86,13.43,3,4.14,0.08,1.00,0.43,0.01,121.90,0.84,10.34
Hyogo,700,43.00,699.14,6.14,1,0.14,0.00,0.00,0.00,0.00,23743.41,,0.00
Ibaraki,170,10.00,168.29,1.43,2,0.29,0.01,0.00,0.00,0.00,2855.42,,0.00
Ishikawa,299,27.00,299.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,11,0.00,11.00,0.00,0,0.00,0.00,0.00,0.00,0.00,72.27,,0.00
Kanagawa,1428,93.00,1418.29,13.29,0,3.71,0.04,0.00,0.57,0.01,329.78,1.48,15.38
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,15.38
Kumamoto,48,3.00,48.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,15.38
Kyoto,363,18.00,361.71,2.57,0,0.43,0.02,0.00,0.00,0.00,765.41,1.34,0.00
Mie,46,1.00,45.29,0.14,0,0.14,0.01,0.00,0.00,0.00,766.62,,0.00
Miyagi,89,1.00,88.29,0.14,0,0.14,0.01,0.00,0.00,0.00,1496.85,,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,77,,76.29,,0,0.14,0.01,,,,1293.06,,
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,
Niigata,84,0.00,83.29,0.00,0,0.14,0.01,0.00,0.00,0.00,1411.94,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,25,,25.00,,0,0.00,0.00,,,,,,0.00
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1806,86.00,1792.43,12.29,8,2.86,0.03,0.00,0.14,0.00,1168.31,5.18,5.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,5.00
Saitama,1031,65.00,1024.29,9.29,4,1.43,0.02,0.00,2.00,0.03,437.94,0.88,140.00
Shiga,101,1.00,100.43,0.14,0,0.14,0.01,0.00,0.00,0.00,1134.56,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,80,1.00,78.57,0.14,0,0.43,0.01,0.00,0.00,0.00,145.82,1.34,0.00
Tochigi,66,0.00,66.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Tokyo,5748,320.00,5645.57,45.71,39,29.14,0.21,0.00,0.86,0.01,126.42,1.52,2.94
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.94
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,2.94
Wakayama,63,3.00,63.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,2.94
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.94
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,2.94
Yamanashi,72,1.00,71.29,0.14,0,0.43,0.05,0.00,0.00,0.00,90.67,0.81,0.00
Zenkoku,17428,953.00,17255.43,136.14,65,48.43,0.04,1.00,4.00,0.00,238.94,1.32,8.26
