Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,10309,121.00,9801.71,17.29,197,158.43,2.10,2.00,1.14,0.02,37.10,1.09,0.72
Akita,90,1.00,89.00,0.14,0,0.86,0.09,0.00,0.00,0.00,29.33,0.75,0.00
Aomori,307,6.00,292.43,0.86,8,3.14,0.26,0.00,0.00,0.00,117.22,5.54,0.00
Chiba,7158,90.00,6920.86,12.86,76,73.43,1.17,1.00,0.57,0.01,57.14,1.09,0.78
Ehime,327,6.00,307.71,0.86,7,6.43,0.48,0.00,0.00,0.00,12.50,0.52,0.00
Fukui,319,11.00,314.71,1.57,0,1.43,0.19,0.00,0.00,0.00,108.90,1.00,0.00
Fukuoka,5901,108.00,5768.86,15.43,41,44.29,0.87,0.00,0.14,0.00,112.00,1.69,0.32
Fukushima,506,8.00,497.00,1.14,5,2.86,0.16,1.00,0.29,0.02,98.03,0.93,10.00
Gifu,1119,14.00,1053.14,2.00,26,19.14,0.97,0.00,0.14,0.01,35.65,1.29,0.75
Gunma,1283,22.00,1195.14,3.14,44,23.71,1.23,0.00,0.14,0.01,35.21,1.51,0.60
Hiroshima,872,6.00,813.14,0.86,16,14.43,0.52,0.00,0.00,0.00,54.72,1.75,0.00
Hokkaido,9075,208.00,8464.29,29.71,206,187.00,3.59,14.00,6.29,0.12,23.54,0.92,3.36
Hyogo,5749,84.00,5422.43,12.00,123,103.00,1.89,3.00,0.71,0.01,29.81,1.02,0.69
Ibaraki,1655,23.00,1530.43,3.29,44,36.86,1.29,0.00,0.57,0.02,22.51,1.03,1.55
Ishikawa,861,50.00,851.14,7.14,2,2.57,0.23,0.00,0.14,0.01,240.49,1.96,5.56
Iwate,208,4.00,188.71,0.57,4,6.57,0.54,0.00,0.43,0.04,13.70,0.78,6.52
Kagawa,148,2.00,141.00,0.29,1,2.00,0.21,0.00,0.00,0.00,57.40,1.64,0.00
Kagoshima,629,13.00,613.00,1.86,17,3.14,0.20,0.00,0.00,0.00,133.64,0.89,0.00
Kanagawa,12929,198.00,12430.71,28.29,213,147.86,1.60,1.00,1.29,0.01,49.10,1.14,0.87
Kochi,165,4.00,153.00,0.57,8,2.29,0.33,0.00,0.00,0.00,110.52,2.30,0.00
Kumamoto,1045,13.00,1011.29,1.86,24,8.71,0.50,0.00,0.14,0.01,95.97,1.43,1.64
Kyoto,2693,39.00,2619.14,5.57,22,20.14,0.78,0.00,0.29,0.01,67.37,1.08,1.42
Mie,880,8.00,836.00,1.14,15,14.00,0.79,1.00,0.14,0.01,30.88,1.07,1.02
Miyagi,1221,10.00,1189.29,1.43,10,10.57,0.46,0.00,0.14,0.01,54.59,0.93,1.35
Miyazaki,521,1.00,489.43,0.14,8,9.00,0.85,0.00,0.00,0.00,32.36,1.02,0.00
Nagano,748,6.00,702.86,0.86,12,13.43,0.66,0.00,0.00,0.00,30.44,1.01,0.00
Nagasaki,273,3.00,267.86,0.43,2,1.14,0.09,0.00,0.00,0.00,109.87,0.85,0.00
Nara,1190,13.00,1123.43,1.86,33,18.43,1.39,1.00,0.29,0.02,37.90,1.13,1.55
Niigata,340,0.00,331.14,0.00,4,2.14,0.10,0.00,0.00,0.00,51.09,0.42,0.00
Oita,324,3.00,283.14,0.43,15,11.14,0.99,0.00,0.00,0.00,18.33,1.56,0.00
Okayama,619,11.00,587.71,1.57,10,10.71,0.57,0.00,0.00,0.00,27.07,0.91,0.00
Okinawa,4398,69.00,4274.00,9.86,45,38.14,2.61,0.00,0.14,0.01,68.81,1.38,0.37
Osaka,21018,333.00,19924.86,47.57,427,319.14,3.62,7.00,5.14,0.06,37.28,1.05,1.61
Saga,325,2.00,309.57,0.29,6,3.57,0.44,0.00,0.14,0.02,91.43,2.07,4.00
Saitama,8680,146.00,8332.43,20.86,149,96.86,1.32,3.00,1.29,0.02,50.27,1.08,1.33
Shiga,796,10.00,780.29,1.43,3,5.14,0.36,1.00,0.14,0.01,78.84,0.81,2.78
Shimane,148,0.00,146.29,0.00,0,0.57,0.09,0.00,0.00,0.00,168.89,2.69,0.00
Shizuoka,1722,12.00,1536.00,1.71,48,46.71,1.29,1.00,1.14,0.03,17.32,1.11,2.45
Tochigi,688,2.00,635.57,0.29,24,12.71,0.66,0.00,0.00,0.00,42.97,1.45,0.00
Tokushima,181,9.00,180.86,1.29,0,0.14,0.02,0.00,0.00,0.00,290.08,0.37,0.00
Tokyo,41811,499.00,40518.14,71.29,500,390.29,2.79,5.00,2.00,0.01,63.86,1.12,0.51
Tottori,60,0.00,58.29,0.00,2,0.29,0.05,0.00,0.00,0.00,57.53,0.75,0.00
Toyama,460,26.00,456.57,3.71,1,1.43,0.14,0.00,0.00,0.00,160.79,0.88,0.00
Wakayama,471,6.00,444.14,0.86,9,8.14,0.89,0.00,0.00,0.00,34.58,1.15,0.00
Yamagata,141,1.00,128.00,0.14,3,4.29,0.40,0.00,0.00,0.00,28.56,3.60,0.00
Yamaguchi,398,2.00,382.71,0.29,7,4.43,0.33,0.00,0.00,0.00,43.95,0.62,0.00
Yamanashi,353,9.00,339.86,1.29,9,2.43,0.30,0.00,0.29,0.04,46.44,0.54,11.76
Zenkoku,151114,2212.00,144737.29,316.00,2426,1893.14,1.51,41.00,23.14,0.02,45.63,1.08,1.22
