Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106330,1156.00,106268.14,165.14,21,16.71,0.22,0.00,0.14,0.00,3478.11,0.91,0.85
Akita,1906,27.00,1900.86,3.86,3,1.00,0.11,0.00,0.00,0.00,1696.55,1.27,0.00
Aomori,5892,38.00,5890.43,5.43,0,0.71,0.06,0.00,0.00,0.00,2245.48,0.46,0.00
Chiba,100305,1024.00,100278.14,146.29,13,7.00,0.11,1.00,0.29,0.00,8165.12,0.79,4.08
Ehime,5380,82.00,5360.57,11.71,6,5.29,0.40,0.00,0.00,0.00,714.37,1.32,0.00
Fukui,3105,38.00,3104.14,5.43,1,0.14,0.02,0.00,0.14,0.02,5269.06,0.32,100.00
Fukuoka,74421,621.00,74390.00,88.71,17,7.29,0.14,0.00,0.00,0.00,6629.06,0.89,0.00
Fukushima,9483,175.00,9482.43,25.00,0,0.14,0.01,0.00,0.00,0.00,16948.27,0.37,0.00
Gifu,19125,218.00,19094.57,31.14,13,7.57,0.38,0.00,0.14,0.01,1819.29,1.06,1.89
Gunma,16782,176.00,16759.29,25.14,2,5.86,0.30,0.00,0.00,0.00,1727.71,1.14,0.00
Hiroshima,22041,202.00,22020.86,28.86,7,5.57,0.20,0.00,0.29,0.01,1910.41,0.73,5.13
Hokkaido,60738,1470.00,60714.86,210.00,8,6.29,0.12,0.00,0.00,0.00,4138.40,0.73,0.00
Hyogo,78428,1395.00,78361.14,199.29,23,18.71,0.34,0.00,0.14,0.00,2313.91,0.93,0.76
Ibaraki,24400,218.00,24389.57,31.14,6,2.29,0.08,0.00,0.00,0.00,5914.52,0.67,0.00
Ishikawa,7963,129.00,7958.86,18.43,0,1.14,0.10,0.00,0.00,0.00,2327.89,0.56,0.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4703,38.00,4702.71,5.43,0,0.14,0.02,0.00,0.00,0.00,4434.35,0.37,0.00
Kagoshima,9101,66.00,9099.86,9.43,0,0.57,0.04,0.00,0.14,0.01,14046.19,2.69,25.00
Kanagawa,168889,1308.00,168857.00,186.86,7,9.43,0.10,1.00,0.29,0.00,7800.42,0.65,3.03
Kochi,4164,32.00,4158.29,4.57,4,1.14,0.17,0.00,0.00,0.00,1785.33,0.54,0.00
Kumamoto,14391,136.00,14388.29,19.43,0,1.00,0.06,0.00,0.00,0.00,6030.74,0.36,0.00
Kyoto,35874,291.00,35860.86,41.57,4,4.14,0.16,1.00,0.14,0.01,3457.76,0.81,3.45
Mie,14787,163.00,14776.57,23.29,4,3.14,0.18,0.00,0.00,0.00,2865.43,1.15,0.00
Miyagi,16264,118.00,16259.00,16.86,3,1.29,0.06,0.00,0.00,0.00,14157.17,2.93,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,69635.53,,0.00
Nagano,8872,96.00,8864.43,13.71,1,2.71,0.13,0.00,0.00,0.00,1844.65,0.93,0.00
Nagasaki,6112,73.00,6102.86,10.43,2,2.14,0.16,0.00,0.00,0.00,1971.66,0.79,0.00
Nara,15882,149.00,15864.86,21.29,6,5.29,0.40,0.00,0.00,0.00,2492.19,1.32,0.00
Niigata,7992,61.00,7986.57,8.71,1,1.86,0.08,0.00,0.00,0.00,3011.55,1.56,0.00
Oita,8186,84.00,8186.00,12.00,0,0.00,0.00,0.00,0.00,0.00,8174.96,,0.00
Okayama,15293,136.00,15269.57,19.43,9,5.71,0.30,0.00,0.00,0.00,2387.52,1.29,0.00
Okinawa,50223,380.00,50192.29,54.29,11,8.71,0.60,0.00,1.14,0.08,2690.69,0.67,13.11
Osaka,202422,3045.00,202261.43,435.00,49,43.57,0.49,0.00,0.71,0.01,2871.90,0.96,1.64
Saga,5853,30.00,5850.29,4.29,0,1.14,0.14,0.00,0.00,0.00,1037.89,0.40,0.00
Saitama,115598,1042.00,115561.00,148.86,13,9.29,0.13,0.00,0.86,0.01,7056.82,0.80,9.23
Shiga,12407,103.00,12397.71,14.71,4,3.00,0.21,0.00,0.00,0.00,1789.40,0.79,0.00
Shimane,1707,5.00,1686.29,0.71,5,4.71,0.71,0.00,0.00,0.00,431.46,1.95,0.00
Shizuoka,26747,209.00,26739.43,29.86,7,1.43,0.04,0.00,0.00,0.00,8814.89,0.61,0.00
Tochigi,15444,116.00,15440.43,16.57,1,1.00,0.05,0.00,0.00,0.00,5956.91,0.51,0.00
Tokushima,3285,65.00,3284.43,9.29,0,0.14,0.02,0.00,0.00,0.00,12392.35,1.00,0.00
Tokyo,381633,3147.00,378654.43,449.57,23,602.14,4.31,5.00,4.29,0.03,1354.47,8.82,0.71
Tottori,1668,5.00,1664.14,0.71,2,0.86,0.16,0.00,0.00,0.00,2566.72,1.64,0.00
Toyama,4866,52.00,4861.43,7.43,0,1.29,0.12,0.00,0.14,0.01,2704.37,1.34,11.11
Wakayama,5292,62.00,5290.14,8.86,1,0.57,0.06,0.00,0.00,0.00,5986.76,1.00,0.00
Yamagata,3548,56.00,3546.71,8.00,0,0.57,0.05,0.00,0.00,0.00,2406.80,0.46,0.00
Yamaguchi,5734,93.00,5718.86,13.29,4,3.43,0.26,0.00,0.00,0.00,1258.85,1.18,0.00
Yamanashi,5155,29.00,5153.86,4.14,0,0.71,0.09,0.00,0.00,0.00,4485.95,0.88,0.00
Zenkoku,1718028,18253.00,1714290.57,2607.57,281,806.86,0.64,8.00,8.86,0.01,2674.32,2.15,1.10
