Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,16021,206.00,15381.14,29.43,235,196.14,2.60,4.00,4.14,0.05,47.73,1.15,2.11
Akita,136,1.00,122.71,0.14,4,4.43,0.47,0.00,0.00,0.00,19.88,2.24,0.00
Aomori,459,8.00,431.57,1.14,6,7.43,0.60,0.00,0.29,0.02,51.62,2.69,3.85
Chiba,10826,117.00,10253.00,16.71,217,160.86,2.56,2.00,0.86,0.01,39.22,1.27,0.53
Ehime,457,13.00,420.29,1.86,12,9.71,0.73,1.00,0.29,0.02,43.43,3.93,2.94
Fukui,353,11.00,346.29,1.57,3,2.00,0.26,0.00,0.00,0.00,181.33,6.59,0.00
Fukuoka,8774,119.00,8215.00,17.00,189,131.71,2.58,1.00,0.29,0.01,39.44,1.27,0.22
Fukushima,924,20.00,874.71,2.86,17,17.57,0.96,1.00,0.71,0.04,25.90,1.08,4.07
Gifu,2209,33.00,2035.43,4.71,67,44.86,2.27,2.00,0.86,0.04,30.15,1.33,1.91
Gunma,2278,43.00,2162.86,6.14,56,33.43,1.74,3.00,1.14,0.06,40.74,1.20,3.42
Hiroshima,3149,28.00,2887.00,4.00,90,82.57,2.95,5.00,1.43,0.05,17.66,1.02,1.73
Hokkaido,13275,448.00,12948.86,64.00,133,93.86,1.80,3.00,4.71,0.09,77.79,0.95,5.02
Hyogo,9624,198.00,9127.71,28.29,192,145.57,2.68,10.00,7.43,0.14,39.40,1.24,5.10
Ibaraki,2418,36.00,2314.71,5.14,37,27.43,0.96,0.00,0.14,0.01,59.44,1.53,0.52
Ishikawa,1064,50.00,1031.14,7.14,14,9.43,0.83,0.00,0.00,0.00,67.87,1.38,0.00
Iwate,382,24.00,368.14,3.43,2,4.86,0.40,1.00,0.29,0.02,50.07,1.71,5.88
Kagawa,301,3.00,280.43,0.43,5,6.14,0.65,0.00,0.00,0.00,17.06,1.47,0.00
Kagoshima,1006,14.00,944.86,2.00,40,16.57,1.04,1.00,0.14,0.01,60.34,1.75,0.86
Kanagawa,20675,268.00,19482.43,38.29,431,349.71,3.80,8.00,2.71,0.03,33.37,1.28,0.78
Kochi,654,6.00,624.29,0.86,12,8.86,1.28,0.00,0.00,0.00,23.00,0.63,0.00
Kumamoto,1799,16.00,1681.86,2.29,60,36.29,2.09,0.00,0.14,0.01,28.53,1.37,0.39
Kyoto,4455,47.00,4239.71,6.71,0,65.29,2.54,0.00,0.43,0.02,33.47,1.04,0.66
Mie,1273,17.00,1225.57,2.43,25,12.29,0.70,1.00,0.29,0.02,69.44,1.28,2.33
Miyagi,2137,16.00,2020.86,2.29,33,35.57,1.55,2.00,0.43,0.02,32.78,1.26,1.20
Miyazaki,715,5.00,704.43,0.71,0,4.14,0.39,0.00,0.00,0.00,73.99,0.73,0.00
Nagano,1163,15.00,1117.43,2.14,23,13.14,0.65,1.00,0.43,0.02,67.44,1.59,3.26
Nagasaki,611,4.00,501.00,0.57,0,22.00,1.68,1.00,0.14,0.01,17.67,1.36,0.65
Nara,1966,24.00,1876.14,3.43,30,26.29,1.99,2.00,0.57,0.04,39.25,1.05,2.17
Niigata,532,3.00,503.29,0.43,12,8.57,0.39,0.00,0.00,0.00,35.42,1.44,0.00
Oita,667,5.00,628.00,0.71,13,10.14,0.90,0.00,0.00,0.00,51.13,1.81,0.00
Okayama,1340,13.00,1263.86,1.86,32,22.00,1.17,0.00,0.00,0.00,24.25,0.66,0.00
Okinawa,5307,81.00,5197.57,11.57,47,30.29,2.08,0.00,0.14,0.01,107.96,1.29,0.47
Osaka,29686,570.00,28894.14,81.43,307,226.43,2.57,8.00,7.57,0.09,71.54,0.97,3.34
Saga,464,3.00,447.29,0.43,7,4.43,0.55,0.00,0.00,0.00,57.59,1.32,0.00
Saitama,13968,206.00,13230.71,29.43,244,214.57,2.92,3.00,2.14,0.03,38.16,1.23,1.00
Shiga,1154,11.00,1075.57,1.57,27,24.14,1.71,0.00,0.00,0.00,33.26,1.79,0.00
Shimane,208,0.00,199.43,0.00,0,2.71,0.41,0.00,0.00,0.00,47.34,1.39,0.00
Shizuoka,2651,41.00,2562.43,5.86,45,24.43,0.68,1.00,0.86,0.02,60.61,1.15,3.51
Tochigi,1405,6.00,1251.00,0.86,56,39.29,2.03,0.00,0.00,0.00,24.40,1.64,0.00
Tokushima,196,9.00,195.00,1.29,1,0.29,0.04,0.00,0.00,0.00,211.21,0.46,0.00
Tokyo,58840,622.00,56443.71,88.86,944,688.86,4.93,4.00,5.00,0.04,51.12,1.22,0.73
Tottori,111,0.00,90.86,0.00,10,4.57,0.83,0.00,0.00,0.00,18.04,3.31,0.00
Toyama,550,26.00,538.29,3.71,2,4.71,0.46,0.00,0.00,0.00,54.49,1.15,0.00
Wakayama,607,7.00,596.29,1.00,7,2.43,0.27,0.00,0.00,0.00,163.57,0.89,0.00
Yamagata,382,6.00,365.00,0.86,4,5.29,0.50,0.00,0.43,0.04,31.48,0.98,8.11
Yamaguchi,572,3.00,529.57,0.43,11,11.14,0.83,0.00,0.00,0.00,36.54,1.58,0.00
Yamanashi,525,11.00,514.86,1.57,0,3.29,0.41,0.00,0.14,0.02,61.83,0.85,4.35
Zenkoku,228269,3413.00,218146.43,487.57,3702,2895.71,2.30,65.00,44.14,0.04,45.97,1.19,1.52
