Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,524,34.00,523.14,4.86,1,0.14,0.00,0.00,0.00,0.00,1266.72,0.32,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,27,1.00,27.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Chiba,960,45.00,945.00,6.43,11,3.86,0.06,0.00,0.00,0.00,214.43,2.19,0.00
Ehime,82,4.00,82.00,0.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukuoka,846,33.00,843.86,4.71,1,0.71,0.01,0.00,0.00,0.00,438.51,0.57,0.00
Fukushima,82,0.00,82.00,0.00,0,0.00,0.00,0.00,0.00,0.00,2782.64,,0.00
Gifu,156,7.00,156.00,1.00,0,0.00,0.00,0.00,0.00,0.00,1763.71,,0.00
Gunma,153,19.00,152.14,2.71,1,0.14,0.01,0.00,0.00,0.00,643.50,,0.00
Hiroshima,168,3.00,168.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Hokkaido,1250,99.00,1222.57,14.14,11,7.14,0.14,0.00,0.29,0.01,182.94,1.86,4.00
Hyogo,705,45.00,704.43,6.43,0,0.29,0.01,2.00,0.29,0.01,795.08,0.75,100.00
Ibaraki,174,10.00,172.14,1.43,0,0.57,0.02,0.00,0.00,0.00,275.98,1.64,0.00
Ishikawa,300,27.00,300.00,3.86,0,0.00,0.00,0.00,0.00,0.00,2035.43,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagoshima,11,0.00,11.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kanagawa,1502,96.00,1460.71,13.71,31,9.14,0.10,0.00,0.29,0.00,215.16,2.96,3.12
Kochi,74,3.00,74.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,3.12
Kumamoto,49,3.00,49.00,0.43,0,0.00,0.00,0.00,0.00,0.00,274.94,,3.12
Kyoto,379,18.00,368.86,2.57,4,2.00,0.08,0.00,0.00,0.00,336.16,4.01,0.00
Mie,46,1.00,46.00,0.14,0,0.00,0.00,0.00,0.00,0.00,778.75,,0.00
Miyagi,94,1.00,92.00,0.14,0,0.57,0.02,0.00,0.00,0.00,139.59,1.64,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,77,,77.00,,0,0.00,0.00,,,,1305.19,,0.00
Nagasaki,17,1.00,17.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nara,92,2.00,92.00,0.29,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Niigata,84,0.00,84.00,0.00,0,0.00,0.00,0.00,0.00,0.00,1424.07,,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,26,,26.00,,0,0.00,0.00,,,,123.71,,0.00
Okinawa,142,7.00,142.00,1.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Osaka,1816,86.00,1813.43,12.29,0,1.00,0.01,0.00,0.00,0.00,722.18,0.49,0.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,1132,65.00,1098.71,9.29,10,9.86,0.13,0.00,0.00,0.00,80.29,1.77,0.00
Shiga,101,1.00,101.00,0.14,0,0.00,0.00,0.00,0.00,0.00,3427.96,,0.00
Shimane,24,0.00,24.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Shizuoka,81,1.00,80.29,0.14,0,0.14,0.00,0.00,0.00,0.00,679.28,1.00,0.00
Tochigi,76,0.00,69.71,0.00,0,1.43,0.07,0.00,0.00,0.00,88.62,,0.00
Tokushima,6,1.00,5.71,0.14,0,0.14,0.02,0.00,0.00,0.00,36.34,,0.00
Tokyo,6225,325.00,6057.00,46.43,54,47.14,0.34,0.00,0.00,0.00,91.06,1.40,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,227,22.00,227.00,3.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Wakayama,64,3.00,64.00,0.43,0,0.00,0.00,0.00,0.00,0.00,359.85,,0.00
Yamagata,69,0.00,69.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamanashi,74,1.00,72.57,0.14,0,0.29,0.04,0.00,0.00,0.00,613.78,,0.00
Zenkoku,18245,973.00,17930.29,139.00,124,84.57,0.07,2.00,0.86,0.00,166.40,1.50,1.01
