Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,51245,974.00,51116.29,139.14,21,39.14,0.52,3.00,1.86,0.02,739.19,0.84,4.74
Akita,915,20.00,899.43,2.86,7,5.71,0.60,0.00,0.00,0.00,53.80,0.64,0.00
Aomori,2526,31.00,2514.00,4.43,5,3.71,0.30,0.00,0.00,0.00,288.99,0.81,0.00
Chiba,41139,712.00,40730.43,101.71,138,119.43,1.90,2.00,0.86,0.01,214.46,1.15,0.72
Ehime,2755,75.00,2754.71,10.71,0,0.14,0.01,0.00,0.00,0.00,4452.89,0.37,0.00
Fukui,1335,35.00,1317.14,5.00,4,6.71,0.88,0.00,0.14,0.02,73.11,0.62,2.13
Fukuoka,35697,523.00,35607.57,74.71,42,24.57,0.48,0.00,0.43,0.01,838.59,0.98,1.74
Fukushima,4985,161.00,4939.29,23.00,11,14.71,0.80,0.00,0.00,0.00,232.85,1.39,0.00
Gifu,9472,187.00,9458.14,26.71,4,4.29,0.22,0.00,0.00,0.00,1341.67,0.84,0.00
Gunma,8054,154.00,8045.86,22.00,1,2.57,0.13,1.00,0.29,0.01,1614.56,0.96,11.11
Hiroshima,11538,176.00,11517.71,25.14,5,6.29,0.22,1.00,0.14,0.01,1021.63,0.72,2.27
Hokkaido,41529,1411.00,41431.00,201.57,34,28.14,0.54,1.00,1.71,0.03,889.88,1.05,6.09
Hyogo,41043,1308.00,40974.86,186.86,12,21.57,0.40,0.00,0.14,0.00,1273.17,1.27,0.66
Ibaraki,10680,166.00,10617.57,23.71,17,19.43,0.68,1.00,0.29,0.01,270.55,0.75,1.47
Ishikawa,3972,115.00,3949.57,16.43,7,5.86,0.52,0.00,0.00,0.00,846.58,3.21,0.00
Iwate,1737,47.00,1704.00,6.71,7,8.29,0.68,0.00,0.14,0.01,183.06,1.73,1.72
Kagawa,2104,31.00,2099.29,4.43,4,1.00,0.11,0.00,0.00,0.00,1147.58,0.78,0.00
Kagoshima,3706,39.00,3691.29,5.57,7,4.57,0.29,0.00,0.14,0.01,497.06,1.10,3.12
Kanagawa,68690,953.00,68057.86,136.14,198,185.57,2.01,1.00,0.71,0.01,221.66,1.05,0.38
Kochi,1859,27.00,1843.14,3.86,7,5.00,0.72,0.00,0.29,0.04,162.74,0.71,5.71
Kumamoto,6492,119.00,6487.29,17.00,0,1.14,0.07,1.00,0.43,0.02,1538.38,0.50,37.50
Kyoto,16685,246.00,16641.57,35.14,18,12.00,0.47,0.00,0.57,0.02,762.41,1.08,4.76
Mie,5286,112.00,5272.57,16.00,5,4.14,0.23,0.00,0.00,0.00,702.61,0.71,0.00
Miyagi,9206,90.00,9169.71,12.86,15,11.43,0.50,0.00,0.00,0.00,663.05,1.80,0.00
Miyazaki,3102,27.00,3097.71,3.86,1,1.71,0.16,0.00,0.00,0.00,647.02,1.64,0.00
Nagano,5045,93.00,5039.14,13.29,4,1.29,0.06,0.00,0.29,0.01,1186.12,0.43,22.22
Nagasaki,3217,69.00,3207.00,9.86,0,4.57,0.35,0.00,0.00,0.00,271.93,0.68,0.00
Nara,8392,132.00,8367.00,18.86,11,7.71,0.58,1.00,0.14,0.01,384.73,0.60,1.85
Niigata,3434,52.00,3415.71,7.43,7,4.71,0.21,0.00,0.00,0.00,803.21,2.75,0.00
Oita,3495,64.00,3493.14,9.14,1,0.57,0.05,0.00,0.14,0.01,5647.19,1.00,25.00
Okayama,7599,126.00,7594.29,18.00,3,1.57,0.08,0.00,0.00,0.00,4369.34,1.54,0.00
Okinawa,21107,196.00,20955.43,28.00,62,46.29,3.17,5.00,1.86,0.13,235.05,0.88,4.01
Osaka,104064,2685.00,103727.43,383.57,136,97.29,1.10,4.00,2.00,0.02,705.43,1.15,2.06
Saga,2567,24.00,2563.00,3.43,2,1.71,0.21,0.00,0.00,0.00,1259.17,1.64,0.00
Saitama,47157,832.00,46808.71,118.86,137,102.86,1.40,0.00,0.14,0.00,309.24,1.22,0.14
Shiga,5580,90.00,5566.57,12.86,9,3.57,0.25,0.00,0.00,0.00,864.84,0.82,0.00
Shimane,554,2.00,553.14,0.29,1,0.14,0.02,0.00,0.14,0.02,1876.28,0.61,100.00
Shizuoka,9436,152.00,9379.29,21.71,22,17.71,0.49,0.00,0.29,0.01,242.99,0.75,1.61
Tochigi,7159,82.00,7097.14,11.71,25,19.14,0.99,0.00,0.14,0.01,202.89,0.97,0.75
Tokushima,1658,63.00,1656.71,9.00,1,0.29,0.04,0.00,0.00,0.00,3748.84,0.75,0.00
Tokyo,177436,2241.00,175795.86,320.14,593,500.29,3.58,1.00,1.00,0.01,216.18,1.16,0.20
Tottori,493,2.00,487.14,0.29,0,1.86,0.34,0.00,0.00,0.00,112.46,2.32,0.00
Toyama,2049,38.00,2043.29,5.43,4,1.14,0.11,0.00,0.00,0.00,1081.93,0.67,0.00
Wakayama,2693,49.00,2690.57,7.00,0,1.43,0.16,0.00,0.00,0.00,728.64,0.79,0.00
Yamagata,2028,47.00,2024.71,6.71,0,1.14,0.11,0.00,0.00,0.00,2081.45,,0.00
Yamaguchi,3162,80.00,3153.71,11.43,2,3.00,0.22,0.00,0.43,0.03,570.37,1.21,14.29
Yamanashi,2125,21.00,2109.29,3.00,1,4.00,0.50,0.00,0.00,0.00,200.51,0.50,0.00
Zenkoku,806202,14879.00,801666.29,2125.57,1591,1359.43,1.08,22.00,14.71,0.01,356.22,1.07,1.08
