Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,27707,588.00,27392.29,84.00,118,76.86,1.02,2.00,1.86,0.02,261.57,1.31,2.42
Akita,301,6.00,289.14,0.86,0,2.57,0.27,0.00,0.00,0.00,148.65,2.19,0.00
Aomori,1080,20.00,1024.57,2.86,10,19.43,1.58,0.00,0.00,0.00,44.62,2.10,0.00
Chiba,30053,575.00,29738.00,82.14,124,86.57,1.38,1.00,1.71,0.03,201.32,1.01,1.98
Ehime,1486,24.00,1394.29,3.43,29,26.29,1.98,0.00,0.00,0.00,29.61,0.97,0.00
Fukui,616,25.00,594.71,3.57,6,6.14,0.81,0.00,0.00,0.00,79.99,1.94,0.00
Fukuoka,19119,333.00,19019.43,47.57,39,25.29,0.50,0.00,0.29,0.01,478.93,1.03,1.13
Fukushima,2604,117.00,2530.57,16.71,21,18.71,1.02,1.00,1.00,0.05,79.56,1.33,5.34
Gifu,5008,127.00,4966.00,18.14,13,11.71,0.59,1.00,0.43,0.02,267.43,0.95,3.66
Gunma,5111,99.00,5034.86,14.14,30,21.14,1.10,0.00,0.00,0.00,165.21,1.22,0.00
Hiroshima,5198,106.00,5165.14,15.14,8,10.57,0.38,0.00,0.00,0.00,367.67,2.00,0.00
Hokkaido,21227,754.00,21047.71,107.71,53,52.14,1.00,0.00,1.43,0.03,231.41,0.95,2.74
Hyogo,20636,595.00,20072.43,85.00,205,147.57,2.71,1.00,1.57,0.03,103.32,1.47,1.06
Ibaraki,6876,127.00,6769.86,18.14,45,28.86,1.01,0.00,0.14,0.01,135.00,0.90,0.50
Ishikawa,1952,64.00,1921.86,9.14,11,7.29,0.64,0.00,0.00,0.00,388.43,4.13,0.00
Iwate,704,30.00,650.57,4.29,17,13.57,1.12,0.00,0.00,0.00,56.15,3.04,0.00
Kagawa,901,19.00,849.86,2.71,13,15.14,1.60,0.00,0.14,0.02,57.55,5.40,0.94
Kagoshima,1855,28.00,1834.71,4.00,8,5.43,0.34,0.00,0.00,0.00,182.47,1.02,0.00
Kanagawa,48608,787.00,48208.29,112.43,142,110.00,1.19,0.00,1.43,0.02,306.74,1.19,1.30
Kochi,923,19.00,918.43,2.71,2,1.29,0.19,0.00,0.00,0.00,915.03,2.93,0.00
Kumamoto,3517,74.00,3509.29,10.57,0,2.71,0.16,0.00,0.00,0.00,1091.06,3.04,0.00
Kyoto,9573,170.00,9505.86,24.29,0,22.57,0.88,0.00,0.29,0.01,230.68,1.83,1.27
Mie,2843,71.00,2778.86,10.14,18,18.00,1.02,0.00,0.14,0.01,124.76,1.60,0.79
Miyagi,6458,32.00,6063.86,4.57,117,114.86,5.01,0.00,0.29,0.01,28.64,1.02,0.25
Miyazaki,1966,22.00,1963.57,3.14,0,1.71,0.16,0.00,0.00,0.00,911.15,5.90,0.00
Nagano,2934,41.00,2828.29,5.86,33,29.00,1.43,0.00,0.00,0.00,62.98,1.14,0.00
Nagasaki,1645,39.00,1637.43,5.57,0,2.43,0.19,0.00,0.14,0.01,494.12,1.36,5.88
Nara,3952,55.00,3817.71,7.86,40,39.14,2.96,0.00,0.14,0.01,74.68,1.58,0.36
Niigata,1556,18.00,1482.86,2.57,23,22.29,1.01,0.00,0.00,0.00,49.73,1.40,0.00
Oita,1322,22.00,1313.57,3.14,2,2.14,0.19,0.00,0.00,0.00,584.60,2.57,0.00
Okayama,2755,36.00,2705.14,5.14,14,15.14,0.80,0.00,0.14,0.01,189.78,3.55,0.94
Okinawa,9891,128.00,9582.29,18.29,96,86.71,5.94,0.00,0.00,0.00,77.47,1.19,0.00
Osaka,54689,1194.00,52857.86,170.57,593,502.71,5.70,3.00,2.29,0.03,87.86,1.67,0.45
Saga,1219,13.00,1199.00,1.86,5,5.14,0.64,0.00,0.00,0.00,179.36,1.64,0.00
Saitama,33407,703.00,32976.43,100.43,135,119.71,1.63,0.00,0.57,0.01,180.36,1.09,0.48
Shiga,2847,56.00,2794.57,8.00,13,15.29,1.08,0.00,0.29,0.02,175.31,2.22,1.87
Shimane,288,0.00,287.29,0.00,0,0.29,0.04,0.00,0.00,0.00,748.14,1.64,0.00
Shizuoka,5821,118.00,5734.57,16.86,29,23.29,0.64,0.00,0.43,0.01,164.03,1.10,1.84
Tochigi,4756,70.00,4661.00,10.00,24,27.86,1.44,0.00,0.00,0.00,126.37,1.47,0.00
Tokushima,586,19.00,550.57,2.71,14,8.57,1.19,1.00,0.14,0.02,44.51,1.21,1.67
Tokyo,122702,1776.00,121453.86,253.71,355,356.29,2.55,0.00,5.57,0.04,223.60,1.07,1.56
Tottori,277,2.00,252.29,0.29,1,9.14,1.66,0.00,0.00,0.00,26.85,19.50,0.00
Toyama,951,29.00,941.00,4.14,3,2.57,0.25,0.00,0.14,0.01,356.67,1.26,5.56
Wakayama,1350,18.00,1303.71,2.57,14,13.29,1.45,0.00,0.00,0.00,81.10,1.71,0.00
Yamagata,1033,17.00,966.14,2.43,21,20.71,1.95,0.00,0.14,0.01,19.77,0.80,0.69
Yamaguchi,1438,43.00,1423.29,6.14,3,4.14,0.31,0.00,0.00,0.00,326.42,2.31,0.00
Yamanashi,981,19.00,972.43,2.71,0,2.71,0.34,0.00,0.00,0.00,284.77,,0.00
Zenkoku,482722,9228.00,474985.43,1318.29,2447,2155.00,1.71,10.00,20.71,0.02,156.30,1.27,0.96
