Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,21911,341.00,21203.29,48.71,245,219.14,2.91,4.00,5.14,0.07,50.99,0.91,2.35
Akita,229,1.00,212.00,0.14,2,5.71,0.60,0.00,0.00,0.00,24.16,1.92,0.00
Aomori,666,9.00,646.57,1.29,6,6.29,0.51,0.00,0.14,0.01,39.19,0.88,2.27
Chiba,19045,194.00,17650.00,27.71,480,451.71,7.19,5.00,4.86,0.08,25.59,1.17,1.08
Ehime,891,17.00,832.86,2.43,25,15.00,1.13,1.00,0.57,0.04,25.09,0.76,3.81
Fukui,467,13.00,453.14,1.86,5,4.43,0.58,0.00,0.14,0.02,38.02,1.20,3.23
Fukuoka,14100,155.00,13144.71,22.14,277,250.14,4.90,4.00,2.71,0.05,30.57,1.05,1.09
Fukushima,1534,35.00,1462.14,5.00,16,23.00,1.26,1.00,0.71,0.04,30.05,0.87,3.11
Gifu,3819,61.00,3562.29,8.71,201,64.71,3.28,2.00,1.14,0.06,33.48,1.06,1.77
Gunma,3492,61.00,3327.57,8.71,65,49.43,2.57,0.00,0.43,0.02,35.70,1.03,0.87
Hiroshima,4505,77.00,4386.43,11.00,57,33.57,1.20,4.00,1.57,0.06,59.00,0.60,4.68
Hokkaido,16329,557.00,15931.43,79.57,130,118.14,2.27,6.00,4.29,0.08,67.77,0.88,3.63
Hyogo,14466,321.00,13736.14,45.86,296,212.57,3.91,9.00,3.29,0.06,35.68,1.00,1.55
Ibaraki,4109,47.00,3871.86,6.71,83,70.29,2.46,2.00,0.86,0.03,25.69,0.97,1.22
Ishikawa,1393,56.00,1340.29,8.00,20,15.14,1.34,1.00,0.43,0.04,56.89,1.29,2.83
Iwate,484,25.00,470.14,3.57,1,4.29,0.35,0.00,0.00,0.00,55.39,0.83,0.00
Kagawa,568,9.00,539.00,1.29,12,7.71,0.81,3.00,0.57,0.06,23.49,0.80,7.41
Kagoshima,1460,15.00,1376.71,2.14,0,22.71,1.43,0.00,0.14,0.01,46.09,1.28,0.63
Kanagawa,36326,378.00,34012.00,54.00,731,680.43,7.38,9.00,5.43,0.06,25.58,0.96,0.80
Kochi,813,13.00,783.71,1.86,6,7.43,1.08,0.00,0.14,0.02,79.96,1.30,1.92
Kumamoto,3076,45.00,2952.71,6.43,0,50.57,2.91,0.00,1.29,0.07,24.05,0.73,2.54
Kyoto,7253,90.00,6730.29,12.86,123,112.86,4.39,1.00,1.71,0.07,31.66,1.13,1.52
Mie,1882,25.00,1801.29,3.57,34,23.57,1.33,1.00,0.29,0.02,35.97,0.87,1.21
Miyagi,3118,22.00,2973.29,3.14,52,40.57,1.77,0.00,0.57,0.02,37.93,0.98,1.41
Miyazaki,1678,14.00,1560.29,2.00,28,29.00,2.73,0.00,0.43,0.04,26.93,0.85,1.48
Nagano,2102,26.00,2003.29,3.71,25,32.29,1.59,3.00,0.71,0.04,26.20,0.78,2.21
Nagasaki,1334,18.00,1230.86,2.57,32,25.29,1.93,0.00,0.86,0.07,23.30,0.75,3.39
Nara,2757,32.00,2641.00,4.57,41,33.14,2.51,0.00,0.14,0.01,46.90,1.06,0.43
Niigata,808,7.00,775.14,1.00,20,7.71,0.35,0.00,0.29,0.01,37.23,0.59,3.70
Oita,988,12.00,936.29,1.71,33,13.00,1.16,0.00,0.29,0.03,46.30,1.13,2.20
Okayama,2183,16.00,2096.14,2.29,29,25.86,1.37,0.00,0.00,0.00,38.23,0.75,0.00
Okinawa,6759,89.00,6484.14,12.71,68,82.57,5.66,1.00,0.43,0.03,54.90,1.44,0.52
Osaka,40058,796.00,38560.00,113.71,501,436.57,4.95,19.00,10.00,0.11,48.37,0.98,2.29
Saga,858,4.00,792.00,0.57,26,17.86,2.21,0.00,0.14,0.02,20.27,0.96,0.80
Saitama,22377,292.00,21042.00,41.71,432,372.43,5.07,2.00,4.86,0.07,32.47,1.07,1.30
Shiga,1868,20.00,1778.57,2.86,28,24.29,1.72,0.00,0.29,0.02,38.28,0.90,1.18
Shimane,242,0.00,236.43,0.00,3,1.29,0.19,0.00,0.00,0.00,110.66,1.00,0.00
Shizuoka,4092,65.00,3906.86,9.29,63,55.29,1.53,0.00,0.57,0.02,32.16,0.80,1.03
Tochigi,3433,29.00,3240.71,4.14,49,60.14,3.11,1.00,1.71,0.09,22.17,0.72,2.85
Tokushima,337,11.00,301.57,1.57,26,7.57,1.05,1.00,0.29,0.04,23.10,1.03,3.77
Tokyo,90659,761.00,86550.29,108.71,1471,1227.14,8.78,7.00,6.29,0.04,37.06,0.98,0.51
Tottori,186,2.00,178.71,0.29,2,1.86,0.34,0.00,0.00,0.00,60.77,1.30,0.00
Toyama,825,27.00,799.86,3.86,10,8.14,0.79,0.00,0.14,0.01,42.28,0.67,1.75
Wakayama,948,11.00,888.29,1.57,20,16.00,1.75,0.00,0.14,0.02,35.52,1.21,0.89
Yamagata,455,13.00,446.14,1.86,2,2.14,0.20,0.00,0.14,0.01,143.26,0.95,6.67
Yamaguchi,996,5.00,899.86,0.71,10,31.00,2.31,0.00,0.00,0.00,21.17,1.85,0.00
Yamanashi,869,12.00,840.43,1.71,5,7.57,0.94,0.00,0.14,0.02,30.86,0.56,1.89
Zenkoku,348748,4829.00,331588.71,689.86,5791,5007.57,3.98,87.00,64.29,0.05,35.78,0.98,1.28
