Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,21051,317.00,20143.71,45.29,322,233.00,3.09,1.00,6.00,0.08,42.60,0.87,2.58
Akita,208,1.00,186.00,0.14,12,4.86,0.51,0.00,0.00,0.00,34.46,1.28,0.00
Aomori,643,8.00,603.57,1.14,8,10.86,0.88,0.00,0.00,0.00,45.20,1.45,0.00
Chiba,17318,169.00,15842.86,24.14,428,394.29,6.28,4.00,4.14,0.07,23.87,1.12,1.05
Ehime,811,14.00,757.57,2.00,11,17.43,1.31,0.00,0.14,0.01,17.52,0.79,0.82
Fukui,447,12.00,419.57,1.71,4,6.86,0.90,0.00,0.00,0.00,48.79,1.20,0.00
Fukuoka,12349,136.00,11959.57,19.43,0,143.29,2.81,0.00,1.00,0.02,29.30,0.85,0.70
Fukushima,1448,33.00,1342.29,4.71,38,27.86,1.52,1.00,0.43,0.02,25.36,0.93,1.54
Gifu,3507,55.00,3288.86,7.86,52,60.00,3.04,1.00,1.29,0.07,28.72,0.83,2.14
Gunma,3290,60.00,3085.71,8.57,54,54.57,2.83,0.00,0.86,0.04,31.69,0.93,1.57
Hiroshima,4358,70.00,4215.57,10.00,54,41.43,1.48,3.00,1.86,0.07,41.21,0.70,4.48
Hokkaido,15818,538.00,15324.14,76.86,124,138.00,2.65,4.00,3.86,0.07,62.85,1.02,2.80
Hyogo,13520,306.00,12738.29,43.71,265,204.57,3.76,3.00,4.86,0.09,32.72,0.97,2.37
Ibaraki,3812,44.00,3492.57,6.29,89,86.43,3.03,2.00,0.57,0.02,23.83,1.07,0.66
Ishikawa,1326,54.00,1272.86,7.71,16,13.29,1.18,1.00,0.29,0.03,59.57,0.90,2.15
Iwate,467,25.00,448.14,3.57,10,5.00,0.41,0.00,0.00,0.00,51.90,1.00,0.00
Kagawa,530,5.00,484.29,0.71,9,12.71,1.34,0.00,0.14,0.02,17.97,0.85,1.12
Kagoshima,1357,15.00,1295.14,2.14,56,16.00,1.01,1.00,0.14,0.01,36.94,0.90,0.89
Kanagawa,33187,353.00,30645.29,50.43,795,735.86,7.99,4.00,5.00,0.05,23.74,1.11,0.68
Kochi,770,13.00,754.43,1.86,5,5.14,0.75,1.00,0.14,0.02,81.29,0.88,2.78
Kumamoto,2939,38.00,2661.86,5.43,51,72.86,4.20,1.00,0.57,0.03,21.72,1.22,0.78
Kyoto,6463,78.00,6178.86,11.14,0,135.00,5.26,0.00,1.29,0.05,32.94,1.51,0.95
Mie,1783,23.00,1681.43,3.29,26,28.14,1.59,0.00,0.14,0.01,30.60,0.91,0.51
Miyagi,2921,20.00,2772.43,2.86,31,40.14,1.75,1.00,0.43,0.02,33.06,0.89,1.07
Miyazaki,1475,11.00,1414.57,1.57,0,21.14,1.99,0.00,0.14,0.01,16.89,0.47,0.68
Nagano,1989,21.00,1829.14,3.00,52,43.86,2.16,0.00,0.43,0.02,19.64,0.91,0.98
Nagasaki,1157,14.00,1105.86,2.00,0,20.14,1.54,1.00,0.86,0.07,17.35,0.57,4.26
Nara,2602,31.00,2489.57,4.43,38,30.57,2.31,0.00,0.43,0.03,44.30,0.96,1.40
Niigata,767,5.00,731.00,0.71,6,12.57,0.57,0.00,0.29,0.01,27.71,0.99,2.27
Oita,926,11.00,883.29,1.57,10,12.57,1.12,1.00,0.29,0.03,41.26,0.92,2.27
Okayama,2071,16.00,1965.29,2.29,34,30.29,1.61,0.00,0.14,0.01,27.15,0.72,0.47
Okinawa,6400,86.00,6135.86,12.29,89,65.14,4.47,0.00,0.29,0.02,63.81,1.07,0.44
Osaka,38095,742.00,36463.14,106.00,464,451.86,5.12,4.00,8.86,0.10,44.34,0.95,1.96
Saga,765,4.00,695.29,0.57,14,22.43,2.77,1.00,0.14,0.02,20.01,1.37,0.64
Saitama,20785,269.00,19291.71,38.43,1015,373.00,5.08,11.00,3.57,0.05,30.53,0.99,0.96
Shiga,1747,19.00,1658.57,2.71,19,25.29,1.79,1.00,0.43,0.03,31.32,0.78,1.69
Shimane,235,0.00,230.57,0.00,1,1.14,0.17,0.00,0.00,0.00,96.68,0.71,0.00
Shizuoka,3869,63.00,3611.71,9.00,92,70.43,1.95,1.00,1.71,0.05,27.44,1.02,2.43
Tochigi,3162,18.00,2907.43,2.57,54,78.00,4.04,0.00,0.86,0.04,15.25,0.78,1.10
Tokushima,291,9.00,271.00,1.29,4,8.71,1.21,0.00,0.00,0.00,21.58,1.74,0.00
Tokyo,85470,725.00,80478.14,103.57,1592,1329.57,9.52,5.00,5.14,0.04,31.50,0.86,0.39
Tottori,177,2.00,170.14,0.29,2,1.71,0.31,0.00,0.14,0.03,38.51,0.44,8.33
Toyama,796,27.00,755.71,3.86,13,11.43,1.10,1.00,0.14,0.01,28.17,0.71,1.25
Wakayama,865,11.00,819.00,1.57,13,12.57,1.38,1.00,0.43,0.05,35.26,0.90,3.41
Yamagata,443,13.00,438.14,1.86,1,1.29,0.12,0.00,0.43,0.04,99.48,0.41,33.33
Yamaguchi,833,5.00,768.29,0.71,17,16.29,1.21,0.00,0.29,0.02,30.88,1.12,1.75
Yamanashi,816,11.00,778.14,1.57,0,20.00,2.48,0.00,0.00,0.00,24.41,1.39,0.00
Zenkoku,326059,4500.00,307486.57,642.86,5990,5147.57,4.09,55.00,58.14,0.05,32.01,0.95,1.13
