Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,18310,256.00,17384.00,36.57,431,223.29,2.96,8.00,5.71,0.08,52.63,1.10,2.56
Akita,165,1.00,154.29,0.14,4,3.14,0.33,0.00,0.00,0.00,31.10,1.07,0.00
Aomori,554,8.00,525.29,1.14,9,8.29,0.67,0.00,0.00,0.00,32.98,0.87,0.00
Chiba,13353,131.00,12227.86,18.71,455,270.71,4.31,0.00,1.43,0.02,33.99,1.47,0.53
Ehime,607,13.00,527.00,1.86,38,18.57,1.40,0.00,0.00,0.00,27.43,1.66,0.00
Fukui,387,12.00,369.00,1.71,7,4.00,0.52,0.00,0.00,0.00,93.22,2.09,0.00
Fukuoka,10368,125.00,9573.86,17.86,388,227.71,4.46,2.00,0.86,0.02,39.93,1.67,0.38
Fukushima,1140,28.00,1044.00,4.00,38,24.43,1.33,1.00,1.00,0.05,35.65,1.57,4.09
Gifu,2868,44.00,2608.43,6.29,83,69.14,3.50,1.00,1.00,0.05,25.19,1.21,1.45
Gunma,2735,49.00,2522.43,7.00,100,50.57,2.63,0.00,0.57,0.03,40.28,1.48,1.13
Hiroshima,3740,51.00,3587.71,7.29,0,51.29,1.83,0.00,2.14,0.08,31.28,0.79,4.18
Hokkaido,14314,496.00,13908.00,70.86,181,99.57,1.91,10.00,5.14,0.10,90.81,1.04,5.16
Hyogo,11198,254.00,10562.00,36.29,282,152.29,2.80,2.00,4.86,0.09,44.81,1.04,3.19
Ibaraki,2947,39.00,2688.00,5.57,127,62.71,2.20,0.00,0.14,0.01,39.83,1.70,0.23
Ishikawa,1193,52.00,1140.00,7.43,17,13.71,1.21,0.00,0.14,0.01,60.50,1.37,1.04
Iwate,410,25.00,399.14,3.57,5,3.00,0.25,1.00,0.14,0.01,91.70,0.86,4.76
Kagawa,403,3.00,338.00,0.43,34,13.57,1.43,0.00,0.00,0.00,33.84,2.13,0.00
Kagoshima,1189,14.00,1088.71,2.00,32,24.71,1.56,0.00,0.00,0.00,44.04,1.52,0.00
Kanagawa,25618,304.00,23642.86,43.43,838,500.43,5.43,4.00,3.43,0.04,32.36,1.25,0.69
Kochi,721,10.00,697.29,1.43,9,6.43,0.93,0.00,0.29,0.04,60.70,0.91,4.44
Kumamoto,2172,28.00,2016.57,4.00,76,38.43,2.21,5.00,1.43,0.08,36.55,1.22,3.72
Kyoto,5518,69.00,5128.29,9.86,143,102.14,3.98,3.00,2.29,0.09,31.90,1.02,2.24
Mie,1471,21.00,1377.86,3.00,42,22.86,1.29,1.00,0.43,0.02,51.76,1.56,1.88
Miyagi,2456,16.00,2302.71,2.29,83,33.00,1.44,0.00,0.00,0.00,52.69,1.05,0.00
Miyazaki,1173,10.00,925.29,1.43,177,59.14,5.56,1.00,0.71,0.07,19.78,3.79,1.21
Nagano,1500,18.00,1330.00,2.57,67,40.43,1.99,0.00,0.29,0.01,33.42,2.09,0.71
Nagasaki,855,7.00,769.71,1.00,0,21.71,1.66,0.00,0.43,0.03,14.05,0.99,1.97
Nara,2266,26.00,2162.29,3.71,55,27.00,2.04,0.00,0.29,0.02,44.88,0.97,1.06
Niigata,627,3.00,587.71,0.43,16,10.29,0.47,0.00,0.00,0.00,40.55,1.47,0.00
Oita,808,6.00,754.00,0.86,17,13.86,1.23,0.00,0.00,0.00,34.52,1.12,0.00
Okayama,1695,15.00,1539.57,2.14,46,40.29,2.14,0.00,0.29,0.02,30.61,1.61,0.71
Okinawa,5759,84.00,5564.14,12.00,82,47.86,3.28,0.00,0.43,0.03,91.29,1.25,0.90
Osaka,33273,656.00,31672.14,93.71,654,393.43,4.46,19.00,8.86,0.10,66.14,1.50,2.25
Saga,566,3.00,512.86,0.43,24,13.14,1.62,0.00,0.00,0.00,41.74,2.47,0.00
Saitama,16895,242.00,15661.00,34.57,496,309.00,4.21,5.00,4.43,0.06,37.14,1.31,1.43
Shiga,1464,15.00,1337.00,2.14,40,34.57,2.45,1.00,0.43,0.03,28.74,1.50,1.24
Shimane,221,0.00,215.86,0.00,3,1.14,0.17,0.00,0.00,0.00,91.55,0.64,0.00
Shizuoka,3094,48.00,2891.00,6.86,90,48.00,1.33,2.00,1.00,0.03,49.19,1.60,2.08
Tochigi,2254,9.00,1879.57,1.29,150,94.86,4.91,2.00,0.43,0.02,14.77,1.66,0.45
Tokushima,221,9.00,208.29,1.29,5,3.14,0.44,0.00,0.00,0.00,80.78,3.38,0.00
Tokyo,71182,674.00,65557.86,96.29,2392,1344.00,9.62,7.00,6.14,0.04,40.69,1.55,0.46
Tottori,161,0.00,137.86,0.00,5,5.86,1.06,0.00,0.00,0.00,16.18,1.12,0.00
Toyama,656,26.00,599.29,3.71,21,13.29,1.28,0.00,0.00,0.00,53.61,2.80,0.00
Wakayama,733,8.00,682.43,1.14,16,13.29,1.45,0.00,0.14,0.02,40.53,2.01,1.08
Yamagata,422,9.00,407.71,1.29,4,4.43,0.42,0.00,0.00,0.00,59.92,1.05,0.00
Yamaguchi,668,3.00,627.71,0.43,12,10.86,0.81,0.00,0.00,0.00,39.49,1.03,0.00
Yamanashi,676,11.00,607.00,1.57,54,15.43,1.91,0.00,0.00,0.00,37.17,1.54,0.00
Zenkoku,271006,3931.00,252443.57,561.57,7848,4589.00,3.65,75.00,54.86,0.04,42.34,1.37,1.20
