Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,44523,716.00,42861.00,102.29,430,491.43,6.52,6.00,5.00,0.07,50.92,0.97,1.02
Akita,742,12.00,730.29,1.71,1,4.43,0.47,0.00,0.14,0.02,50.76,0.55,3.23
Aomori,2178,28.00,2107.43,4.00,20,24.14,1.96,0.00,0.14,0.01,50.75,1.13,0.59
Chiba,36409,666.00,36083.29,95.14,82,100.86,1.61,0.00,1.29,0.02,191.63,0.83,1.27
Ehime,2666,71.00,2654.86,10.14,0,4.00,0.30,0.00,0.57,0.04,215.89,0.50,14.29
Fukui,1025,34.00,1011.86,4.86,4,4.29,0.56,0.00,0.00,0.00,141.35,0.98,0.00
Fukuoka,32917,422.00,32036.14,60.29,195,292.71,5.73,6.00,3.71,0.07,52.11,0.78,1.27
Fukushima,4468,133.00,4389.00,19.00,22,25.71,1.41,0.00,0.29,0.02,85.14,0.69,1.11
Gifu,8333,150.00,8110.43,21.43,46,75.71,3.84,0.00,0.71,0.04,46.61,0.78,0.94
Gunma,7602,128.00,7468.43,18.29,21,42.57,2.21,1.00,1.29,0.07,89.03,0.81,3.02
Hiroshima,9770,119.00,9173.57,17.00,160,168.14,6.02,2.00,0.86,0.03,28.54,0.93,0.51
Hokkaido,34947,1016.00,33232.86,145.14,366,520.00,9.98,15.00,9.14,0.18,37.99,1.08,1.76
Hyogo,38865,1104.00,38322.57,157.71,108,171.00,3.14,8.00,11.43,0.21,106.23,0.69,6.68
Ibaraki,9427,143.00,9290.00,20.43,26,43.14,1.51,1.00,0.71,0.03,108.42,0.80,1.66
Ishikawa,3495,98.00,3394.29,14.00,23,29.00,2.57,0.00,0.14,0.01,58.03,0.77,0.49
Iwate,1352,43.00,1310.29,6.14,9,13.57,1.12,0.00,0.29,0.02,46.44,0.85,2.11
Kagawa,1948,24.00,1897.86,3.43,9,16.43,1.73,0.00,0.00,0.00,55.98,0.71,0.00
Kagoshima,3150,29.00,3059.71,4.14,19,29.14,1.84,1.00,0.14,0.01,53.20,0.84,0.49
Kanagawa,59976,869.00,59178.00,124.14,219,236.86,2.57,0.00,1.57,0.02,143.82,0.94,0.66
Kochi,1281,20.00,1223.29,2.86,15,15.43,2.24,0.00,0.00,0.00,70.95,2.38,0.00
Kumamoto,5951,93.00,5729.57,13.29,49,66.57,3.83,1.00,0.57,0.03,39.75,0.82,0.86
Kyoto,15412,201.00,15121.29,28.71,60,90.43,3.52,1.00,0.71,0.03,74.66,0.80,0.79
Mie,4716,103.00,4641.71,14.71,9,26.43,1.50,2.00,0.86,0.05,77.78,0.76,3.24
Miyagi,8737,82.00,8685.86,11.71,8,18.43,0.80,0.00,0.43,0.02,207.98,0.69,2.33
Miyazaki,2975,25.00,2924.29,3.57,36,15.43,1.45,0.00,0.00,0.00,77.01,0.69,0.00
Nagano,4650,76.00,4536.14,10.86,29,35.57,1.75,0.00,0.00,0.00,78.00,1.09,0.00
Nagasaki,2829,61.00,2806.14,8.71,7,8.00,0.61,0.00,1.00,0.08,95.41,0.44,12.50
Nara,7737,106.00,7654.86,15.14,11,30.71,2.32,2.00,0.86,0.06,95.77,0.64,2.79
Niigata,3067,34.00,2981.86,4.86,21,25.00,1.14,0.00,0.00,0.00,65.33,0.87,0.00
Oita,3195,38.00,3089.14,5.43,31,33.57,2.98,0.00,0.43,0.04,40.51,0.70,1.28
Okayama,6971,92.00,6714.71,13.14,41,85.29,4.53,2.00,2.71,0.14,32.26,0.70,3.18
Okinawa,15185,148.00,14678.14,21.14,104,157.00,10.76,0.00,0.29,0.02,64.50,1.45,0.18
Osaka,97954,2163.00,96952.14,309.00,216,326.86,3.71,35.00,21.29,0.24,128.26,0.67,6.51
Saga,2422,18.00,2363.86,2.57,11,20.43,2.53,0.00,0.29,0.04,53.25,0.75,1.40
Saitama,42907,777.00,42444.00,111.00,83,147.29,2.01,0.00,1.57,0.02,145.37,0.80,1.07
Shiga,4815,75.00,4715.14,10.71,23,32.71,2.32,0.00,0.14,0.01,71.59,0.88,0.44
Shimane,504,0.00,484.43,0.00,6,6.71,1.01,0.00,0.00,0.00,30.22,0.93,0.00
Shizuoka,7966,133.00,7764.14,19.00,60,57.43,1.59,1.00,0.29,0.01,67.92,0.79,0.50
Tochigi,6108,75.00,6017.29,10.71,27,28.29,1.46,0.00,0.14,0.01,115.08,0.94,0.51
Tokushima,1623,61.00,1606.29,8.71,5,4.71,0.65,0.00,0.43,0.06,131.60,0.54,9.09
Tokyo,157125,2017.00,155479.00,288.14,340,533.57,3.82,0.00,6.86,0.05,154.68,0.87,1.29
Tottori,455,2.00,446.29,0.29,2,2.14,0.39,0.00,0.00,0.00,76.91,0.58,0.00
Toyama,1758,34.00,1651.14,4.86,19,30.00,2.90,0.00,0.29,0.03,42.72,1.70,0.95
Wakayama,2567,40.00,2539.86,5.71,4,9.14,1.00,1.00,0.71,0.08,132.56,0.74,7.81
Yamagata,1896,38.00,1824.86,5.43,14,20.71,1.95,0.00,0.14,0.01,57.83,1.24,0.69
Yamaguchi,2761,58.00,2642.86,8.29,25,36.43,2.72,1.00,0.71,0.05,37.70,0.96,1.96
Yamanashi,1475,19.00,1440.14,2.71,28,9.43,1.17,0.00,0.00,0.00,94.41,0.97,0.00
Zenkoku,718835,12394.00,705470.29,1770.57,3044,4166.86,3.31,86.00,78.14,0.06,88.77,0.86,1.88
