Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,8819,106.00,8275.57,15.14,144,150.71,2.00,1.00,0.86,0.01,38.82,1.18,0.57
Akita,74,0.00,74.00,0.00,0,0.00,0.00,0.00,0.00,0.00,98.09,,0.57
Aomori,281,6.00,280.14,0.86,1,0.14,0.01,0.00,0.00,0.00,349.97,0.32,0.00
Chiba,6447,86.00,6198.71,12.29,59,72.86,1.16,0.00,0.29,0.00,51.63,1.14,0.39
Ehime,234,6.00,175.29,0.86,26,13.71,1.03,0.00,0.00,0.00,13.65,4.17,0.00
Fukui,303,11.00,295.00,1.57,1,3.57,0.47,0.00,0.00,0.00,55.45,2.26,0.00
Fukuoka,5552,106.00,5477.86,15.14,9,22.00,0.43,0.00,0.14,0.00,210.68,1.60,0.65
Fukushima,478,6.00,463.71,0.86,2,5.29,0.29,0.00,0.00,0.00,59.06,1.55,0.00
Gifu,932,13.00,888.14,1.86,14,13.71,0.69,0.00,0.00,0.00,41.63,1.28,0.00
Gunma,1045,21.00,1010.14,3.00,0,11.57,0.60,0.00,0.14,0.01,75.35,2.08,1.23
Hiroshima,750,6.00,727.71,0.86,9,6.14,0.22,0.00,0.14,0.01,83.37,1.56,2.33
Hokkaido,7163,149.00,6403.00,21.29,245,211.43,4.06,3.00,2.86,0.05,17.28,1.11,1.35
Hyogo,4775,79.00,4372.86,11.29,137,108.71,2.00,0.00,0.86,0.02,31.44,1.49,0.79
Ibaraki,1284,19.00,1154.57,2.71,32,36.00,1.26,0.00,0.14,0.01,20.30,1.50,0.40
Ishikawa,835,49.00,832.14,7.00,0,0.71,0.06,0.00,0.00,0.00,828.84,0.88,0.00
Iwate,137,1.00,110.43,0.14,0,8.57,0.71,1.00,0.14,0.01,6.42,1.23,1.67
Kagawa,131,2.00,126.57,0.29,0,1.43,0.15,0.00,0.00,0.00,38.46,1.17,0.00
Kagoshima,592,13.00,580.00,1.86,0,4.86,0.31,0.00,0.00,0.00,78.62,1.41,0.00
Kanagawa,11414,185.00,10947.29,26.43,70,152.14,1.65,1.00,0.43,0.00,47.14,1.29,0.28
Kochi,148,4.00,145.14,0.57,2,0.57,0.08,0.00,0.00,0.00,613.78,,0.00
Kumamoto,970,12.00,949.71,1.71,3,5.71,0.33,0.00,0.29,0.02,71.36,0.80,5.00
Kyoto,2409,35.00,2384.86,5.00,0,14.57,0.57,0.00,0.14,0.01,67.01,0.88,0.98
Mie,732,7.00,683.14,1.00,11,14.86,0.84,0.00,0.00,0.00,43.29,3.03,0.00
Miyagi,1100,9.00,1056.43,1.29,9,15.00,0.65,0.00,0.14,0.01,41.34,0.93,0.95
Miyazaki,433,1.00,403.00,0.14,5,8.29,0.78,0.00,0.00,0.00,63.03,18.18,0.00
Nagano,618,6.00,564.00,0.86,12,17.57,0.86,0.00,0.00,0.00,17.56,1.31,0.00
Nagasaki,254,3.00,253.14,0.43,0,0.43,0.03,0.00,0.00,0.00,316.00,1.34,0.00
Nara,1010,11.00,945.57,1.57,21,20.29,1.53,0.00,0.00,0.00,31.07,1.25,0.00
Niigata,313,0.00,285.71,0.00,13,7.71,0.35,0.00,0.00,0.00,18.47,1.69,0.00
Oita,223,3.00,203.29,0.43,4,6.29,0.56,0.00,0.00,0.00,22.32,3.72,0.00
Okayama,508,11.00,461.43,1.57,10,14.57,0.77,0.00,0.14,0.01,21.74,1.50,0.98
Okinawa,4015,68.00,3916.86,9.71,16,31.86,2.18,0.00,0.29,0.02,72.88,1.05,0.90
Osaka,17930,278.00,16807.86,39.71,281,309.57,3.51,1.00,1.86,0.02,39.46,1.38,0.60
Saga,293,1.00,289.00,0.14,0,1.86,0.23,0.00,0.00,0.00,110.38,1.98,0.00
Saitama,7704,132.00,7355.86,18.86,90,101.14,1.38,1.00,1.43,0.02,47.62,1.21,1.41
Shiga,740,9.00,716.00,1.29,5,8.14,0.58,0.00,0.00,0.00,49.39,1.15,0.00
Shimane,142,0.00,142.00,0.00,0,0.00,0.00,0.00,0.00,0.00,686.56,,0.00
Shizuoka,1111,4.00,1054.86,0.57,0,28.86,0.80,0.00,0.00,0.00,19.07,1.43,0.00
Tochigi,573,2.00,549.29,0.29,1,7.14,0.37,0.00,0.00,0.00,65.38,2.48,0.00
Tokushima,179,9.00,176.29,1.29,0,0.86,0.12,0.00,0.00,0.00,143.59,3.60,0.00
Tokyo,38022,479.00,36718.86,68.43,314,399.00,2.86,0.00,0.43,0.00,64.95,1.33,0.11
Tottori,53,0.00,52.86,0.00,0,0.14,0.03,0.00,0.00,0.00,197.04,1.00,0.00
Toyama,446,26.00,438.86,3.71,1,2.43,0.23,0.00,0.00,0.00,156.13,3.45,0.00
Wakayama,395,4.00,367.86,0.57,11,8.14,0.89,0.00,0.00,0.00,28.98,1.24,0.00
Yamagata,109,1.00,105.00,0.14,0,1.57,0.15,0.00,0.00,0.00,45.08,1.15,0.00
Yamaguchi,356,2.00,320.57,0.29,4,11.00,0.82,0.00,0.00,0.00,18.95,1.72,0.00
Yamanashi,298,7.00,294.71,1.00,0,1.43,0.18,0.00,0.14,0.02,50.78,0.37,10.00
Zenkoku,132330,1988.00,126035.29,284.00,1562,1862.57,1.48,8.00,10.86,0.01,45.99,1.29,0.58
