Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,28681,602.00,28188.00,86.00,197,122.57,1.63,2.00,1.71,0.02,169.44,1.40,1.40
Akita,331,6.00,315.71,0.86,6,4.29,0.45,0.00,0.00,0.00,55.19,1.44,0.00
Aomori,1163,20.00,1130.00,2.86,4,11.00,0.89,0.00,0.00,0.00,49.54,0.67,0.00
Chiba,30746,586.00,30420.57,83.71,98,86.43,1.38,0.00,1.29,0.02,213.81,1.00,1.49
Ehime,1712,24.00,1622.14,3.43,24,27.71,2.09,0.00,0.00,0.00,32.06,1.04,0.00
Fukui,657,27.00,638.43,3.86,4,5.43,0.71,0.00,0.29,0.04,68.41,0.92,5.26
Fukuoka,19435,334.00,19265.57,47.71,81,41.29,0.81,0.00,0.14,0.00,377.34,1.42,0.35
Fukushima,2806,118.00,2765.29,16.86,15,-15.14,-0.83,0.00,0.14,0.01,54.70,,0.35
Gifu,5136,129.00,5077.43,18.43,14,16.71,0.85,0.00,0.14,0.01,218.66,1.29,0.85
Gunma,5261,101.00,5187.43,14.43,14,20.43,1.06,0.00,0.29,0.01,162.53,0.98,1.40
Hiroshima,5274,106.00,5234.29,15.14,22,9.29,0.33,0.00,0.00,0.00,364.88,0.91,0.00
Hokkaido,21780,777.00,21527.14,111.00,69,68.86,1.32,3.00,3.29,0.06,215.43,1.22,4.77
Hyogo,22511,606.00,21577.29,86.57,351,237.71,4.37,2.00,1.43,0.03,67.12,1.41,0.60
Ibaraki,7113,128.00,6994.43,18.29,43,31.57,1.11,0.00,0.14,0.01,148.68,1.07,0.45
Ishikawa,2048,66.00,2000.14,9.43,18,13.00,1.15,0.00,0.29,0.03,121.52,1.51,2.20
Iwate,752,30.00,728.14,4.29,7,6.71,0.55,0.00,0.00,0.00,43.07,0.60,0.00
Kagawa,985,19.00,954.14,2.71,9,10.14,1.07,0.00,0.00,0.00,41.92,0.75,0.00
Kagoshima,1918,28.00,1891.57,4.00,5,7.86,0.49,0.00,0.00,0.00,158.98,1.30,0.00
Kanagawa,49548,798.00,49087.43,114.00,132,124.57,1.35,3.00,1.57,0.02,268.48,1.09,1.26
Kochi,946,19.00,941.14,2.71,0,2.14,0.31,0.00,0.00,0.00,198.60,1.44,0.00
Kumamoto,3531,74.00,3528.57,10.57,0,1.43,0.08,0.00,0.00,0.00,885.31,0.63,0.00
Kyoto,10020,173.00,9912.43,24.71,0,37.57,1.46,0.00,0.29,0.01,115.85,1.44,0.76
Mie,2993,73.00,2921.43,10.43,13,20.00,1.13,1.00,0.14,0.01,96.98,1.08,0.71
Miyagi,7164,42.00,6840.29,6.00,72,92.00,4.01,1.00,1.14,0.05,40.27,0.85,1.24
Miyazaki,1971,22.00,1968.86,3.14,0,0.71,0.07,0.00,0.00,0.00,1804.89,0.54,0.00
Nagano,3200,43.00,3072.86,6.14,45,34.71,1.71,1.00,0.29,0.01,58.50,1.14,0.82
Nagasaki,1660,39.00,1649.71,5.57,7,2.14,0.16,0.00,0.00,0.00,649.10,0.91,0.00
Nara,4527,56.00,4275.71,8.00,71,72.57,5.49,0.00,0.14,0.01,42.82,1.55,0.20
Niigata,1728,18.00,1648.86,2.57,20,23.14,1.05,0.00,0.00,0.00,45.73,1.03,0.00
Oita,1344,22.00,1333.29,3.14,2,3.00,0.27,0.00,0.00,0.00,325.71,1.27,0.00
Okayama,2953,35.00,2844.29,5.00,42,27.29,1.45,0.00,-0.14,-0.01,96.74,1.52,-0.52
Okinawa,10704,129.00,10288.14,18.43,93,109.00,7.47,0.00,0.00,0.00,68.27,1.18,0.00
Osaka,60092,1215.00,57539.00,173.57,760,723.14,8.20,4.00,2.86,0.03,57.18,1.30,0.40
Saga,1265,13.00,1245.71,1.86,4,5.86,0.72,0.00,0.00,0.00,126.95,1.10,0.00
Saitama,34332,715.00,33909.14,102.14,139,119.86,1.63,1.00,1.57,0.02,173.96,1.00,1.31
Shiga,2965,59.00,2914.43,8.43,10,15.43,1.09,0.00,0.14,0.01,115.54,1.01,0.93
Shimane,291,0.00,289.86,0.00,0,0.43,0.06,0.00,0.00,0.00,544.50,1.34,0.00
Shizuoka,5960,121.00,5894.71,17.29,23,17.71,0.49,0.00,0.43,0.01,176.16,0.82,2.42
Tochigi,4927,70.00,4855.86,10.00,7,21.43,1.11,0.00,0.00,0.00,118.47,0.83,0.00
Tokushima,693,22.00,641.00,3.14,16,14.29,1.98,0.00,0.43,0.06,31.91,1.44,3.00
Tokyo,125978,1803.00,124454.00,257.57,421,432.43,3.10,0.00,3.43,0.02,198.84,1.15,0.79
Tottori,291,2.00,284.86,0.29,0,2.00,0.36,0.00,0.00,0.00,39.96,0.34,0.00
Toyama,1042,29.00,1002.14,4.14,7,11.57,1.12,0.00,0.00,0.00,77.07,2.93,0.00
Wakayama,1521,18.00,1452.00,2.57,0,22.43,2.45,0.00,0.00,0.00,45.04,1.45,0.00
Yamagata,1197,18.00,1128.57,2.57,11,20.71,1.95,0.00,0.14,0.01,31.22,1.00,0.69
Yamaguchi,1461,43.00,1449.14,6.14,3,3.14,0.23,0.00,0.00,0.00,269.49,0.82,0.00
Yamanashi,1012,19.00,1002.00,2.71,0,3.29,0.41,0.00,0.00,0.00,161.97,1.15,0.00
Zenkoku,503625,9397.00,493893.14,1342.43,2879,2669.86,2.12,18.00,21.57,0.02,124.30,1.17,0.81
