Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,14648,177.00,14089.43,25.29,239,161.29,2.14,3.00,3.57,0.05,46.28,0.98,2.21
Akita,105,1.00,97.71,0.14,1,1.57,0.17,0.00,0.00,0.00,101.27,2.06,0.00
Aomori,407,6.00,395.29,0.86,4,2.43,0.20,0.00,0.00,0.00,101.63,0.74,0.00
Chiba,9700,111.00,9208.71,15.86,234,127.43,2.03,2.00,1.00,0.02,46.33,1.19,0.78
Ehime,389,11.00,378.29,1.57,7,2.14,0.16,0.00,0.29,0.02,114.36,0.95,13.33
Fukui,339,11.00,337.43,1.57,1,0.29,0.04,0.00,0.00,0.00,392.76,0.46,0.00
Fukuoka,7852,117.00,7401.57,16.71,305,122.00,2.39,2.00,0.86,0.02,46.96,1.37,0.70
Fukushima,801,15.00,743.71,2.14,19,17.00,0.93,1.00,0.71,0.04,27.86,1.22,4.20
Gifu,1895,27.00,1770.86,3.86,56,30.43,1.54,1.00,0.71,0.04,31.61,0.97,2.35
Gunma,2044,35.00,1952.14,5.00,43,25.29,1.31,2.00,0.86,0.04,33.39,0.79,3.39
Hiroshima,2571,18.00,2291.00,2.57,117,77.86,2.79,2.00,0.86,0.03,14.15,0.97,1.10
Hokkaido,12618,415.00,12284.29,59.29,123,98.29,1.89,4.00,6.29,0.12,61.06,0.77,6.40
Hyogo,8605,146.00,8202.00,20.86,167,108.43,1.99,3.00,2.57,0.05,42.97,1.07,2.37
Ibaraki,2226,35.00,2154.00,5.00,39,18.29,0.64,0.00,0.14,0.01,70.20,0.91,0.78
Ishikawa,998,50.00,968.57,7.14,18,7.29,0.64,0.00,0.00,0.00,89.44,1.21,0.00
Iwate,348,22.00,337.14,3.14,5,3.00,0.25,2.00,1.14,0.09,44.27,0.40,38.10
Kagawa,258,3.00,218.43,0.43,27,7.43,0.78,0.00,0.00,0.00,58.35,3.81,0.00
Kagoshima,890,13.00,879.43,1.86,0,3.14,0.20,0.00,0.00,0.00,64.22,0.35,0.00
Kanagawa,18227,249.00,17164.00,35.57,495,275.57,2.99,5.00,2.71,0.03,40.97,1.25,0.98
Kochi,592,6.00,525.14,0.86,19,18.14,2.63,0.00,0.14,0.02,15.12,0.92,0.79
Kumamoto,1545,15.00,1446.29,2.14,29,27.43,1.58,0.00,0.29,0.02,36.11,1.10,1.04
Kyoto,3998,44.00,3742.29,6.29,88,62.71,2.44,0.00,0.14,0.01,33.41,1.07,0.23
Mie,1187,15.00,1153.14,2.14,11,9.29,0.53,0.00,0.00,0.00,66.14,0.81,0.00
Miyagi,1888,13.00,1776.86,1.86,57,29.43,1.28,1.00,0.14,0.01,32.72,0.92,0.49
Miyazaki,686,5.00,667.43,0.71,9,5.57,0.52,0.00,0.14,0.01,49.29,0.86,2.56
Nagano,1071,12.00,1048.14,1.71,10,6.86,0.34,1.00,0.43,0.02,63.10,0.58,6.25
Nagasaki,457,3.00,396.71,0.43,12,15.00,1.14,0.00,0.00,0.00,20.91,1.59,0.00
Nara,1782,20.00,1687.29,2.86,33,26.00,1.97,0.00,0.71,0.05,43.49,1.18,2.75
Niigata,472,3.00,446.14,0.43,15,6.29,0.29,0.00,0.00,0.00,49.43,1.05,0.00
Oita,596,5.00,576.86,0.71,9,5.29,0.47,0.00,0.14,0.01,50.63,0.66,2.70
Okayama,1186,13.00,1077.71,1.86,27,39.29,2.09,1.00,0.14,0.01,13.41,1.34,0.36
Okinawa,5095,80.00,4997.29,11.43,48,24.14,1.65,0.00,0.43,0.03,135.55,1.03,1.78
Osaka,28101,517.00,27275.71,73.86,289,232.14,2.63,7.00,7.57,0.09,60.69,0.87,3.26
Saga,433,3.00,415.43,0.43,9,4.00,0.49,0.00,0.00,0.00,66.71,0.91,0.00
Saitama,12466,191.00,11847.71,27.29,251,168.00,2.29,5.00,2.00,0.03,42.98,1.13,1.19
Shiga,985,11.00,942.57,1.57,16,11.71,0.83,0.00,0.00,0.00,61.57,1.61,0.00
Shimane,189,0.00,182.14,0.00,3,1.57,0.24,0.00,0.00,0.00,60.03,1.15,0.00
Shizuoka,2480,35.00,2391.14,5.00,40,22.57,0.62,2.00,1.14,0.03,51.71,0.81,5.06
Tochigi,1130,6.00,1048.57,0.86,24,23.14,1.20,2.00,0.43,0.02,30.79,1.18,1.85
Tokushima,194,9.00,191.43,1.29,0,0.86,0.12,0.00,0.00,0.00,221.76,3.60,0.00
Tokyo,54018,587.00,51979.71,83.86,888,552.00,3.95,9.00,3.71,0.03,56.22,1.10,0.67
Tottori,79,0.00,71.00,0.00,5,1.57,0.28,0.00,0.00,0.00,94.01,5.54,0.00
Toyama,517,26.00,497.71,3.71,10,4.71,0.46,0.00,0.00,0.00,92.52,1.54,0.00
Wakayama,590,7.00,581.71,1.00,0,2.57,0.28,0.00,0.00,0.00,117.30,0.79,0.00
Yamagata,345,3.00,319.86,0.43,11,6.14,0.58,0.00,0.14,0.01,24.93,0.65,2.33
Yamaguchi,494,3.00,470.71,0.43,8,5.86,0.44,0.00,0.14,0.01,65.58,1.96,2.44
Yamanashi,502,10.00,481.57,1.43,10,5.00,0.62,0.00,0.00,0.00,70.56,1.35,0.00
Zenkoku,207999,3104.00,199112.29,443.43,3831,2406.43,1.91,55.00,39.57,0.03,48.64,1.05,1.64
