Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,21269,323.00,20407.86,46.14,218,236.14,3.13,6.00,6.29,0.08,44.69,0.82,2.66
Akita,216,1.00,192.00,0.14,8,5.71,0.60,0.00,0.00,0.00,32.20,1.84,0.00
Aomori,644,8.00,614.57,1.14,1,10.71,0.87,0.00,0.00,0.00,43.30,1.46,0.00
Chiba,17681,174.00,16289.00,24.86,363,386.86,6.16,5.00,4.43,0.07,24.04,1.01,1.14
Ehime,827,14.00,777.29,2.00,16,15.14,1.14,0.00,0.14,0.01,19.02,0.71,0.94
Fukui,456,13.00,427.71,1.86,9,8.14,1.07,1.00,0.14,0.02,46.61,1.36,1.75
Fukuoka,13420,139.00,12255.86,19.86,1071,266.00,5.21,3.00,1.29,0.03,29.57,1.08,0.48
Fukushima,1469,33.00,1373.14,4.71,21,27.57,1.51,0.00,0.43,0.02,26.52,0.91,1.55
Gifu,3553,55.00,3355.43,7.86,46,61.57,3.12,0.00,1.14,0.06,30.52,0.91,1.86
Gunma,3327,60.00,3145.57,8.57,37,54.14,2.81,0.00,0.86,0.04,32.82,0.94,1.58
Hiroshima,4396,70.00,4262.43,10.00,38,38.43,1.37,0.00,1.71,0.06,44.59,0.66,4.46
Hokkaido,15943,540.00,15480.00,77.14,125,135.14,2.59,2.00,3.71,0.07,63.38,0.96,2.75
Hyogo,13809,307.00,12984.14,43.86,289,224.14,4.12,1.00,4.71,0.09,33.50,0.97,2.10
Ibaraki,3875,45.00,3588.00,6.43,63,85.43,2.99,1.00,0.71,0.03,24.24,1.06,0.84
Ishikawa,1337,54.00,1287.71,7.71,11,14.00,1.24,0.00,0.29,0.03,61.20,1.03,2.04
Iwate,471,25.00,453.71,3.57,4,5.29,0.44,0.00,0.00,0.00,52.38,1.11,0.00
Kagawa,538,5.00,498.14,0.71,8,13.00,1.37,0.00,0.14,0.02,19.36,0.83,1.10
Kagoshima,1371,15.00,1313.14,2.14,14,15.86,1.00,0.00,0.14,0.01,39.72,0.73,0.90
Kanagawa,34142,356.00,31517.57,50.86,955,743.00,8.06,3.00,5.29,0.06,23.85,1.11,0.71
Kochi,779,13.00,760.86,1.86,9,5.57,0.81,0.00,0.14,0.02,82.00,1.02,2.56
Kumamoto,2939,38.00,2734.71,5.43,0,72.86,4.20,0.00,0.57,0.03,21.98,1.10,0.78
Kyoto,6463,78.00,6313.86,11.14,0,54.86,2.14,0.00,0.29,0.01,31.34,1.04,0.52
Mie,1800,23.00,1712.00,3.29,17,27.00,1.53,0.00,0.14,0.01,31.86,0.91,0.53
Miyagi,2967,20.00,2819.14,2.86,46,43.43,1.89,0.00,0.43,0.02,34.51,0.87,0.99
Miyazaki,1570,11.00,1449.29,1.57,95,32.86,3.09,0.00,0.14,0.01,19.19,0.66,0.43
Nagano,2014,21.00,1876.57,3.00,25,40.14,1.97,0.00,0.43,0.02,20.97,0.81,1.07
Nagasaki,1246,16.00,1138.71,2.29,89,27.14,2.07,2.00,1.14,0.09,18.90,0.80,4.21
Nara,2649,31.00,2526.86,4.43,47,33.29,2.52,0.00,0.14,0.01,44.92,1.02,0.43
Niigata,767,5.00,743.57,0.71,0,10.00,0.45,0.00,0.29,0.01,28.96,0.79,2.86
Oita,933,11.00,896.86,1.57,7,11.57,1.03,0.00,0.29,0.03,42.79,0.91,2.47
Okayama,2102,16.00,2000.00,2.29,31,30.00,1.59,0.00,0.14,0.01,29.73,0.72,0.48
Okinawa,6467,86.00,6210.57,12.29,67,70.86,4.86,0.00,0.29,0.02,63.24,1.16,0.40
Osaka,38526,752.00,36976.57,107.43,431,460.00,5.22,10.00,8.86,0.10,45.51,0.95,1.93
Saga,793,4.00,721.71,0.57,28,21.86,2.70,0.00,0.14,0.02,19.26,1.37,0.65
Saitama,21113,275.00,19711.57,39.29,328,382.57,5.21,6.00,3.57,0.05,31.34,1.01,0.93
Shiga,1771,19.00,1687.29,2.71,24,25.29,1.79,0.00,0.43,0.03,33.47,0.78,1.69
Shimane,235,0.00,231.71,0.00,0,1.14,0.17,0.00,0.00,0.00,103.91,0.75,0.00
Shizuoka,3912,65.00,3688.29,9.29,43,69.29,1.91,2.00,1.71,0.05,28.28,0.95,2.47
Tochigi,3246,19.00,2997.43,2.71,84,78.14,4.04,1.00,0.43,0.02,16.70,0.78,0.55
Tokushima,297,10.00,280.57,1.43,6,4.57,0.63,1.00,0.14,0.02,20.17,1.23,3.12
Tokyo,86674,728.00,81979.71,104.00,1204,1363.00,9.76,3.00,5.29,0.04,33.11,0.88,0.39
Tottori,177,2.00,171.86,0.29,0,1.71,0.31,0.00,0.00,0.00,48.29,0.46,0.00
Toyama,802,27.00,768.00,3.86,6,10.43,1.01,0.00,0.14,0.01,30.78,0.67,1.37
Wakayama,885,11.00,834.43,1.57,20,14.14,1.55,0.00,0.43,0.05,36.40,1.00,3.03
Yamagata,443,13.00,439.43,1.86,0,1.14,0.11,0.00,0.43,0.04,118.90,0.42,37.50
Yamaguchi,921,5.00,797.14,0.71,88,27.43,2.04,0.00,0.14,0.01,28.48,1.76,0.52
Yamanashi,847,11.00,802.57,1.57,31,13.29,1.65,0.00,0.00,0.00,23.08,1.21,0.00
Zenkoku,332082,4547.00,313494.57,649.57,6023,5279.86,4.20,47.00,57.57,0.05,32.93,0.95,1.09
