Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,27208,577.00,27019.71,82.43,39,57.00,0.76,2.00,0.71,0.01,330.43,1.38,1.25
Akita,283,6.00,281.43,0.86,0,0.71,0.08,0.00,0.00,0.00,225.15,0.88,0.00
Aomori,950,20.00,932.71,2.86,6,5.86,0.48,0.00,0.00,0.00,109.10,1.61,0.00
Chiba,29528,563.00,29234.00,80.43,81,87.14,1.39,0.00,2.29,0.04,199.25,1.00,2.62
Ehime,1332,24.00,1246.00,3.43,30,28.29,2.13,0.00,0.00,0.00,34.97,3.52,0.00
Fukui,583,25.00,566.86,3.57,10,4.29,0.56,0.00,0.00,0.00,175.83,4.22,0.00
Fukuoka,18955,331.00,18882.29,47.29,13,22.00,0.43,0.00,0.43,0.01,429.44,0.79,1.95
Fukushima,2479,111.00,2422.14,15.86,6,15.43,0.84,1.00,0.57,0.03,86.58,1.04,3.70
Gifu,4937,124.00,4903.14,17.71,11,10.57,0.54,0.00,0.14,0.01,301.46,1.67,1.35
Gunma,4986,99.00,4927.57,14.14,23,16.71,0.87,0.00,0.00,0.00,184.77,1.07,0.00
Hiroshima,5143,106.00,5110.86,15.14,19,7.43,0.27,0.00,0.00,0.00,694.70,1.98,0.00
Hokkaido,20918,746.00,20739.00,106.57,56,53.43,1.03,2.00,1.29,0.02,226.34,0.99,2.41
Hyogo,19672,586.00,19357.57,83.71,69,94.29,1.73,2.00,0.86,0.02,160.38,1.60,0.91
Ibaraki,6703,127.00,6603.43,18.14,29,29.57,1.04,1.00,0.29,0.01,131.86,1.06,0.97
Ishikawa,1902,64.00,1900.00,9.14,1,0.86,0.08,0.00,0.00,0.00,1110.19,0.81,0.00
Iwate,614,30.00,603.29,4.29,5,3.29,0.27,0.00,0.00,0.00,138.87,1.19,0.00
Kagawa,808,19.00,787.57,2.71,13,4.14,0.44,1.00,0.14,0.02,359.04,2.76,3.45
Kagoshima,1823,28.00,1799.43,4.00,6,6.71,0.42,0.00,0.00,0.00,294.25,3.02,0.00
Kanagawa,47934,778.00,47654.29,111.14,96,84.71,0.92,1.00,0.86,0.01,334.06,1.01,1.01
Kochi,916,19.00,914.29,2.71,2,0.29,0.04,0.00,0.00,0.00,1722.74,0.75,0.00
Kumamoto,3504,74.00,3496.29,10.57,6,1.57,0.09,0.00,0.00,0.00,1646.86,0.94,0.00
Kyoto,9430,169.00,9351.86,24.14,15,19.43,0.76,1.00,0.29,0.01,404.26,1.84,1.47
Mie,2734,70.00,2695.43,10.00,17,10.57,0.60,0.00,0.43,0.02,218.16,1.82,4.05
Miyagi,5766,30.00,5387.00,4.29,112,119.57,5.22,0.00,0.43,0.02,27.67,1.30,0.36
Miyazaki,1961,22.00,1954.43,3.14,7,1.14,0.11,0.00,0.00,0.00,6635.64,,0.00
Nagano,2753,41.00,2674.29,5.86,22,24.57,1.21,0.00,0.00,0.00,77.01,1.61,0.00
Nagasaki,1629,38.00,1624.86,5.43,1,1.71,0.13,0.00,0.00,0.00,821.26,2.69,0.00
Nara,3725,54.00,3628.43,7.71,47,24.57,1.86,0.00,0.43,0.03,138.24,2.45,1.74
Niigata,1428,18.00,1376.43,2.57,28,14.86,0.68,0.00,0.14,0.01,55.11,1.04,0.96
Oita,1308,22.00,1304.57,3.14,1,0.86,0.08,0.00,0.00,0.00,1474.53,2.19,0.00
Okayama,2674,35.00,2646.29,5.00,25,5.57,0.30,0.00,0.00,0.00,370.51,0.98,0.00
Okinawa,9371,128.00,9149.71,18.29,87,65.71,4.50,0.00,0.29,0.02,97.64,1.47,0.43
Osaka,51602,1182.00,50605.86,168.86,432,274.29,3.11,4.00,1.71,0.02,152.27,1.85,0.62
Saga,1184,13.00,1172.86,1.86,1,2.86,0.35,0.00,0.29,0.04,356.44,1.23,10.00
Saitama,32676,699.00,32338.43,99.86,107,99.29,1.35,0.00,1.14,0.02,195.00,1.04,1.15
Shiga,2753,54.00,2730.86,7.71,13,5.71,0.40,0.00,0.29,0.02,292.95,0.95,5.00
Shimane,286,0.00,285.71,0.00,0,0.14,0.02,0.00,0.00,0.00,1938.39,,0.00
Shizuoka,5683,117.00,5613.71,16.71,25,20.00,0.55,2.00,0.29,0.01,199.11,1.49,1.43
Tochigi,4590,70.00,4523.86,10.00,29,17.57,0.91,0.00,0.00,0.00,175.19,1.04,0.00
Tokushima,527,18.00,509.29,2.57,1,6.86,0.95,0.00,0.00,0.00,56.98,3.31,0.00
Tokyo,120572,1747.00,119566.00,249.57,364,301.57,2.16,10.00,11.43,0.08,242.04,1.14,3.79
Tottori,230,2.00,213.86,0.29,17,2.86,0.52,0.00,0.00,0.00,266.58,,0.00
Toyama,936,28.00,931.86,4.00,3,1.29,0.12,0.00,0.00,0.00,330.72,0.93,0.00
Wakayama,1273,18.00,1244.14,2.57,16,7.57,0.83,0.00,0.00,0.00,127.18,1.66,0.00
Yamagata,915,16.00,820.00,2.29,27,30.29,2.84,0.00,0.00,0.00,17.50,1.48,0.00
Yamaguchi,1415,43.00,1406.29,6.14,6,1.86,0.14,0.00,0.00,0.00,721.26,2.32,0.00
Yamanashi,965,19.00,958.14,2.71,3,1.29,0.16,0.00,0.14,0.02,1547.22,2.93,11.11
Zenkoku,469564,9110.00,464096.00,1301.43,1927,1596.29,1.27,27.00,24.86,0.02,197.60,1.29,1.56
