Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,105472,1137.00,105148.14,162.43,86,94.71,1.26,1.00,1.43,0.02,423.38,0.60,1.51
Akita,1880,26.00,1865.00,3.71,5,3.71,0.39,0.00,0.00,0.00,434.42,1.16,0.00
Aomori,5716,36.00,5680.57,5.14,3,13.43,1.09,0.00,0.14,0.01,194.64,0.71,1.06
Chiba,99757,1001.00,99515.86,143.00,58,73.86,1.18,1.00,1.57,0.03,605.59,0.72,2.13
Ehime,5193,81.00,5153.00,11.57,13,10.71,0.81,0.00,0.00,0.00,300.89,0.89,0.00
Fukui,3062,37.00,3041.86,5.29,8,5.57,0.73,0.00,0.14,0.02,270.88,0.65,2.56
Fukuoka,74036,612.00,73913.43,87.43,45,35.00,0.69,1.00,0.71,0.01,779.14,0.54,2.04
Fukushima,9450,174.00,9438.57,24.86,4,3.14,0.17,0.00,0.00,0.00,1202.74,0.57,0.00
Gifu,18793,215.00,18715.43,30.71,8,26.71,1.35,0.00,0.57,0.03,380.72,0.86,2.14
Gunma,16600,172.00,16564.43,24.57,11,10.14,0.53,0.00,0.14,0.01,687.03,0.55,1.41
Hiroshima,21674,196.00,21595.29,28.00,0,21.29,0.76,0.00,0.00,0.00,401.02,0.63,0.00
Hokkaido,60304,1467.00,60232.43,209.57,9,23.29,0.45,0.00,0.00,0.00,1000.88,0.58,0.00
Hyogo,77501,1388.00,77206.00,198.29,87,86.29,1.59,0.00,0.57,0.01,376.34,0.67,0.66
Ibaraki,24196,216.00,24134.29,30.86,9,20.57,0.72,1.00,0.14,0.01,484.33,0.67,0.69
Ishikawa,7900,124.00,7854.86,17.71,9,12.43,1.10,0.00,0.14,0.01,505.73,1.37,1.15
Iwate,3482,52.00,3480.00,7.43,0,0.57,0.05,0.00,0.00,0.00,2000.89,0.46,0.00
Kagawa,4686,37.00,4680.57,5.29,1,1.86,0.20,1.00,0.14,0.02,1064.50,0.55,7.69
Kagoshima,9059,65.00,9051.86,9.29,0,2.57,0.16,0.00,0.14,0.01,1895.35,0.87,5.56
Kanagawa,167876,1265.00,167565.57,180.71,87,96.00,1.04,2.00,2.71,0.03,724.79,0.64,2.83
Kochi,4108,31.00,4099.29,4.43,1,3.00,0.43,0.00,0.00,0.00,605.56,0.61,0.00
Kumamoto,14283,135.00,14265.57,19.29,0,8.14,0.47,0.00,0.14,0.01,624.37,0.55,1.75
Kyoto,35567,279.00,35460.14,39.86,26,34.43,1.34,0.00,1.86,0.07,553.35,0.86,5.39
Mie,14638,163.00,14615.29,23.29,5,7.86,0.44,0.00,0.43,0.02,695.74,0.59,5.45
Miyagi,16221,117.00,16195.71,16.71,4,9.14,0.40,0.00,0.14,0.01,647.78,0.55,1.56
Miyazaki,6130,41.00,6121.86,5.86,0,3.86,0.36,0.00,0.14,0.01,849.72,0.60,3.70
Nagano,8759,96.00,8726.29,13.71,11,8.71,0.43,0.00,0.14,0.01,574.19,0.91,1.64
Nagasaki,6001,72.00,5983.57,10.29,3,5.14,0.39,0.00,0.14,0.01,560.53,0.69,2.78
Nara,15686,149.00,15648.86,21.29,11,11.86,0.90,0.00,0.29,0.02,525.38,0.56,2.41
Niigata,7890,60.00,7837.00,8.57,10,16.71,0.76,0.00,0.14,0.01,264.01,0.88,0.85
Oita,8116,81.00,8088.00,11.57,10,8.86,0.79,0.00,0.00,0.00,378.57,0.71,0.00
Okayama,15117,136.00,15091.43,19.43,6,7.71,0.41,0.00,0.14,0.01,1014.57,0.74,1.85
Okinawa,49728,317.00,49593.71,45.29,29,43.29,2.97,0.00,2.86,0.20,477.73,0.61,6.60
Osaka,200114,2974.00,199461.29,424.86,136,214.86,2.44,0.00,3.71,0.04,437.65,0.71,1.73
Saga,5767,29.00,5747.43,4.14,3,6.14,0.76,0.00,0.00,0.00,490.52,0.97,0.00
Saitama,114898,1008.00,114645.57,144.00,50,81.57,1.11,0.00,1.29,0.02,605.60,0.65,1.58
Shiga,12284,100.00,12237.71,14.29,6,15.86,1.12,0.00,0.14,0.01,430.53,0.92,0.90
Shimane,1624,4.00,1611.86,0.57,3,4.86,0.73,0.00,0.14,0.02,197.36,1.04,2.94
Shizuoka,26639,206.00,26589.29,29.43,2,16.86,0.47,0.00,0.29,0.01,621.25,0.60,1.69
Tochigi,15286,116.00,15231.00,16.57,9,18.14,0.94,0.00,0.43,0.02,386.82,0.72,2.36
Tokushima,3263,64.00,3249.71,9.14,5,4.14,0.57,0.00,0.00,0.00,449.92,0.87,0.00
Tokyo,375973,2954.00,375375.57,422.00,161,184.29,1.32,7.00,10.14,0.07,942.67,0.67,5.50
Tottori,1641,5.00,1637.43,0.71,1,0.86,0.16,0.00,0.00,0.00,2136.57,1.64,0.00
Toyama,4798,50.00,4792.00,7.14,1,2.14,0.21,0.00,0.00,0.00,783.83,0.61,0.00
Wakayama,5254,61.00,5237.00,8.71,5,4.71,0.52,0.00,0.14,0.02,474.43,0.64,3.03
Yamagata,3507,56.00,3500.43,8.00,2,1.71,0.16,0.00,0.00,0.00,650.81,0.49,0.00
Yamaguchi,5603,89.00,5581.86,12.71,11,6.29,0.47,0.00,0.00,0.00,566.89,0.91,0.00
Yamanashi,5114,29.00,5106.71,4.14,0,3.00,0.37,0.00,0.00,0.00,245.35,0.40,0.00
Zenkoku,1700646,17723.00,1696568.71,2531.86,954,1276.00,1.01,14.00,31.29,0.02,588.53,0.67,2.45
