Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,4362,60.00,4225.71,8.57,39,42.00,0.56,2.00,1.14,0.02,39.49,0.66,2.72
Akita,48,0.00,46.43,0.00,0,0.43,0.05,0.00,0.00,0.00,69.22,0.69,0.00
Aomori,35,1.00,33.57,0.14,0,0.29,0.02,0.00,0.00,0.00,282.62,,0.00
Chiba,2961,61.00,2843.86,8.71,39,31.86,0.51,0.00,0.29,0.00,43.81,0.85,0.90
Ehime,114,6.00,113.86,0.86,0,0.14,0.01,0.00,0.00,0.00,165.70,0.61,0.00
Fukui,206,8.00,176.00,1.14,16,6.43,0.84,0.00,0.00,0.00,38.47,9.24,0.00
Fukuoka,4346,53.00,4168.43,7.57,64,51.29,1.00,0.00,0.86,0.02,39.64,0.90,1.67
Fukushima,151,0.00,135.29,0.00,5,3.86,0.21,0.00,0.00,0.00,25.01,1.39,0.00
Gifu,551,9.00,545.57,1.29,0,1.86,0.09,0.00,0.00,0.00,105.29,0.69,0.00
Gunma,432,19.00,399.43,2.71,6,8.29,0.43,0.00,0.00,0.00,21.24,0.78,0.00
Hiroshima,454,3.00,451.43,0.43,1,0.86,0.03,0.00,0.00,0.00,143.58,1.14,0.00
Hokkaido,1744,103.00,1716.57,14.71,10,9.00,0.17,0.00,0.00,0.00,98.42,0.97,0.00
Hyogo,2209,51.00,2142.57,7.29,22,19.57,0.36,1.00,0.29,0.01,45.37,0.71,1.46
Ibaraki,538,13.00,516.29,1.86,6,5.71,0.20,1.00,0.29,0.01,47.92,1.00,5.00
Ishikawa,613,33.00,582.00,4.71,8,9.00,0.80,0.00,0.43,0.04,27.32,0.75,4.76
Iwate,19,0.00,13.71,0.00,0,1.14,0.09,0.00,0.00,0.00,11.52,2.01,0.00
Kagawa,74,1.00,72.71,0.14,0,0.43,0.05,0.00,0.00,0.00,48.99,0.46,0.00
Kagoshima,356,11.00,347.43,1.57,5,2.29,0.14,0.00,0.43,0.03,64.97,0.39,18.75
Kanagawa,4742,116.00,4539.29,16.57,75,53.14,0.58,0.00,1.29,0.01,39.01,0.82,2.42
Kochi,119,3.00,112.71,0.43,1,1.71,0.25,0.00,0.00,0.00,53.84,1.23,0.00
Kumamoto,498,7.00,479.57,1.00,7,4.57,0.26,0.00,0.00,0.00,36.49,0.73,0.00
Kyoto,1401,22.00,1321.29,3.14,27,22.57,0.88,0.00,0.14,0.01,33.10,0.90,0.63
Mie,360,2.00,347.14,0.29,6,4.14,0.23,0.00,0.00,0.00,26.76,0.68,0.00
Miyagi,193,2.00,191.86,0.29,1,0.29,0.01,0.00,0.00,0.00,142.37,0.52,0.00
Miyazaki,331,1.00,322.57,0.14,1,3.14,0.30,0.00,0.00,0.00,30.91,0.58,0.00
Nagano,219,,188.86,,19,7.14,0.35,,,,22.35,2.36,
Nagasaki,224,3.00,207.29,0.43,5,4.43,0.34,0.00,0.00,0.00,49.30,2.63,0.00
Nara,508,5.00,496.86,0.71,2,3.71,0.28,0.00,0.29,0.02,32.09,0.37,7.69
Niigata,141,0.00,139.29,0.00,1,0.43,0.02,0.00,0.00,0.00,105.07,0.50,0.00
Oita,144,1.00,141.00,0.14,0,0.86,0.08,0.00,0.00,0.00,28.81,0.26,0.00
Okayama,145,,140.86,,2,1.43,0.08,,,,51.90,1.17,
Okinawa,2056,26.00,1950.43,3.71,43,27.43,1.88,0.00,1.14,0.08,35.70,0.77,4.17
Osaka,8339,147.00,8027.57,21.00,106,88.43,1.00,9.00,2.57,0.03,40.54,0.77,2.91
Saga,235,0.00,225.71,0.00,6,2.43,0.30,0.00,0.00,0.00,41.59,0.78,0.00
Saitama,3806,88.00,3649.86,12.57,56,39.29,0.53,1.00,0.29,0.00,49.08,0.94,0.73
Shiga,436,4.00,411.14,0.57,8,7.43,0.53,0.00,0.00,0.00,31.57,1.16,0.00
Shimane,137,0.00,135.71,0.00,0,0.43,0.06,0.00,0.00,0.00,228.04,1.34,0.00
Shizuoka,478,1.00,452.14,0.14,9,6.43,0.18,0.00,0.00,0.00,64.02,1.20,0.00
Tochigi,302,1.00,292.29,0.14,7,2.00,0.10,0.00,0.00,0.00,110.37,0.87,0.00
Tokushima,127,4.00,114.29,0.57,3,3.29,0.46,0.00,0.43,0.06,25.02,1.19,13.04
Tokyo,20322,358.00,19679.43,51.14,226,171.57,1.23,2.00,1.14,0.01,58.91,0.89,0.67
Tottori,22,0.00,22.00,0.00,0,0.00,0.00,0.00,0.00,0.00,184.37,,0.67
Toyama,370,23.00,352.14,3.29,2,4.57,0.44,0.00,0.00,0.00,49.99,1.07,0.00
Wakayama,228,4.00,226.86,0.57,0,0.43,0.05,0.00,0.00,0.00,55.04,0.20,0.00
Yamagata,77,1.00,77.00,0.14,0,0.00,0.00,0.00,0.00,0.00,520.62,,0.00
Yamaguchi,151,0.00,125.57,0.00,10,6.29,0.47,0.00,0.00,0.00,13.96,1.89,0.00
Yamanashi,172,3.00,167.43,0.43,0,1.43,0.18,1.00,0.29,0.04,35.94,0.51,20.00
Zenkoku,65496,1254.00,63069.00,179.14,844,663.43,0.53,17.00,11.29,0.01,46.15,0.83,1.70
