Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,30194,612.00,29545.57,87.43,207,180.29,2.39,0.00,1.14,0.02,115.39,1.23,0.63
Akita,377,9.00,356.57,1.29,10,5.14,0.54,0.00,0.00,0.00,45.59,1.09,0.00
Aomori,1320,20.00,1266.86,2.86,15,17.71,1.44,0.00,0.00,0.00,47.16,1.52,0.00
Chiba,31714,601.00,31309.00,85.86,106,114.71,1.83,1.00,1.00,0.02,190.52,1.17,0.87
Ehime,1970,28.00,1862.43,4.00,15,32.00,2.41,1.00,0.43,0.03,40.47,1.24,1.34
Fukui,741,31.00,701.00,4.43,12,10.86,1.42,0.00,0.57,0.07,57.36,1.81,5.26
Fukuoka,20242,344.00,19869.57,49.14,110,103.00,2.02,0.00,0.43,0.01,171.18,1.76,0.42
Fukushima,3007,118.00,2919.57,16.86,22,25.29,1.38,0.00,0.00,0.00,81.94,1.06,0.00
Gifu,5376,129.00,5282.29,18.43,26,28.29,1.43,0.00,0.00,0.00,134.51,1.56,0.00
Gunma,5494,102.00,5418.43,14.57,13,26.43,1.37,0.00,0.14,0.01,124.83,1.12,0.54
Hiroshima,5436,107.00,5355.71,15.29,30,20.43,0.73,0.00,0.00,0.00,232.58,1.72,0.00
Hokkaido,22459,805.00,22178.00,115.00,78,80.14,1.54,4.00,3.14,0.06,185.13,1.12,3.92
Hyogo,25739,626.00,24304.43,89.43,405,406.00,7.46,2.00,2.71,0.05,45.53,1.38,0.67
Ibaraki,7484,130.00,7323.43,18.57,52,46.29,1.62,1.00,0.14,0.01,118.01,1.31,0.31
Ishikawa,2192,67.00,2138.00,9.57,10,17.00,1.50,1.00,0.14,0.01,81.79,1.25,0.84
Iwate,781,31.00,772.71,4.43,2,2.57,0.21,0.00,0.14,0.01,100.07,0.50,5.56
Kagawa,1065,19.00,1037.29,2.71,4,9.14,0.96,0.00,0.00,0.00,67.17,1.11,0.00
Kagoshima,1970,28.00,1946.43,4.00,6,6.29,0.40,0.00,0.00,0.00,200.98,0.89,0.00
Kanagawa,51021,801.00,50413.00,114.43,142,180.71,1.96,1.00,0.29,0.00,203.54,1.31,0.16
Kochi,965,19.00,955.00,2.71,2,2.71,0.39,0.00,0.00,0.00,393.13,1.71,0.00
Kumamoto,3591,74.00,3579.29,10.57,0,5.71,0.33,0.00,0.00,0.00,355.12,2.69,0.00
Kyoto,10924,179.00,10569.71,25.57,308,85.86,3.34,3.00,0.71,0.03,85.60,1.15,0.83
Mie,3189,75.00,3118.14,10.71,15,22.14,1.25,1.00,0.14,0.01,84.43,1.03,0.65
Miyagi,7601,49.00,7467.86,7.00,21,47.29,2.06,3.00,0.86,0.04,65.82,0.65,1.81
Miyazaki,2053,22.00,2036.71,3.14,10,4.00,0.38,0.00,0.00,0.00,161.87,0.63,0.00
Nagano,3525,53.00,3386.71,7.57,20,39.29,1.93,1.00,0.86,0.04,57.05,1.11,2.18
Nagasaki,1779,40.00,1725.86,5.71,10,15.00,1.14,1.00,0.14,0.01,112.49,3.05,0.95
Nara,5164,61.00,4903.86,8.71,85,75.43,5.70,0.00,0.57,0.04,40.88,1.08,0.76
Niigata,1951,18.00,1872.00,2.57,12,26.00,1.18,0.00,0.00,0.00,43.24,1.14,0.00
Oita,1379,22.00,1367.00,3.14,1,3.71,0.33,0.00,0.00,0.00,217.61,1.13,0.00
Okayama,3244,35.00,3113.43,5.00,30,36.14,1.92,0.00,0.00,0.00,60.79,1.21,0.00
Okinawa,11521,130.00,11236.14,18.57,32,93.57,6.41,0.00,0.00,0.00,62.93,0.95,0.00
Osaka,68688,1273.00,65515.00,181.86,716,948.86,10.76,4.00,6.57,0.07,41.88,1.23,0.69
Saga,1352,13.00,1316.00,1.86,15,9.14,1.13,0.00,0.00,0.00,99.14,1.33,0.00
Saitama,35570,730.00,35087.71,104.29,118,141.00,1.92,2.00,1.86,0.03,160.45,1.14,1.32
Shiga,3233,61.00,3130.43,8.71,29,30.71,2.17,1.00,0.29,0.02,74.04,1.61,0.93
Shimane,297,0.00,295.57,0.00,0,0.57,0.09,0.00,0.00,0.00,276.42,1.00,0.00
Shizuoka,6158,121.00,6078.57,17.29,11,23.86,0.66,0.00,0.00,0.00,177.24,1.23,0.00
Tochigi,5080,70.00,5025.43,10.00,12,18.00,0.93,0.00,0.00,0.00,164.41,0.93,0.00
Tokushima,939,27.00,830.86,3.86,36,29.00,4.02,1.00,0.43,0.06,20.82,1.57,1.48
Tokyo,130488,1847.00,128740.71,263.86,405,527.71,3.78,0.00,5.14,0.04,161.49,1.18,0.97
Tottori,343,2.00,325.43,0.29,9,5.00,0.91,0.00,0.00,0.00,40.20,1.35,0.00
Toyama,1154,29.00,1102.71,4.14,10,14.14,1.37,0.00,0.00,0.00,58.44,1.12,0.00
Wakayama,1807,20.00,1700.86,2.86,29,31.14,3.41,1.00,0.14,0.02,34.86,1.17,0.46
Yamagata,1349,28.00,1299.71,4.00,18,15.29,1.44,1.00,0.86,0.08,40.59,0.79,5.61
Yamaguchi,1570,43.00,1513.14,6.14,17,14.57,1.09,0.00,0.00,0.00,118.48,2.99,0.00
Yamanashi,1071,19.00,1051.00,2.71,14,6.00,0.74,0.00,0.00,0.00,114.98,1.12,0.00
Zenkoku,534567,9668.00,522345.14,1381.14,3250,3584.14,2.85,30.00,28.86,0.02,97.24,1.21,0.81
