Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,30818,615.00,30159.14,87.86,311,183.57,2.43,1.00,1.00,0.01,105.62,1.19,0.54
Akita,399,9.00,378.00,1.29,4,6.14,0.65,0.00,0.00,0.00,40.18,1.32,0.00
Aomori,1408,20.00,1331.00,2.86,32,19.29,1.57,0.00,0.00,0.00,42.60,1.11,0.00
Chiba,32072,613.00,31702.14,87.57,141,109.29,1.74,2.00,1.86,0.03,175.62,1.19,1.70
Ehime,2080,29.00,1975.00,4.14,29,30.86,2.33,0.00,0.29,0.02,36.91,1.21,0.93
Fukui,817,31.00,747.43,4.43,38,16.29,2.14,0.00,0.29,0.04,40.41,2.23,1.75
Fukuoka,20753,345.00,20263.86,49.29,244,128.00,2.51,0.00,0.29,0.01,124.78,1.64,0.22
Fukushima,3094,120.00,3008.00,17.14,33,23.86,1.30,1.00,0.29,0.02,76.26,1.38,1.20
Gifu,5492,129.00,5386.71,18.43,44,28.14,1.43,0.00,0.00,0.00,112.91,1.27,0.00
Gunma,5602,102.00,5507.57,14.57,36,25.43,1.32,0.00,0.00,0.00,124.12,0.96,0.00
Hiroshima,5531,108.00,5436.86,15.43,36,25.86,0.93,1.00,0.14,0.01,167.91,1.62,0.55
Hokkaido,22842,821.00,22484.71,117.29,153,95.43,1.83,5.00,3.86,0.07,166.52,1.26,4.04
Hyogo,27018,638.00,25666.29,91.14,559,390.29,7.18,5.00,2.86,0.05,40.19,1.27,0.73
Ibaraki,7666,130.00,7483.57,18.57,87,49.14,1.72,0.00,0.14,0.01,103.46,1.30,0.29
Ishikawa,2279,68.00,2204.00,9.71,31,18.71,1.66,0.00,0.29,0.03,72.70,1.22,1.53
Iwate,802,31.00,784.57,4.43,8,4.00,0.33,0.00,0.00,0.00,132.14,0.87,0.00
Kagawa,1124,20.00,1075.71,2.86,22,12.14,1.28,0.00,0.14,0.02,61.53,1.27,1.18
Kagoshima,1992,28.00,1969.43,4.00,7,6.57,0.41,0.00,0.00,0.00,200.88,1.15,0.00
Kanagawa,51748,803.00,51046.71,114.71,318,190.86,2.07,1.00,0.43,0.00,178.82,1.26,0.22
Kochi,975,19.00,965.57,2.71,2,3.14,0.46,0.00,0.00,0.00,247.91,2.88,0.00
Kumamoto,3767,77.00,3651.14,11.00,40,25.14,1.45,0.00,0.43,0.02,165.59,2.53,1.70
Kyoto,11281,179.00,10891.29,25.57,128,95.00,3.70,0.00,0.43,0.02,76.56,1.25,0.45
Mie,3351,75.00,3214.43,10.71,68,32.29,1.83,0.00,0.14,0.01,76.09,1.35,0.44
Miyagi,7808,54.00,7630.57,7.71,78,45.86,2.00,1.00,1.29,0.06,86.25,0.80,2.80
Miyazaki,2080,22.00,2052.57,3.14,27,5.29,0.50,0.00,0.00,0.00,191.21,0.76,0.00
Nagano,3635,54.00,3507.71,7.71,55,40.57,1.99,0.00,0.71,0.04,58.70,1.15,1.76
Nagasaki,1852,40.00,1781.86,5.71,45,18.14,1.38,0.00,0.14,0.01,74.84,1.89,0.79
Nara,5486,65.00,5176.86,9.29,126,82.71,6.25,1.00,0.57,0.04,40.10,1.21,0.69
Niigata,2064,18.00,1967.00,2.57,31,26.00,1.18,0.00,0.00,0.00,42.13,1.09,0.00
Oita,1457,24.00,1393.43,3.43,42,12.86,1.14,1.00,0.29,0.03,149.74,2.57,2.22
Okayama,3385,35.00,3245.43,5.00,45,40.71,2.16,0.00,0.00,0.00,54.71,1.29,0.00
Okinawa,11867,130.00,11559.00,18.57,120,89.57,6.14,0.00,0.00,0.00,68.71,0.84,0.00
Osaka,72250,1309.00,68882.43,187.00,1167,951.29,10.79,8.00,7.86,0.09,40.82,1.08,0.83
Saga,1452,13.00,1369.57,1.86,32,20.43,2.53,0.00,0.00,0.00,69.66,2.15,0.00
Saitama,36237,735.00,35629.29,105.00,233,165.43,2.25,0.00,1.29,0.02,145.59,1.23,0.78
Shiga,3364,61.00,3244.14,8.71,41,32.71,2.32,0.00,0.29,0.02,62.20,1.30,0.87
Shimane,320,0.00,302.14,0.00,10,3.43,0.51,0.00,0.00,0.00,148.47,3.60,0.00
Shizuoka,6227,121.00,6160.43,17.29,19,19.57,0.54,0.00,0.00,0.00,159.88,1.18,0.00
Tochigi,5150,70.00,5087.57,10.00,22,17.57,0.91,0.00,0.00,0.00,172.46,1.04,0.00
Tokushima,1034,29.00,932.29,4.14,34,30.43,4.22,1.00,0.57,0.08,18.59,1.39,1.88
Tokyo,132903,1864.00,130719.43,266.29,861,588.86,4.21,8.00,4.00,0.03,145.86,1.22,0.68
Tottori,351,2.00,340.14,0.29,1,3.57,0.65,0.00,0.00,0.00,41.12,0.90,0.00
Toyama,1202,29.00,1153.00,4.14,16,14.57,1.41,0.00,0.00,0.00,51.48,1.41,0.00
Wakayama,1943,20.00,1817.29,2.86,45,34.86,3.81,0.00,0.14,0.02,33.11,1.31,0.41
Yamagata,1390,30.00,1348.86,4.29,9,11.86,1.11,0.00,0.86,0.08,48.84,0.71,7.23
Yamaguchi,1640,43.00,1573.71,6.14,23,19.57,1.46,0.00,0.00,0.00,68.43,2.96,0.00
Yamanashi,1102,19.00,1073.86,2.71,7,6.43,0.80,0.00,0.00,0.00,105.46,1.13,0.00
Zenkoku,549110,9797.00,535281.71,1399.57,5460,3801.71,3.02,36.00,30.86,0.02,89.19,1.19,0.81
