Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,103901,1113.00,103153.00,159.00,268,260.86,3.46,4.00,3.29,0.04,130.80,0.51,1.26
Akita,1849,26.00,1828.57,3.71,10,5.57,0.59,0.00,0.00,0.00,175.52,0.71,0.00
Aomori,5537,35.00,5456.14,5.00,32,27.57,2.24,1.00,0.29,0.02,92.73,0.82,1.04
Chiba,98704,983.00,98242.29,140.43,140,151.43,2.41,6.00,2.86,0.05,240.55,0.58,1.89
Ehime,5072,81.00,5031.00,11.57,22,10.86,0.82,0.00,0.00,0.00,306.56,0.93,0.00
Fukui,3000,36.00,2952.57,5.14,7,12.00,1.57,0.00,0.00,0.00,150.20,0.96,0.00
Fukuoka,73458,602.00,73148.71,86.00,122,95.00,1.86,1.00,1.14,0.02,289.13,0.55,1.20
Fukushima,9403,174.00,9374.29,24.86,9,9.00,0.49,0.00,0.14,0.01,390.64,0.54,1.59
Gifu,18493,209.00,18355.43,29.86,46,40.71,2.06,0.00,0.14,0.01,198.86,0.68,0.35
Gunma,16465,170.00,16365.14,24.29,47,26.57,1.38,0.00,0.29,0.01,332.40,0.81,1.08
Hiroshima,21333,193.00,21196.57,27.57,37,51.43,1.84,1.00,0.43,0.02,194.37,0.60,0.83
Hokkaido,59942,1466.00,59762.57,209.43,75,52.86,1.01,0.00,0.14,0.00,511.05,0.69,0.27
Hyogo,76190,1382.00,75636.71,197.43,266,173.57,3.19,0.00,1.14,0.02,172.59,0.61,0.66
Ibaraki,23887,212.00,23734.29,30.29,51,53.57,1.88,0.00,0.43,0.02,165.54,0.63,0.80
Ishikawa,7782,123.00,7747.86,17.57,20,10.57,0.94,0.00,0.00,0.00,309.36,0.63,0.00
Iwate,3474,52.00,3462.29,7.43,5,4.57,0.38,0.00,0.29,0.02,248.30,0.45,6.25
Kagawa,4661,36.00,4642.57,5.14,6,5.86,0.62,0.00,0.14,0.02,351.11,0.86,2.44
Kagoshima,9030,63.00,9012.43,9.00,5,6.71,0.42,0.00,0.29,0.02,295.04,0.36,4.26
Kanagawa,166445,1233.00,165704.86,176.14,259,246.14,2.67,7.00,2.86,0.03,252.47,0.59,1.16
Kochi,4068,31.00,4043.29,4.43,6,6.71,0.97,0.00,0.00,0.00,330.08,0.66,0.00
Kumamoto,14163,133.00,14080.43,19.00,25,27.57,1.59,1.00,0.29,0.02,258.04,0.82,1.04
Kyoto,35198,262.00,34988.00,37.43,109,61.00,2.37,0.00,0.29,0.01,213.12,0.57,0.47
Mie,14521,159.00,14449.14,22.71,33,22.57,1.28,1.00,1.14,0.06,248.59,0.57,5.06
Miyagi,16072,115.00,16004.14,16.43,31,19.71,0.86,1.00,0.86,0.04,305.71,0.56,4.35
Miyazaki,6084,39.00,6063.43,5.57,0,5.14,0.48,0.00,0.00,0.00,288.03,0.42,0.00
Nagano,8654,95.00,8613.14,13.57,17,13.43,0.66,0.00,0.00,0.00,205.93,0.57,0.00
Nagasaki,5941,71.00,5898.29,10.14,15,11.43,0.87,0.00,0.00,0.00,249.55,0.71,0.00
Nara,15513,146.00,15414.71,20.86,24,27.43,2.07,0.00,0.29,0.02,202.40,0.57,1.04
Niigata,7701,58.00,7622.29,8.29,39,23.29,1.06,0.00,0.00,0.00,171.54,0.89,0.00
Oita,7982,79.00,7934.57,11.29,19,14.43,1.28,1.00,0.57,0.05,243.68,0.70,3.96
Okayama,15025,135.00,14973.43,19.29,23,16.29,0.87,0.00,0.00,0.00,331.71,0.55,0.00
Okinawa,49138,293.00,48780.00,41.86,141,103.00,7.06,0.00,1.57,0.11,184.62,0.61,1.53
Osaka,197418,2940.00,196049.57,420.00,540,396.71,4.50,9.00,5.00,0.06,189.84,0.59,1.26
Saga,5692,29.00,5669.86,4.14,6,5.86,0.72,0.00,0.00,0.00,417.12,0.60,0.00
Saitama,113765,989.00,113186.71,141.29,239,170.29,2.32,4.00,2.71,0.04,237.50,0.53,1.59
Shiga,12112,99.00,12038.29,14.14,43,19.86,1.41,0.00,0.14,0.01,238.36,0.65,0.72
Shimane,1577,3.00,1556.29,0.43,4,5.29,0.79,0.00,0.14,0.02,196.28,1.22,2.70
Shizuoka,26407,204.00,26246.14,29.14,85,48.00,1.33,1.00,1.00,0.03,192.24,0.58,2.08
Tochigi,15056,111.00,14940.00,15.86,48,32.71,1.69,0.00,0.57,0.03,191.46,0.65,1.75
Tokushima,3216,64.00,3195.14,9.14,10,6.14,0.85,0.00,0.00,0.00,179.64,0.51,0.00
Tokyo,373613,2838.00,372215.71,405.43,531,435.71,3.12,18.00,11.00,0.08,343.50,0.63,2.52
Tottori,1634,5.00,1631.14,0.71,1,1.29,0.23,0.00,0.00,0.00,199.76,0.29,0.00
Toyama,4763,48.00,4744.71,6.86,8,5.71,0.55,0.00,0.00,0.00,395.47,0.71,0.00
Wakayama,5176,59.00,5153.29,8.43,11,6.43,0.70,0.00,0.00,0.00,266.01,0.60,0.00
Yamagata,3472,56.00,3461.29,8.00,7,2.57,0.24,0.00,0.14,0.01,398.80,0.38,5.56
Yamaguchi,5535,89.00,5507.29,12.71,9,8.43,0.63,0.00,0.14,0.01,316.22,0.74,1.69
Yamanashi,4998,29.00,4973.71,4.14,0,5.86,0.73,0.00,0.00,0.00,264.01,0.48,0.00
Zenkoku,1683120,17368.00,1674241.29,2481.14,3451,2747.71,2.18,56.00,39.71,0.03,234.76,0.59,1.45
