Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,225158,1293.00,208067.57,184.71,6121,4775.14,63.32,12.00,8.14,0.11,23.50,1.04,0.17
Akita,6376,29.00,5736.43,4.14,221,167.14,17.56,0.00,0.29,0.03,18.44,1.06,0.17
Aomori,14601,46.00,13257.57,6.57,491,362.43,29.45,0.00,0.57,0.05,20.79,1.14,0.16
Chiba,199931,1102.00,183593.86,157.43,5436,4525.00,72.04,5.00,4.00,0.06,24.15,1.18,0.09
Ehime,13172,98.00,12483.86,14.00,233,186.43,14.05,0.00,0.86,0.06,31.34,0.84,0.46
Fukui,7967,38.00,7313.29,5.43,219,190.00,24.91,0.00,0.00,0.00,20.95,1.08,0.00
Fukuoka,176040,725.00,162174.71,103.57,4840,3776.29,73.95,7.00,6.57,0.13,20.83,0.87,0.17
Fukushima,18767,180.00,17362.86,25.71,73,395.43,21.61,0.00,0.29,0.02,22.00,0.97,0.07
Gifu,39441,241.00,36689.71,34.43,970,741.71,37.57,6.00,1.71,0.09,26.73,1.02,0.23
Gunma,40416,215.00,37796.86,30.71,946,716.00,37.17,6.00,2.29,0.12,23.74,0.78,0.32
Hiroshima,60577,288.00,57642.14,41.14,1006,867.14,31.03,6.00,4.00,0.14,33.61,0.90,0.46
Hokkaido,130355,1580.00,119714.00,225.71,3683,2916.71,55.96,11.00,7.57,0.15,21.89,1.07,0.26
Hyogo,187678,1526.00,170198.29,218.00,6574,4815.71,88.54,7.00,9.00,0.17,19.35,1.09,0.19
Ibaraki,51566,237.00,46967.86,33.86,1703,1304.86,45.72,0.00,1.43,0.05,20.99,1.25,0.11
Ishikawa,17986,147.00,16611.29,21.00,466,380.14,33.64,0.00,0.43,0.04,21.65,0.96,0.11
Iwate,6427,54.00,5921.14,7.71,187,131.86,10.88,0.00,0.14,0.01,25.27,1.05,0.11
Kagawa,12298,50.00,11219.71,7.14,371,293.00,30.88,0.00,0.71,0.08,20.70,1.01,0.24
Kagoshima,23254,91.00,21371.71,13.00,571,584.57,36.83,1.00,2.43,0.15,22.62,1.08,0.42
Kanagawa,334591,1410.00,310439.29,201.43,8125,6829.71,74.12,8.00,7.00,0.08,24.41,1.06,0.10
Kochi,8661,43.00,7853.14,6.14,310,211.29,30.63,1.00,0.57,0.08,21.63,1.14,0.27
Kumamoto,38069,173.00,35458.00,24.71,888,697.71,40.19,3.00,2.43,0.14,26.23,0.92,0.35
Kyoto,93420,323.00,85525.57,46.14,2474,2205.14,85.86,3.00,2.00,0.08,20.74,1.03,0.09
Mie,30514,195.00,28241.29,27.86,776,625.29,35.37,0.00,2.00,0.11,24.32,1.05,0.32
Miyagi,29066,124.00,26873.71,17.71,759,588.86,25.68,0.00,0.86,0.04,26.07,1.13,0.15
Miyazaki,14906,60.00,14044.00,8.57,278,239.71,22.53,2.00,1.57,0.15,27.82,0.84,0.66
Nagano,24032,114.00,22284.43,16.29,577,475.43,23.37,1.00,1.29,0.06,23.88,1.16,0.27
Nagasaki,19610,85.00,18245.00,12.14,453,367.86,28.07,2.00,0.86,0.07,24.41,0.84,0.23
Nara,38035,177.00,34452.71,25.29,1019,976.57,73.82,5.00,2.43,0.18,21.14,1.18,0.25
Niigata,21920,65.00,20338.29,9.29,604,410.71,18.67,0.00,0.29,0.01,26.81,1.01,0.07
Oita,18321,90.00,17030.71,12.86,432,358.71,31.89,0.00,0.43,0.04,25.06,0.98,0.12
Okayama,37674,157.00,34739.29,22.43,941,814.29,43.26,3.00,2.00,0.11,20.15,0.95,0.25
