Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,49593,881.00,49080.14,125.86,148,142.57,1.89,6.00,6.00,0.08,154.79,0.72,4.21
Akita,762,19.00,760.71,2.71,1,0.29,0.03,0.00,0.43,0.05,1357.42,0.52,150.00
Aomori,2447,30.00,2436.00,4.29,3,4.29,0.35,0.00,0.00,0.00,207.56,0.52,0.00
Chiba,38299,694.00,38014.00,99.14,79,78.43,1.25,1.00,0.57,0.01,270.07,0.92,0.73
Ehime,2736,75.00,2732.43,10.71,0,1.43,0.11,0.00,0.14,0.01,1017.40,0.79,10.00
Fukui,1062,34.00,1057.71,4.86,0,1.14,0.15,0.00,0.00,0.00,420.21,0.61,0.00
Fukuoka,34937,490.00,34784.29,70.00,47,42.00,0.82,2.00,1.57,0.03,343.22,0.66,3.74
Fukushima,4701,155.00,4673.86,22.14,12,8.29,0.45,0.00,0.29,0.02,310.67,0.95,3.45
Gifu,9257,176.00,9180.57,25.14,31,21.29,1.08,0.00,1.14,0.06,170.41,0.55,5.37
Gunma,7976,148.00,7947.86,21.14,6,8.43,0.44,0.00,0.57,0.03,441.55,0.69,6.78
Hiroshima,11166,150.00,11074.00,21.43,33,26.86,0.96,0.00,0.86,0.03,154.74,0.51,3.19
Hokkaido,40390,1284.00,39943.29,183.43,125,128.29,2.46,15.00,13.29,0.25,132.56,0.65,10.36
Hyogo,40452,1256.00,40297.14,179.43,46,43.86,0.81,1.00,5.14,0.09,408.09,0.72,11.73
Ibaraki,10111,157.00,9996.29,22.43,84,26.57,0.93,0.00,0.57,0.02,241.47,1.05,2.15
Ishikawa,3869,111.00,3854.14,15.86,8,4.29,0.38,1.00,0.29,0.03,256.78,0.43,6.67
Iwate,1580,46.00,1536.29,6.57,16,11.14,0.92,0.00,0.00,0.00,97.90,1.30,0.00
Kagawa,2063,26.00,2049.86,3.71,1,3.71,0.39,0.00,0.00,0.00,296.37,0.79,0.00
Kagoshima,3569,33.00,3532.00,4.71,15,10.29,0.65,0.00,0.29,0.02,115.28,0.55,2.78
Kanagawa,64025,924.00,63385.71,132.00,247,172.86,1.88,3.00,2.14,0.02,208.15,1.01,1.24
Kochi,1652,21.00,1626.71,3.00,7,7.43,1.08,0.00,0.00,0.00,67.13,0.54,0.00
Kumamoto,6393,108.00,6366.57,15.43,7,7.57,0.44,0.00,0.43,0.02,334.38,0.57,5.66
Kyoto,16325,229.00,16209.43,32.71,35,31.86,1.24,2.00,1.14,0.04,255.19,0.76,3.59
Mie,5127,108.00,5085.57,15.43,12,11.43,0.65,0.00,0.14,0.01,196.56,0.66,1.25
Miyagi,9023,84.00,8996.00,12.00,11,6.86,0.30,0.00,0.14,0.01,454.97,0.54,2.08
Miyazaki,3056,27.00,3050.29,3.86,0,1.43,0.13,0.00,0.14,0.01,1076.74,0.49,10.00
Nagano,4930,89.00,4900.57,12.71,10,7.86,0.39,2.00,0.57,0.03,298.55,0.73,7.27
Nagasaki,3051,68.00,3020.71,9.71,12,8.14,0.62,0.00,0.00,0.00,148.66,0.72,0.00
Nara,8068,120.00,8036.29,17.14,11,8.43,0.64,0.00,0.29,0.02,384.18,0.59,3.39
Niigata,3357,46.00,3320.57,6.57,17,8.57,0.39,0.00,0.86,0.04,209.16,0.74,10.00
Oita,3467,59.00,3450.00,8.43,7,4.00,0.36,0.00,0.57,0.05,327.64,0.49,14.29
Okayama,7544,120.00,7509.57,17.14,11,9.71,0.52,0.00,1.29,0.07,310.52,0.58,13.24
Okinawa,19404,159.00,18936.14,22.71,157,129.29,8.86,3.00,0.86,0.06,64.56,0.73,0.66
Osaka,101678,2524.00,101264.43,360.57,126,116.14,1.32,12.00,15.29,0.17,436.54,0.81,13.16
Saga,2538,23.00,2533.43,3.29,0,1.43,0.18,0.00,0.29,0.04,625.64,0.48,20.00
Saitama,44975,814.00,44697.00,116.29,83,75.43,1.03,0.00,2.00,0.03,319.20,0.86,2.65
Shiga,5398,83.00,5349.71,11.86,13,14.57,1.03,0.00,0.14,0.01,145.77,0.61,0.98
Shimane,549,0.00,547.43,0.00,1,0.57,0.09,0.00,0.00,0.00,544.42,0.85,0.00
Shizuoka,8823,143.00,8723.29,20.43,36,27.71,0.77,0.00,0.71,0.02,160.35,0.85,2.58
Tochigi,6663,80.00,6571.43,11.43,34,25.00,1.29,0.00,0.29,0.01,183.56,1.14,1.14
Tokushima,1641,63.00,1637.14,9.00,2,0.71,0.10,0.00,0.00,0.00,1632.99,1.00,0.00
Tokyo,166065,2150.00,164775.57,307.14,467,340.71,2.44,8.00,6.00,0.04,280.26,0.93,1.76
Tottori,466,2.00,466.00,0.29,0,0.00,0.00,0.00,0.00,0.00,3954.40,,1.76
Toyama,1954,37.00,1939.71,5.29,5,4.57,0.44,0.00,0.14,0.01,187.42,0.70,3.12
Wakayama,2651,47.00,2643.14,6.71,3,2.00,0.22,0.00,0.29,0.03,771.47,0.84,14.29
Yamagata,2007,46.00,2001.57,6.57,3,1.29,0.12,0.00,0.14,0.01,324.40,0.39,11.11
Yamaguchi,3065,69.00,3030.71,9.86,7,10.14,0.76,0.00,0.29,0.02,186.09,0.91,2.82
Yamanashi,1777,20.00,1708.29,2.86,0,28.71,3.56,0.00,0.14,0.02,52.02,2.56,0.50
Zenkoku,770642,14028.00,764733.57,2004.00,1979,1627.57,1.29,56.00,65.43,0.05,234.84,0.79,4.02
