Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,106394,1156.00,106364.57,165.14,1,9.14,0.12,0.00,0.00,0.00,4441.10,0.65,0.00
Akita,1909,27.00,1908.00,3.86,0,0.43,0.05,0.00,0.00,0.00,1134.48,0.81,0.00
Aomori,5895,38.00,5894.14,5.43,0,0.43,0.03,0.00,0.00,0.00,6063.93,0.55,0.00
Chiba,100352,1026.00,100326.86,146.57,7,6.71,0.11,1.00,0.29,0.00,8690.23,1.16,4.26
Ehime,5396,82.00,5387.14,11.71,5,2.29,0.17,0.00,0.00,0.00,800.07,0.56,0.00
Fukui,3113,38.00,3111.43,5.43,0,1.14,0.15,0.00,0.00,0.00,2029.83,,0.00
Fukuoka,74461,622.00,74442.43,88.86,5,5.71,0.11,1.00,0.14,0.00,5988.99,1.04,2.50
Fukushima,9484,175.00,9483.29,25.00,0,0.14,0.01,0.00,0.00,0.00,46010.76,1.00,0.00
Gifu,19187,218.00,19149.71,31.14,17,8.86,0.45,0.00,0.00,0.00,1462.45,1.26,0.00
Gunma,16806,176.00,16795.00,25.14,1,3.43,0.18,0.00,0.00,0.00,1892.69,0.60,0.00
Hiroshima,22086,202.00,22068.71,28.86,3,6.43,0.23,0.00,0.00,0.00,1964.89,1.11,0.00
Hokkaido,60796,1472.00,60766.14,210.29,13,8.29,0.16,0.00,0.29,0.01,4899.89,1.05,3.45
Hyogo,78507,1396.00,78466.86,199.43,11,11.29,0.21,0.00,0.14,0.00,2971.98,0.69,1.27
Ibaraki,24407,218.00,24404.00,31.14,1,1.00,0.04,0.00,0.00,0.00,7081.87,0.78,0.00
Ishikawa,7963,129.00,7963.00,18.43,0,0.00,0.00,0.00,0.00,0.00,6759.00,,0.00
Iwate,3486,53.00,3486.00,7.57,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,4703,38.00,4703.00,5.43,0,0.00,0.00,0.00,0.00,0.00,31944.31,,0.00
Kagoshima,9102,66.00,9101.57,9.43,0,0.14,0.01,0.00,0.00,0.00,19318.06,0.37,0.00
Kanagawa,168951,1308.00,168917.43,186.86,8,8.86,0.10,0.00,0.00,0.00,11471.87,0.92,0.00
Kochi,4166,33.00,4165.43,4.71,0,0.29,0.04,0.00,0.14,0.02,2355.50,0.46,50.00
Kumamoto,14395,136.00,14392.14,19.43,3,0.57,0.03,0.00,0.00,0.00,14374.57,0.67,0.00
Kyoto,35900,291.00,35887.57,41.57,5,3.71,0.14,0.00,0.00,0.00,5343.60,0.78,0.00
Mie,14806,163.00,14797.00,23.29,3,2.71,0.15,0.00,0.00,0.00,2989.05,0.93,0.00
Miyagi,16270,118.00,16267.43,16.86,1,0.86,0.04,0.00,0.00,0.00,8122.73,1.00,0.00
Miyazaki,6151,41.00,6151.00,5.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,8876,97.00,8873.57,13.86,1,0.57,0.03,0.00,0.14,0.01,3585.48,0.33,25.00
Nagasaki,6118,73.00,6115.86,10.43,1,0.86,0.07,0.00,0.00,0.00,1957.20,0.58,0.00
Nara,15901,149.00,15892.29,21.29,3,2.71,0.21,0.00,0.00,0.00,2354.64,0.70,0.00
Niigata,7996,61.00,7993.71,8.71,0,0.57,0.03,0.00,0.00,0.00,4239.76,0.43,0.00
Oita,8186,84.00,8186.00,12.00,0,0.00,0.00,0.00,0.00,0.00,69505.33,,0.00
Okayama,15362,136.00,15323.43,19.43,12,9.86,0.52,0.00,0.00,0.00,1236.73,1.66,0.00
Okinawa,50266,396.00,50238.71,56.57,15,6.14,0.42,0.00,2.29,0.16,4274.06,0.76,37.21
Osaka,202614,3053.00,202518.43,436.14,32,27.43,0.31,6.00,1.14,0.01,3208.77,0.74,4.17
Saga,5858,30.00,5855.43,4.29,0,0.71,0.09,0.00,0.00,0.00,3897.08,0.46,0.00
Saitama,115642,1047.00,115619.86,149.57,10,6.29,0.09,1.00,0.71,0.01,8127.88,0.82,11.36
Shiga,12412,103.00,12409.57,14.71,1,0.71,0.05,0.00,0.00,0.00,3829.22,0.34,0.00
Shimane,1726,5.00,1719.71,0.71,2,2.71,0.41,0.00,0.00,0.00,216.32,0.76,0.00
Shizuoka,26755,209.00,26749.29,29.86,0,1.14,0.03,0.00,0.00,0.00,11077.07,1.23,0.00
Tochigi,15450,116.00,15446.86,16.57,2,0.86,0.04,0.00,0.00,0.00,9896.45,0.90,0.00
Tokushima,3287,65.00,3286.57,9.29,0,0.29,0.04,0.00,0.00,0.00,6974.19,1.64,0.00
Tokyo,381746,3155.00,381686.86,450.71,25,16.14,0.12,1.00,1.14,0.01,506.73,0.08,7.08
Tottori,1668,5.00,1668.00,0.71,0,0.00,0.00,0.00,0.00,0.00,1714.31,,7.08
Toyama,4867,52.00,4866.71,7.43,0,0.14,0.01,0.00,0.00,0.00,3514.47,0.19,0.00
Wakayama,5295,62.00,5294.00,8.86,0,0.43,0.05,0.00,0.00,0.00,5797.78,1.00,0.00
Yamagata,3551,56.00,3549.14,8.00,0,0.43,0.04,0.00,0.00,0.00,5737.76,0.81,0.00
Yamaguchi,5751,93.00,5742.29,13.29,7,2.43,0.18,0.00,0.00,0.00,1013.36,0.78,0.00
Yamanashi,5155,29.00,5155.00,4.14,0,0.00,0.00,0.00,0.00,0.00,13465.69,,0.00
Zenkoku,1719168,18298.00,1718591.14,2614.00,195,162.86,0.13,10.00,6.43,0.01,1619.38,0.32,3.95
