Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,45220,730.00,43906.43,104.29,417,419.14,5.56,10.00,5.57,0.07,53.35,0.93,1.33
Akita,753,12.00,740.86,1.71,3,3.71,0.39,0.00,0.14,0.02,64.82,0.50,3.85
Aomori,2263,29.00,2169.29,4.14,51,23.43,1.90,1.00,0.29,0.02,48.45,1.13,1.22
Chiba,36629,673.00,36311.57,96.14,122,97.14,1.55,4.00,2.00,0.03,205.26,0.90,2.06
Ehime,2688,72.00,2666.86,10.29,11,5.71,0.43,0.00,0.57,0.04,265.55,0.79,10.00
Fukui,1034,34.00,1020.71,4.86,7,3.71,0.49,0.00,0.00,0.00,150.28,0.86,0.00
Fukuoka,33327,429.00,32637.14,61.29,211,223.00,4.37,2.00,3.57,0.07,59.96,0.69,1.60
Fukushima,4509,138.00,4442.00,19.71,28,20.43,1.12,2.00,0.71,0.04,99.42,0.74,3.50
Gifu,8495,154.00,8278.14,22.00,74,63.86,3.23,1.00,0.86,0.04,53.88,0.68,1.34
Gunma,7702,133.00,7563.43,19.00,64,38.71,2.01,3.00,1.57,0.08,98.25,0.86,4.06
Hiroshima,9871,119.00,9510.86,17.00,0,123.00,4.40,0.00,0.43,0.02,31.79,0.75,0.35
Hokkaido,35957,1038.00,34396.57,148.29,551,480.86,9.23,13.00,9.29,0.18,38.70,1.05,1.93
Hyogo,39084,1136.00,38671.86,162.29,139,132.29,2.43,16.00,11.57,0.21,124.84,0.68,8.75
Ibaraki,9543,144.00,9391.71,20.57,65,42.43,1.49,1.00,0.71,0.03,116.67,0.86,1.68
Ishikawa,3632,101.00,3481.14,14.43,36,39.43,3.49,2.00,0.43,0.04,60.47,1.09,1.09
Iwate,1380,43.00,1340.71,6.14,15,11.43,0.94,0.00,0.14,0.01,51.04,0.74,1.25
Kagawa,1970,24.00,1932.14,3.43,9,12.29,1.29,0.00,0.00,0.00,65.48,0.69,0.00
Kagoshima,3203,30.00,3123.71,4.29,26,25.43,1.60,1.00,0.29,0.02,58.44,0.85,1.12
Kanagawa,60399,871.00,59702.14,124.43,224,214.86,2.33,1.00,1.43,0.02,149.67,0.92,0.66
Kochi,1337,20.00,1264.14,2.86,27,19.86,2.88,0.00,0.00,0.00,54.86,2.11,0.00
Kumamoto,6033,94.00,5878.86,13.43,51,49.71,2.86,0.00,0.71,0.04,42.96,0.82,1.44
Kyoto,15511,203.00,15306.43,29.00,62,70.29,2.74,0.00,0.57,0.02,83.72,0.70,0.81
Mie,4776,103.00,4700.00,14.71,32,22.71,1.29,0.00,0.57,0.03,89.19,0.68,2.52
Miyagi,8777,82.00,8726.29,11.71,22,15.43,0.67,0.00,0.14,0.01,237.36,0.68,0.93
Miyazaki,3002,25.00,2958.57,3.57,10,11.14,1.05,0.00,0.00,0.00,89.74,0.62,0.00
Nagano,4699,76.00,4607.43,10.86,35,28.43,1.40,0.00,0.00,0.00,80.09,0.89,0.00
Nagasaki,2842,63.00,2822.71,9.00,6,5.57,0.43,1.00,0.86,0.07,135.70,0.40,15.38
Nara,7795,110.00,7718.43,15.71,30,22.86,1.73,2.00,1.43,0.11,117.86,0.53,6.25
Niigata,3119,36.00,3038.71,5.14,24,24.14,1.10,0.00,0.29,0.01,70.43,0.95,1.18
Oita,3269,40.00,3164.71,5.71,38,30.57,2.72,2.00,0.43,0.04,48.38,0.71,1.40
Okayama,7111,97.00,6894.43,13.86,82,68.57,3.64,2.00,3.43,0.18,39.04,0.64,5.00
Okinawa,15743,148.00,15079.43,21.14,302,179.43,12.30,0.00,0.14,0.01,57.69,1.38,0.08
Osaka,98610,2217.00,97678.29,316.71,329,281.00,3.19,27.00,21.29,0.24,150.52,0.68,7.57
Saga,2450,18.00,2405.00,2.57,12,15.43,1.91,0.00,0.14,0.02,62.32,0.66,0.93
Saitama,43198,778.00,42770.86,111.14,164,128.86,1.75,0.00,1.14,0.02,160.16,0.80,0.89
Shiga,4898,79.00,4791.57,11.29,42,30.14,2.13,3.00,0.71,0.05,77.13,0.83,2.37
Shimane,520,0.00,499.57,0.00,8,5.43,0.81,0.00,0.00,0.00,34.24,0.66,0.00
Shizuoka,8108,135.00,7897.29,19.29,81,60.14,1.66,1.00,0.57,0.02,75.50,0.87,0.95
Tochigi,6183,75.00,6083.29,10.71,47,28.57,1.48,0.00,0.14,0.01,120.84,0.95,0.50
Tokushima,1625,61.00,1615.43,8.71,1,3.71,0.51,0.00,0.43,0.06,170.10,0.60,11.54
Tokyo,158410,2031.00,156697.71,290.14,743,487.29,3.49,5.00,4.86,0.03,165.20,0.88,1.00
Tottori,462,2.00,451.86,0.29,3,2.86,0.52,0.00,0.00,0.00,95.30,0.67,0.00
Toyama,1798,35.00,1714.14,5.00,25,26.43,2.55,0.00,0.14,0.01,38.38,1.28,0.54
Wakayama,2586,41.00,2559.86,5.86,12,8.43,0.92,1.00,0.71,0.08,152.26,0.84,8.47
Yamagata,1921,39.00,1867.86,5.57,15,17.57,1.65,1.00,0.29,0.03,57.22,1.04,1.63
Yamaguchi,2831,60.00,2721.86,8.57,41,31.71,2.36,2.00,0.71,0.05,41.13,0.84,2.25
Yamanashi,1490,19.00,1459.86,2.71,10,8.14,1.01,0.00,0.00,0.00,98.33,0.98,0.00
Zenkoku,726763,12597.00,714661.86,1799.57,4307,3665.29,2.91,104.00,79.29,0.06,96.03,0.84,2.16
