Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,49445,875.00,48906.43,125.00,170,152.57,2.02,9.00,6.14,0.08,144.25,0.73,4.03
Akita,761,19.00,760.43,2.71,0,0.14,0.02,1.00,0.43,0.05,1171.54,0.32,300.00
Aomori,2444,30.00,2431.43,4.29,2,4.14,0.34,0.00,0.00,0.00,186.54,0.56,0.00
Chiba,38220,693.00,37924.86,99.00,113,77.86,1.24,0.00,0.57,0.01,264.58,0.96,0.73
Ehime,2736,75.00,2731.00,10.71,1,1.43,0.11,0.00,0.14,0.01,915.95,0.68,10.00
Fukui,1062,34.00,1056.43,4.86,4,1.29,0.17,0.00,0.00,0.00,387.58,0.69,0.00
Fukuoka,34890,488.00,34731.00,69.71,58,46.57,0.91,0.00,1.43,0.03,314.41,0.65,3.07
Fukushima,4689,155.00,4664.00,22.14,0,8.14,0.44,0.00,0.43,0.02,306.96,0.91,5.26
Gifu,9226,176.00,9156.14,25.14,22,20.00,1.01,1.00,1.14,0.06,150.90,0.52,5.71
Gunma,7970,148.00,7938.71,21.14,11,8.29,0.43,1.00,0.86,0.04,404.87,0.64,10.34
Hiroshima,11133,150.00,11040.57,21.43,32,28.71,1.03,4.00,0.86,0.03,139.28,0.59,2.99
Hokkaido,40265,1269.00,39788.86,181.29,145,136.57,2.62,17.00,12.86,0.25,121.71,0.68,9.41
Hyogo,40406,1255.00,40241.71,179.29,50,48.86,0.90,9.00,5.86,0.11,384.76,0.75,11.99
Ibaraki,10027,157.00,9964.86,22.43,15,19.43,0.68,0.00,0.71,0.03,244.07,0.84,3.68
Ishikawa,3861,110.00,3847.71,15.71,0,5.29,0.47,0.00,0.29,0.03,226.43,0.50,5.41
Iwate,1564,46.00,1523.43,6.57,16,10.57,0.87,0.00,0.00,0.00,102.51,1.25,0.00
Kagawa,2062,26.00,2045.57,3.71,4,4.14,0.44,0.00,0.00,0.00,282.31,0.87,0.00
Kagoshima,3554,33.00,3519.57,4.71,8,10.29,0.65,0.00,0.43,0.03,103.44,0.59,4.17
Kanagawa,63778,921.00,63177.29,131.57,220,173.14,1.88,1.00,1.86,0.02,208.22,1.01,1.07
Kochi,1645,21.00,1615.29,3.00,8,10.43,1.51,0.00,0.00,0.00,61.11,0.66,0.00
Kumamoto,6386,108.00,6357.29,15.43,9,8.29,0.48,0.00,0.57,0.03,296.21,0.54,6.90
Kyoto,16290,227.00,16171.00,32.43,29,33.43,1.30,1.00,1.14,0.04,242.98,0.80,3.42
Mie,5115,108.00,5072.29,15.43,15,11.57,0.65,0.00,0.14,0.01,181.62,0.68,1.23
Miyagi,9012,84.00,8987.57,12.00,8,6.86,0.30,0.00,0.14,0.01,414.02,0.56,2.08
Miyazaki,3056,27.00,3048.86,3.86,5,1.43,0.13,0.00,0.14,0.01,913.96,0.49,10.00
Nagano,4920,87.00,4891.14,12.43,6,8.00,0.39,0.00,0.29,0.01,282.51,0.77,3.57
Nagasaki,3039,68.00,3010.43,9.71,9,8.57,0.65,0.00,0.00,0.00,141.57,0.86,0.00
Nara,8057,120.00,8026.57,17.14,15,8.14,0.62,0.00,0.29,0.02,347.08,0.58,3.51
Niigata,3340,46.00,3310.86,6.57,9,7.29,0.33,0.00,0.86,0.04,193.13,0.63,11.76
Oita,3460,59.00,3445.00,8.43,7,4.00,0.36,1.00,0.57,0.05,276.82,0.43,14.29
Okayama,7533,120.00,7498.14,17.14,12,9.86,0.52,1.00,1.43,0.08,278.35,0.57,14.49
Okinawa,19247,156.00,18780.71,22.29,145,133.00,9.12,0.00,0.43,0.03,60.11,0.74,0.32
Osaka,101552,2512.00,101127.57,358.86,128,118.86,1.35,11.00,14.29,0.16,417.82,0.81,12.02
Saga,2538,23.00,2532.00,3.29,3,1.43,0.18,0.00,0.29,0.04,531.72,0.46,20.00
Saitama,44892,814.00,44610.00,116.29,87,75.14,1.02,4.00,2.14,0.03,307.48,0.85,2.85
Shiga,5385,83.00,5333.00,11.86,12,14.86,1.05,0.00,0.14,0.01,131.43,0.61,0.96
Shimane,548,0.00,546.86,0.00,0,0.43,0.06,0.00,0.00,0.00,461.91,0.42,0.00
Shizuoka,8787,143.00,8689.57,20.43,28,28.57,0.79,0.00,0.71,0.02,155.56,0.89,2.50
Tochigi,6629,80.00,6544.57,11.43,26,22.00,1.14,0.00,0.29,0.01,185.30,1.03,1.30
Tokushima,1639,63.00,1636.43,9.00,3,0.43,0.06,0.00,0.00,0.00,1585.57,1.00,0.00
Tokyo,165598,2142.00,164384.71,306.00,435,324.14,2.32,8.00,5.57,0.04,274.74,0.90,1.72
Tottori,466,2.00,466.00,0.29,0,0.00,0.00,0.00,0.00,0.00,2258.62,,1.72
Toyama,1949,37.00,1934.29,5.29,1,4.71,0.46,0.00,0.14,0.01,176.09,0.74,3.03
Wakayama,2648,47.00,2640.86,6.71,1,1.86,0.20,0.00,0.29,0.03,726.80,0.71,15.38
Yamagata,2004,46.00,1999.14,6.57,1,2.00,0.19,0.00,0.14,0.01,288.98,0.52,7.14
Yamaguchi,3058,69.00,3020.14,9.86,13,9.57,0.71,0.00,0.57,0.04,180.41,0.89,5.97
Yamanashi,1777,20.00,1679.57,2.86,32,28.71,3.56,0.00,0.14,0.02,59.68,2.56,0.50
Zenkoku,768663,13972.00,762809.86,1996.00,1918,1641.00,1.30,69.00,64.71,0.05,223.62,0.79,3.94
