Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,441,29.00,399.86,4.14,19,11.00,0.15,2.00,0.71,0.01,24.02,1.34,6.49
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,36.34,,6.49
Aomori,22,0.00,22.00,0.00,0,0.00,0.00,0.00,0.00,0.00,44.23,,6.49
Chiba,725,11.00,652.00,1.57,21,26.57,0.42,0.00,0.71,0.01,12.26,1.01,2.69
Ehime,47,3.00,44.43,0.43,0,0.86,0.06,0.00,0.14,0.01,16.08,0.55,16.67
Fukui,119,4.00,110.71,0.57,1,2.29,0.30,0.00,0.29,0.04,19.73,0.67,12.50
Fukuoka,560,13.00,510.57,1.86,21,14.43,0.28,0.00,1.00,0.02,11.16,0.53,6.93
Fukushima,65,0.00,59.43,0.00,1,2.29,0.12,0.00,0.00,0.00,10.41,1.80,0.00
Gifu,143,5.00,138.00,0.71,3,1.57,0.08,0.00,0.57,0.03,16.59,0.33,36.36
Gunma,131,9.00,121.57,1.29,0,3.14,0.16,0.00,0.71,0.04,10.33,0.42,22.73
Hiroshima,139,0.00,131.00,0.00,1,3.00,0.11,0.00,0.00,0.00,4.71,0.61,0.00
Hokkaido,495,22.00,423.71,3.14,22,22.71,0.44,1.00,1.14,0.02,10.16,1.69,5.03
Hyogo,563,17.00,511.57,2.43,17,15.71,0.29,0.00,0.00,0.00,14.00,0.80,0.00
Ibaraki,151,6.00,138.29,0.86,5,4.00,0.14,0.00,0.14,0.01,15.51,0.80,3.57
Ishikawa,199,5.00,175.14,0.71,9,7.57,0.67,0.00,0.14,0.01,10.52,0.84,1.89
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,1.89
Kagawa,26,0.00,24.57,0.00,0,0.71,0.08,0.00,0.00,0.00,5.85,0.42,0.00
Kagoshima,10,0.00,7.86,0.00,0,0.86,0.05,0.00,0.00,0.00,6.48,3.60,0.00
Kanagawa,841,23.00,768.57,3.29,25,24.00,0.26,4.00,1.00,0.01,11.46,0.78,4.17
Kochi,70,2.00,66.43,0.29,1,1.14,0.17,0.00,0.14,0.02,29.74,0.64,12.50
Kumamoto,41,1.00,37.43,0.14,0,1.43,0.08,0.00,0.00,0.00,13.94,1.17,0.00
Kyoto,275,7.00,250.14,1.00,11,7.14,0.28,1.00,0.57,0.02,17.69,0.92,8.00
Mie,43,1.00,36.00,0.14,2,2.43,0.14,0.00,0.00,0.00,6.54,2.40,0.00
Miyagi,84,0.00,81.71,0.00,0,1.29,0.06,0.00,0.00,0.00,10.11,0.43,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,286.26,,0.00
Nagano,56,0.00,50.43,0.00,2,1.57,0.08,0.00,0.00,0.00,9.43,0.80,0.00
Nagasaki,16,0.00,16.71,0.00,-1,0.00,0.00,0.00,0.00,0.00,29.04,,0.00
Nara,75,1.00,63.43,0.14,2,3.00,0.23,0.00,0.00,0.00,11.87,1.07,0.00
Niigata,61,0.00,55.29,0.00,3,2.00,0.09,0.00,0.00,0.00,18.10,1.64,0.00
Oita,60,1.00,55.29,0.14,0,1.43,0.13,0.00,0.00,0.00,19.83,1.08,0.00
Okayama,19,0.00,18.57,0.00,0,0.14,0.01,0.00,0.00,0.00,32.56,,0.00
Okinawa,130,3.00,110.57,0.43,5,6.29,0.43,0.00,0.29,0.02,8.59,1.00,4.55
Osaka,1382,17.00,1214.71,2.43,31,51.57,0.58,2.00,1.29,0.01,11.45,0.96,2.49
Saga,18,0.00,16.57,0.00,1,0.43,0.05,0.00,0.00,0.00,21.96,0.61,0.00
Saitama,714,10.00,631.29,1.43,33,25.57,0.35,0.00,0.14,0.00,9.51,0.90,0.56
Shiga,88,1.00,71.71,0.14,12,4.43,0.31,0.00,0.00,0.00,8.26,1.13,0.00
Shimane,16,0.00,15.43,0.00,0,0.29,0.04,0.00,0.00,0.00,5.83,0.28,0.00
Shizuoka,57,0.00,51.86,0.00,4,1.29,0.04,0.00,0.00,0.00,16.19,0.41,0.00
Tochigi,52,0.00,46.86,0.00,1,1.43,0.07,0.00,0.00,0.00,15.96,1.17,0.00
Tokushima,5,0.00,3.57,0.00,0,0.29,0.04,0.00,0.00,0.00,27.83,,0.00
Tokyo,3452,19.00,3066.43,2.71,132,120.86,0.87,0.00,0.00,0.00,11.74,0.94,0.00
Tottori,3,0.00,2.43,0.00,0,0.29,0.05,0.00,0.00,0.00,4.66,1.64,0.00
Toyama,115,2.00,92.71,0.29,0,7.14,0.69,0.00,0.29,0.03,5.06,1.22,4.00
Wakayama,49,1.00,43.57,0.14,2,1.57,0.17,0.00,0.00,0.00,19.56,1.76,0.00
Yamagata,65,0.00,60.29,0.00,1,2.14,0.20,0.00,0.00,0.00,8.53,0.88,0.00
Yamaguchi,31,0.00,30.14,0.00,0,0.29,0.02,0.00,0.00,0.00,15.10,0.30,0.00
Yamanashi,51,0.00,48.00,0.00,1,1.14,0.14,0.00,0.00,0.00,12.51,0.64,0.00
Zenkoku,11738,213.00,10509.86,30.43,388,387.29,0.31,10.00,9.29,0.01,11.82,0.89,2.40
