Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,495,34.00,489.29,4.86,3,1.86,0.02,0.00,0.43,0.01,77.83,0.36,23.08
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,23.08
Aomori,26,0.00,26.00,0.00,0,0.00,0.00,0.00,0.00,0.00,30.22,,23.08
Chiba,834,26.00,816.86,3.71,6,4.71,0.08,0.00,0.43,0.01,64.40,0.49,9.09
Ehime,48,3.00,47.29,0.43,0,0.14,0.01,0.00,0.00,0.00,800.58,,0.00
Fukui,122,8.00,122.00,1.14,0,0.00,0.00,0.00,0.29,0.04,256.54,,0.00
Fukuoka,649,22.00,641.43,3.14,1,4.29,0.08,0.00,0.86,0.02,49.53,0.51,20.00
Fukushima,78,0.00,74.29,0.00,0,1.14,0.06,0.00,0.00,0.00,44.25,1.40,0.00
Gifu,150,6.00,148.14,0.86,0,0.57,0.03,0.00,-0.14,-0.01,207.21,0.75,-25.00
Gunma,146,16.00,146.00,2.29,0,0.00,0.00,0.00,0.71,0.04,87.71,,-25.00
Hiroshima,162,2.00,156.86,0.29,0,1.86,0.07,0.00,0.14,0.01,48.76,1.56,7.69
Hokkaido,879,36.00,788.57,5.14,32,27.29,0.52,3.00,1.43,0.03,14.35,1.06,5.24
Hyogo,667,18.00,651.57,2.57,0,4.43,0.08,0.00,0.14,0.00,54.14,0.49,3.23
Ibaraki,167,8.00,164.14,1.14,2,0.71,0.03,1.00,0.29,0.01,87.47,0.46,40.00
Ishikawa,267,13.00,255.86,1.86,3,3.14,0.28,0.00,1.14,0.10,29.11,0.59,36.36
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,36.36
Kagawa,28,0.00,28.00,0.00,0,0.00,0.00,0.00,0.00,0.00,235.32,,36.36
Kagoshima,10,0.00,10.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,36.36
Kanagawa,1111,40.00,1045.57,5.71,10,19.43,0.21,5.00,1.57,0.02,32.92,0.94,8.09
Kochi,74,3.00,73.86,0.43,0,0.14,0.02,0.00,0.00,0.00,136.92,0.37,0.00
Kumamoto,47,2.00,46.71,0.29,0,0.29,0.02,0.00,0.14,0.01,58.56,0.61,50.00
Kyoto,334,11.00,323.43,1.57,3,3.00,0.12,0.00,0.43,0.02,39.13,0.58,14.29
Mie,45,1.00,45.00,0.14,0,0.00,0.00,0.00,0.00,0.00,188.61,,14.29
Miyagi,88,0.00,87.86,0.00,0,0.14,0.01,0.00,0.00,0.00,127.30,0.61,0.00
Miyazaki,17,0.00,17.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Nagano,72,0.00,67.86,0.00,2,0.86,0.04,0.00,0.00,0.00,53.75,0.61,0.00
Nagasaki,17,1.00,16.86,0.14,0,0.14,0.01,0.00,0.00,0.00,112.06,,0.00
Nara,87,2.00,84.14,0.29,0,1.00,0.08,1.00,0.14,0.01,45.97,1.27,14.29
Niigata,77,0.00,76.14,0.00,0,0.29,0.01,0.00,0.00,0.00,28.29,0.30,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,23,0.00,22.86,0.00,0,0.14,0.01,0.00,0.00,0.00,40.65,0.46,0.00
Okinawa,142,4.00,141.71,0.57,0,0.14,0.01,0.00,0.00,0.00,67.30,0.17,0.00
Osaka,1682,52.00,1633.00,7.43,13,18.14,0.21,3.00,2.29,0.03,38.91,0.81,12.60
Saga,45,0.00,41.29,0.00,1,1.14,0.14,0.00,0.00,0.00,12.50,0.54,0.00
Saitama,894,26.00,862.71,3.71,6,9.43,0.13,1.00,1.57,0.02,38.85,0.58,16.67
Shiga,98,1.00,96.00,0.14,2,0.57,0.04,0.00,0.00,0.00,77.07,0.34,0.00
Shimane,24,0.00,23.29,0.00,0,0.14,0.02,0.00,0.00,0.00,17.74,0.28,0.00
Shizuoka,73,1.00,71.29,0.14,0,0.86,0.02,0.00,0.14,0.00,26.67,0.65,16.67
Tochigi,54,0.00,54.00,0.00,0,0.00,0.00,0.00,0.00,0.00,164.30,,16.67
Tokushima,5,1.00,5.00,0.14,0,0.00,0.00,0.00,0.14,0.02,,,16.67
Tokyo,4669,19.00,4347.43,2.71,87,85.14,0.61,0.00,0.00,0.00,29.65,0.95,0.00
Tottori,3,0.00,3.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Toyama,212,10.00,202.29,1.43,0,3.14,0.30,0.00,1.00,0.10,17.67,0.46,31.82
Wakayama,62,2.00,61.43,0.29,0,0.29,0.03,0.00,0.00,0.00,33.49,0.28,0.00
Yamagata,69,0.00,67.86,0.00,1,0.43,0.04,0.00,0.00,0.00,133.13,1.34,0.00
Yamaguchi,36,0.00,33.57,0.00,1,0.57,0.04,0.00,0.00,0.00,64.62,2.69,0.00
Yamanashi,56,0.00,53.86,0.00,0,0.57,0.07,0.00,0.00,0.00,84.66,2.69,0.00
Zenkoku,14920,369.00,14247.29,52.71,173,196.14,0.16,14.00,13.14,0.01,35.86,0.79,6.70
