Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,6319,96.00,6137.57,13.71,44,54.00,0.72,0.00,0.57,0.01,88.42,1.62,1.06
Akita,64,0.00,62.43,0.00,0,0.43,0.05,0.00,0.00,0.00,209.60,,0.00
Aomori,245,4.00,228.14,0.57,1,5.57,0.45,0.00,0.29,0.02,15.30,0.76,5.13
Chiba,5119,81.00,5024.29,11.57,40,28.43,0.45,0.00,0.43,0.01,91.47,0.87,1.51
Ehime,116,6.00,116.00,0.86,0,0.00,0.00,0.00,0.00,0.00,,,1.51
Fukui,257,11.00,256.57,1.57,0,0.14,0.02,0.00,0.00,0.00,2176.13,,0.00
Fukuoka,5238,103.00,5220.57,14.71,2,6.29,0.12,0.00,0.29,0.01,549.95,1.15,4.55
Fukushima,391,6.00,388.14,0.86,2,0.57,0.03,0.00,0.00,0.00,311.45,0.43,0.00
Gifu,698,11.00,684.86,1.57,5,3.71,0.19,0.00,0.00,0.00,179.29,1.16,0.00
Gunma,905,19.00,896.57,2.71,3,3.00,0.16,0.00,0.00,0.00,86.59,0.43,0.00
Hiroshima,662,5.00,659.86,0.71,0,0.71,0.03,0.00,0.00,0.00,495.60,1.00,0.00
Hokkaido,3301,110.00,3078.43,15.71,96,52.57,1.01,0.00,0.14,0.00,38.19,1.27,0.27
Hyogo,3275,65.00,3222.43,9.29,10,16.86,0.31,2.00,0.43,0.01,113.87,0.99,2.54
Ibaraki,775,18.00,765.29,2.57,2,3.57,0.13,0.00,0.00,0.00,136.56,1.60,0.00
Ishikawa,812,49.00,808.29,7.00,0,1.29,0.11,0.00,0.00,0.00,373.63,1.52,0.00
Iwate,27,0.00,27.00,0.00,0,0.00,0.00,0.00,0.00,0.00,456.09,,0.00
Kagawa,102,2.00,101.14,0.29,1,0.14,0.02,0.00,0.00,0.00,856.38,0.61,0.00
Kagoshima,475,13.00,469.29,1.86,0,1.71,0.11,0.00,0.14,0.01,359.82,,8.33
Kanagawa,8868,173.00,8700.86,24.71,69,50.14,0.54,2.00,1.00,0.01,99.95,1.00,1.99
Kochi,144,4.00,144.00,0.57,0,0.00,0.00,0.00,0.00,0.00,230.46,,1.99
Kumamoto,814,8.00,792.14,1.14,6,5.00,0.29,0.00,0.00,0.00,142.21,1.49,0.00
Kyoto,2061,30.00,2022.29,4.29,0,10.29,0.40,0.00,0.00,0.00,150.88,1.36,0.00
Mie,569,7.00,563.14,1.00,1,2.00,0.11,0.00,0.00,0.00,287.37,2.45,0.00
Miyagi,772,2.00,709.00,0.29,30,16.71,0.73,0.00,0.00,0.00,21.88,1.41,0.00
Miyazaki,369,1.00,367.29,0.14,2,0.29,0.03,0.00,0.00,0.00,1779.65,1.64,0.00
Nagano,349,6.00,341.29,0.86,5,2.00,0.10,0.00,0.29,0.01,152.11,1.64,14.29
Nagasaki,244,3.00,244.00,0.43,0,0.00,0.00,0.00,0.00,0.00,826.30,,14.29
Nara,675,10.00,650.14,1.43,11,6.29,0.48,0.00,0.14,0.01,116.28,3.38,2.27
Niigata,184,0.00,183.43,0.00,0,0.29,0.01,0.00,0.00,0.00,364.04,1.00,0.00
Oita,159,3.00,159.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,303,4.00,276.43,0.57,12,10.43,0.55,0.00,0.43,0.02,14.51,1.89,4.11
Okinawa,3392,63.00,3327.14,9.00,19,21.00,1.44,0.00,0.71,0.05,76.79,0.79,3.40
Osaka,12876,244.00,12687.43,34.86,0,75.43,0.86,0.00,1.14,0.01,81.91,1.00,1.52
Saga,264,0.00,255.71,0.00,8,1.43,0.18,0.00,0.00,0.00,576.58,5.18,0.00
Saitama,5945,109.00,5846.00,15.57,30,31.29,0.43,2.00,0.43,0.01,107.38,1.04,1.37
Shiga,560,9.00,551.57,1.29,3,2.00,0.14,0.00,0.00,0.00,175.98,1.12,0.00
Shimane,141,0.00,141.00,0.00,0,0.00,0.00,0.00,0.00,0.00,955.36,,0.00
Shizuoka,661,2.00,640.86,0.29,0,5.86,0.16,0.00,0.00,0.00,59.20,1.56,0.00
Tochigi,492,1.00,487.57,0.14,2,1.43,0.07,0.00,0.00,0.00,202.01,1.29,0.00
Tokushima,164,9.00,164.00,1.29,0,0.00,0.00,0.00,0.00,0.00,5567.70,,0.00
Tokyo,31502,459.00,31016.71,65.57,209,149.43,1.07,0.00,1.14,0.01,126.00,1.07,0.76
Tottori,38,0.00,38.00,0.00,0,0.00,0.00,0.00,0.00,0.00,73.47,,0.76
Toyama,423,26.00,422.86,3.71,0,0.14,0.01,0.00,0.00,0.00,2391.24,,0.00
Wakayama,277,4.00,274.86,0.57,0,0.57,0.06,0.00,0.00,0.00,209.73,0.46,0.00
Yamagata,86,1.00,86.00,0.14,0,0.00,0.00,0.00,0.00,0.00,169.38,,0.00
Yamaguchi,215,2.00,213.29,0.29,2,0.29,0.02,0.00,0.00,0.00,1032.44,0.75,0.00
Yamanashi,216,6.00,212.71,0.86,0,1.00,0.12,0.00,0.00,0.00,100.76,1.00,0.00
Zenkoku,101544,1785.00,99665.57,255.00,615,572.29,0.45,6.00,7.57,0.01,103.46,1.09,1.32
