Pref.,npatients,ndeaths,Total cases(ave7),Total deaths(ave7),Daily cases,cases(ave7),cases/100000pop,Daily deaths,deaths(ave7),deaths/10000pop.,Td7,Rt,CFR(%)
Aichi,536,34.00,530.00,4.86,4,1.14,0.02,0.00,0.00,0.00,543.06,4.42,0.00
Akita,16,0.00,16.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Aomori,29,1.00,28.57,0.14,0,0.29,0.02,0.00,0.00,0.00,85.77,,0.00
Chiba,1191,46.00,1119.00,6.57,29,18.43,0.29,0.00,0.00,0.00,47.15,1.69,0.00
Ehime,82,5.00,82.00,0.71,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Fukui,125,8.00,123.14,1.14,1,0.43,0.06,0.00,0.00,0.00,520.38,,0.00
Fukuoka,928,33.00,914.14,4.71,4,4.29,0.08,0.00,0.00,0.00,95.50,0.98,0.00
Fukushima,84,0.00,83.14,0.00,0,0.29,0.02,0.00,0.00,0.00,350.55,,0.00
Gifu,166,7.00,163.00,1.00,1,0.57,0.03,0.00,0.00,0.00,305.13,,0.00
Gunma,161,19.00,156.14,2.71,5,0.86,0.04,0.00,0.00,0.00,439.51,2.19,0.00
Hiroshima,184,3.00,177.57,0.43,2,1.86,0.07,0.00,0.00,0.00,105.25,3.81,0.00
Hokkaido,1304,102.00,1291.14,14.57,8,3.14,0.06,0.00,0.14,0.00,385.65,1.64,4.55
Hyogo,748,45.00,732.00,6.43,9,4.00,0.07,0.00,0.00,0.00,171.42,2.25,0.00
Ibaraki,209,10.00,199.29,1.43,5,2.86,0.10,0.00,0.00,0.00,59.07,1.44,0.00
Ishikawa,300,27.00,300.00,3.86,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Iwate,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kagawa,31,0.00,29.14,0.00,1,0.43,0.05,0.00,0.00,0.00,121.28,,0.00
Kagoshima,158,0.00,140.86,0.00,3,5.14,0.32,0.00,0.00,0.00,7.52,0.48,0.00
Kanagawa,1826,98.00,1739.00,14.00,40,24.71,0.27,0.00,0.14,0.00,49.90,1.41,0.58
Kochi,75,3.00,74.43,0.43,0,0.14,0.02,0.00,0.00,0.00,840.21,,0.00
Kumamoto,49,3.00,49.00,0.43,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Kyoto,468,18.00,435.14,2.57,12,7.57,0.29,0.00,0.00,0.00,49.03,1.50,0.00
Mie,50,1.00,48.14,0.14,0,0.57,0.03,0.00,0.00,0.00,106.56,,0.00
Miyagi,110,1.00,103.86,0.14,2,1.57,0.07,0.00,0.00,0.00,71.03,2.53,0.00
Miyazaki,20,0.00,18.86,0.00,0,0.29,0.03,0.00,0.00,0.00,61.59,1.64,0.00
Nagano,80,,78.14,,1,0.43,0.02,,,,329.33,,
Nagasaki,31,1.00,23.29,0.14,1,1.71,0.13,0.00,0.00,0.00,16.75,5.90,0.00
Nara,131,2.00,117.43,0.29,5,4.14,0.31,0.00,0.00,0.00,23.06,2.51,0.00
Niigata,89,0.00,87.00,0.00,2,0.43,0.02,0.00,0.00,0.00,171.38,1.34,0.00
Oita,60,1.00,60.00,0.14,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Okayama,30,,28.29,,2,0.29,0.02,,,,477.92,,
Okinawa,148,7.00,147.14,1.00,0,0.43,0.03,0.00,0.00,0.00,144.55,1.34,0.00
Osaka,2065,86.00,1992.71,12.29,20,21.43,0.24,0.00,0.00,0.00,81.31,2.07,0.00
Saga,47,0.00,47.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Saitama,1568,67.00,1461.00,9.57,38,30.86,0.42,0.00,0.00,0.00,29.58,1.21,0.00
Shiga,107,1.00,105.29,0.14,1,0.43,0.03,0.00,0.00,0.00,235.96,2.19,0.00
Shimane,25,0.00,24.14,0.00,1,0.14,0.02,0.00,0.00,0.00,817.56,,0.00
Shizuoka,97,1.00,93.71,0.14,1,0.86,0.02,0.00,0.00,0.00,53.38,0.90,0.00
Tochigi,103,0.00,94.57,0.00,5,1.86,0.10,0.00,0.00,0.00,50.19,1.74,0.00
Tokushima,10,1.00,9.86,0.14,0,0.14,0.02,0.00,0.00,0.00,13.37,0.46,0.00
Tokyo,8354,326.00,7860.57,46.57,165,154.57,1.11,1.00,0.14,0.00,31.76,1.44,0.09
Tottori,5,0.00,4.57,0.00,0,0.14,0.03,0.00,0.00,0.00,36.34,,0.00
Toyama,230,22.00,230.00,3.14,0,0.00,0.00,0.00,0.00,0.00,598.48,,0.00
Wakayama,84,3.00,77.57,0.43,0,2.57,0.28,0.00,0.00,0.00,25.23,,0.00
Yamagata,74,1.00,71.86,0.14,1,0.43,0.04,0.00,0.00,0.00,185.30,1.34,0.00
Yamaguchi,37,0.00,37.00,0.00,0,0.00,0.00,0.00,0.00,0.00,,,0.00
Yamanashi,76,1.00,75.86,0.14,0,0.14,0.02,0.00,0.00,0.00,426.97,,0.00
Zenkoku,22301,984.00,21280.57,140.57,369,299.57,0.24,1.00,0.43,0.00,48.23,1.43,0.14
